,Race_Name,Category,Number_stages
474,National Championships United States - ITT 2012 ,Nationals.C3.TT,1
475,National Championships Mexico - Road Race 2012 ,Nationals.C3,1
476,National Championships United States - Road Race 2012 ,Nationals.C3,1
477,TD Bank International Cycling Championship 2012 ,1.HC,1
478,National Championships Suriname - ITT 2012 ,Nationals.C3.TT,1
479,Vuelta Pilsen a Colombia 2012 ,2.2/U23,12
480,National Championships Canada - ITT 2012 ,Nationals.C3.TT,1
481,National Championships Panama - ITT 2012 ,Nationals.C3.TT,1
482,National Championships Aruba - ITT 2012 ,Nationals.C3.TT,1
483,National Championships Brazil - ITT 2012 ,Nationals.C3.TT,1
484,National Championships Canada - Road Race 2012 ,Nationals.C3,1
485,National Championships Costa Rica - ITT 2012 ,Nationals.C3.TT,1
486,National Championships Curaçao - ITT 2012 ,Nationals.C3.TT,1
487,National Championships Saint Kitts and Nevis - ITT 2012 ,Nationals.C3.TT,1
488,National Championships Venezuela - ITT 2012 ,Nationals.C2.TT,1
489,National Championships United States U23 - Road Race 2012 ,-,1
490,National Championships Aruba - Road Race 2012 ,Nationals.C3,1
491,National Championships Brazil - Road Race 2012 ,Nationals.C3,1
492,National Championships Costa Rica - Road Race 2012 ,Nationals.C3,1
493,National Championships Cuba - Road Race 2012 ,F-WC.Leader,1
494,National Championships Curaçao - Road Race 2012 ,Nationals.C3,1
495,National Championships Dominican Republic - Road Race 2012 ,Nationals.C3,1
496,National Championships El Salvador - ITT 2012 ,Nationals.C3.TT,1
497,National Championships Panama - Road Race 2012 ,Nationals.C3,1
498,National Championships Saint Kitts and Nevis - Road Race 2012 ,Nationals.C3,1
499,National Championships Saint Lucia - Road Race 2012 ,Nationals.C3,1
500,National Championships Suriname - Road Race 2012 ,Nationals.C3,1
501,National Championships Venezuela - Road Race 2012 ,Nationals.C2,1
502,National Championships Puerto Rico - ITT 2012 ,-,1
503,Vuelta Ciclista a Venezuela 2012 ,2.2/U23,10
504,Tour of Elk Grove 2012 ,2.1,3
505,Tour Cycliste International de la Guadeloupe 2012 ,2.2/U23,11
506,Tour of Utah 2012 ,2.1,6
507,USA Pro Cycling Challenge 2012 ,2.HC,7
508,Tour do Rio 2012 ,2.2/U23,5
509,Thompson Bucks County Classic 2012 ,1.2,1
510,Tobago Cycling Classic 2012 ,1.2,1
511,Tour do Brasil Volta Ciclística de São Paulo-Internacional 2012 ,2.2/U23,8
512,Vuelta a Bolivia 2012 ,2.2/U23,12
513,National Championships Colombia - ITT 2012 ,Nationals.C3,1
514,National Championships Colombia - Road Race 2012 ,Nationals.C3,1
515,Vuelta Mundo Maya 2012 ,2.2/U23,8
516,Vuelta Internacional a Costa Rica 2012 ,2.2/U23,12
