,Race_Name,Category,Number_stages
475,Sibiu Cycling Tour 2015 ,2.1,5
476,Course Cycliste de Solidarnosc et des Champions Olympiques 2015 ,2.2/U23,5
477,Int. Österreich-Rundfahrt-Tour of Austria 2015 ,2.HC,9
478,Grand Prix Minsk 2015 ,1.2,1
479,Omloop Het Nieuwsblad Beloften/Circuit Het Nieuwsblad Espoirs 2015 ,1.2,1
480,Minsk Cup 2015 ,1.2,1
481,National Championships Germany U23 - Road Race 2015 ,-,1
482,National Championships Switzerland U23 - Road Race 2015 ,-,1
483,Paris-Chauny (classique) 2015 ,1.2,1
484,GP Internacional Torres Vedras - Trofeu Joaquim Agostinho 2015 ,2.2/U23,4
485,Giro del Medio Brenta 2015 ,1.2,1
486,Giro Ciclistico della Valle d'Aosta Mont Blanc 2015 ,2.2/U23,6
487,Volta a Portugal do Futuro / Liberty Seguros 2015 ,2.2/U23,4
488,Trofeo Matteotti 2015 ,1.1,1
489,Dwars door de Vlaamse Ardennen 2015 ,1.2,1
490,Grand Prix Cerami 2015 ,1.1,1
491,Podlasie Tour 2015 ,2.2/U23,3
492,Tour de Wallonie 2015 ,2.HC,5
493,Prueba Villafranca-Ordiziako Klasika 2015 ,1.1,1
494,National Championships Italy U23 - ITT 2015 ,-,1
495,Coppa dei Laghi - Trofeo Almar 2015 ,E-1.Ncup,1
496,Grand Prix de la ville de Pérenchies 2015 ,1.2,1
497,Dookola Mazowsza 2015 ,2.2/U23,5
498,Volta a Portugal em Bicicleta / Liberty Seguros 2015 ,2.1,11
499,Tour Alsace 2015 ,2.2/U23,5
500,Circuito de Getxo 2015 ,1.1,1
501,National Championships Belgium U23 - Road Race 2015 ,-,1
502,Kreiz Breizh Elites 2015 ,2.2/U23,4
503,Odessa Grand Prix - 2 2015 ,1.2,1
504,Tour Cycliste International de la Guadeloupe 2015 ,2.2/U23,11
505,Prudential RideLondon & Surrey Classic 2015 ,1.HC,1
506,La Poly Normande 2015 ,1.1,1
507,Odessa Grand Prix - 2 2015 ,1.2,1
508,Trofeo Internazionale Bastianelli 2015 ,1.2,1
509,Post Danmark Rundt - Tour of Denmark 2015 ,2.HC,6
510,Vuelta a Burgos 2015 ,2.HC,5
511,Tour de Hongrie 2015 ,2.2/U23,6
512,Tour of Szeklerland 2015 ,2.2/U23,4
513,UEC Road European Championships U23 - ITT 2015 ,E-CC.TT,1
514,Memorial Henryka Lasaka 2015 ,1.2,1
515,UEC Road European Championships U23 - Road Race 2015 ,E-CC,1
516,National Championships Iceland - Road Race 2015 ,Nationals.C3,1
517,Antwerpse Havenpijl 2015 ,1.2,1
518,Gran Premio Sportivi di Poggiana-Trofeo Bonin Costruzioni-Gran Premio Pasta Zara 2015 ,1.2,1
519,Puchar Uzdrowisk Karpackich 2015 ,1.2,1
520,Tour de l'Ain 2015 ,2.1,5
521,Arctic Race of Norway 2015 ,2.HC,4
522,Czech Cycling Tour 2015 ,2.1,4
523,GP Capodarco - Comunità di Capodarco 2015 ,1.2,1
524,GP Stad Zottegem 2015 ,1.1,1
525,Tour du Limousin 2015 ,2.1,4
526,Baltic Chain Tour 2015 ,2.2/U23,3
527,National Championships France U23 - ITT 2015 ,-,1
528,Arnhem-Veenendaal Classic 2015 ,1.1,1
529,Puchar Ministra Obrony Narodowej 2015 ,1.2,1
530,Tour de l'Avenir 2015 ,E-2.Ncup,8
531,Grote Prijs Jef Scherens - Rondom Leuven 2015 ,1.1,1
532,National Championships France U23 - Road Race 2015 ,-,1
533,Tour du Poitou Charentes 2015 ,2.1,5
534,Grand Prix des Marbriers 2015 ,1.2,1
535,Druivenkoers - Overijse 2015 ,1.1,1
536,Ronde van Midden-Nederland 2015 ,2.2/U23,2
537,Schaal Sels 2015 ,1.1,1
538,Croatia-Slovenia 2015 ,1.2,1
539,Tour of Bulgaria 2015 ,2.2/U23,5
540,Brussels Cycling Classic 2015 ,1.HC,1
541,Black Sea Cycling Tour 2015 ,2.2/U23,2
542,GP de Fourmies / La Voix du Nord 2015 ,1.HC,1
543,Tour of Britain 2015 ,2.HC,8
544,Kernen Omloop Echt-Susteren 2015 ,1.2,1
545,Giro della Regione Friuli Venezia Giulia 2015 ,2.2/U23,3
546,East Bohemia Tour 2015 ,2.2/U23,3
547,De Kustpijl 2015 ,1.2,1
548,Tour du Doubs - Conseil Général 2015 ,1.1,1
549,Velothon Stockholm 2015 ,1.1,1
550,Chrono Champenois Masculin International 2015 ,1.2,1
551,Coppa Agostoni - Giro delle Brianze 2015 ,1.1,1
552,Grand Prix de Wallonie 2015 ,1.1,1
553,Coppa Bernocchi 2015 ,1.1,1
554,Kampioenschap van Vlaanderen 2015 ,1.1,1
555,Primus Classic Impanis - Van Petegem 2015 ,1.HC,1
556,Memorial Marco Pantani 2015 ,1.1,1
557,GP Industria & Commercio di Prato 2015 ,1.1,1
558,Grand Prix d'Isbergues - Pas de Calais 2015 ,1.1,1
559,Rund um Sebnitz 2015 ,1.2,1
560,Omloop van het Houtland Lichtervelde 2015 ,1.1,1
561,Tour du Gévaudan Languedoc-Roussillon 2015 ,2.1,2
562,Duo Normand 2015 ,1.1,1
563,Gooikse Pijl 2015 ,1.2,1
564,Ruota d'Oro - GP Festa del Perdono 2015 ,1.2,1
565,Tre Valli Varesine 2015 ,1.HC,1
566,Tour de l'Eurométropole 2015 ,2.1,5
567,Milano-Torino 2015 ,1.HC,1
568,Giro del Piemonte 2015 ,1.HC,1
569,Sparkassen Münsterland Giro 2015 ,1.HC,1
570,Piccolo Giro di Lombardia 2015 ,1.2,1
571,Tour de Vendée 2015 ,1.1,1
572,Binche - Chimay - Binche / Mémorial Frank Vandenbroucke 2015 ,1.1,1
573,International Tour of Torku Mevlana 2015 ,2.2/U23,4
574,Gran Premio Città di Peccioli - Coppa Sabatini 2015 ,1.1,1
575,Paris-Bourges 2015 ,1.1,1
576,Giro dell'Emilia 2015 ,1.HC,1
577,Gran Premio Bruno Beghelli 2015 ,1.HC,1
578,Paris - Tours Elite 2015 ,1.HC,1
579,Paris-Tours Espoirs 2015 ,1.2,1
580,Nationale Sluitingprijs - Putte - Kapellen 2015 ,1.1,1
581,Chrono des Nations 2015 ,1.1,1
582,Tour of Aegean 2015 ,2.2/U23,4
583,National Championships Australia - ITT 2015 ,Nationals.C3.TT,1
584,National Championships Australia U23 - ITT  2015 ,-,1
585,National Championships New Zealand - ITT 2015 ,Nationals.C3.TT,1
586,National Championships New Zealand U23 - ITT 2015 ,-,1
587,National Championships Australia U23 - Road Race 2015 ,-,1
588,National Championships Australia - Road Race 2015 ,Nationals.C3,1
589,National Championships New Zealand - Road Race 2015 ,Nationals.C3,1
590,New Zealand Cycle Classic 2015 ,2.2/U23,5
591,Cadel Evans Great Ocean Road Race 2015 ,1.1,1
592,Herald Sun Tour 2015 ,2.1,5
593,Oceania Continental Championships - ITT 2015 ,UCI.Cont.Ch.TT,1
594,Oceania Continental Championships U23 - ITT 2015 ,E-CC.TT,1
595,Oceania Continental Championships - Road Race 2015 ,UCI.Cont.Ch,1
596,The REV Classic 2015 ,1.2,1
597,Vuelta al Tachira en Bicicleta 2015 ,2.2/U23,10
598,Tour de San Luis 2015 ,2.1,7
599,National Championships Colombia - ITT 2015 ,Nationals.C3.TT,1
600,National Championships Colombia - Road Race 2015 ,Nationals.C3,1
601,Vuelta Independencia Nacional Republica Dominicana 2015 ,2.2/U23,8
602,National Championships Chile - ITT 2015 ,UCI.NC.3.TT,1
603,National Championships Chile U23 - ITT 2015 ,-,1
604,National Championships Chile - Road Race 2015 ,UCI.NC.3,1
605,National Championships Uruguay - Road Race 2015 ,-,1
606,Vuelta Ciclista del Uruguay 2015 ,2.2/U23,10
607,Volta Ciclística Internacional do Rio Grande do Sul 2015 ,2.2/U23,5
608,National Championships Argentina - ITT 2015 ,Nationals.C3.TT,1
609,national Championships Argentina U23 - ITT 2015 ,-,1
610,National Championships Argentina - Road Race 2015 ,Nationals.C3,1
611,National Championships Argentina U23 - Road Race 2015 ,-,1
612,Joe Martin Stage Race p/b Nature Valley 2015 ,2.2/U23,9
613,Vuelta Mexico 2015 ,2.2/U23,6
614,Silver City's Tour of the Gila 2015 ,2.2/U23,5
615,Panamerican Games - ITT 2015 ,UCI.Cont.Ch.TT,1
616,Panamerican Championships U23 - ITT 2015 ,E-CC.TT,1
617,Panamerican Championships U23 - Road Race 2015 ,E-CC,1
618,Amgen Tour of California 2015 ,2.HC,8
619,National Championships Antigua and Barbuda - ITT 2015 ,-,1
620,Panamerican Championships - Road Race 2015 ,UCI.Cont.Ch,1
621,Copa Federacion Venezolana de Ciclismo 2015 ,1.2,1
622,Clasico FVCiclismo Corre Por la VIDA 2015 ,1.2,1
623,National Championships United States - ITT 2015 ,Nationals.C3.TT,1
624,National Championships United States - Road Race 2015 ,Nationals.C3,1
625,Volta Ciclistica internacional do Paraná 2015 ,2.2/U23,5
626,Grand Prix Cycliste de Saguenay 2015 ,2.2/U23,4
627,Winston Salem Cycling Classic 2015 ,1.2,1
628,The Parx Casino Philly Cycling Classic 2015 ,1.2,1
629,Tour de Beauce 2015 ,2.2/U23,6
630,Vuelta Ciclista a Venezuela 2015 ,2.2/U23,10
631,National Championships Bermuda - ITT 2015 ,Nationals.C3.TT,1
632,National Championships Bolivia - ITT 2015 ,Nationals.C3.TT,1
633,National Championships Bolivia U23 - ITT 2015 ,-,1
634,National Championships Cuba - ITT 2015 ,Nationals.C3.TT,1
635,National Championships Aruba - ITT 2015 ,Nationals.C3.TT,1
636,National Championships Bolivia - Road Race 2015 ,-,1
637,National Championships Bolivia U23 - Road Race 2015 ,-,1
638,National Championships Aruba - Road Race 2015 ,Nationals.C3,1
639,National Championships Bermuda - Road Race 2015 ,Nationals.C3,1
640,National Championships Cuba - Road Race 2015 ,Nationals.C3,1
641,National Championships Guatemala - ITT 2015 ,Nationals.C3.TT,1
642,National Championships Nicaragua 2015 ,Nationals.C3.TT,1
643,National Championships Guatemala U23 - ITT 2015 ,-,1
644,National Championships Ecuador - ITT 2015 ,Nationals.C3.TT,1
645,National Championships United States U23 - Road Race 2015 ,-,1
646,National Championships Canada - ITT 2015 ,Nationals.C3.TT,1
647,National Championships Costa Rica - ITT 2015 ,Nationals.C3.TT,1
648,National Championships Ecuador - Road Race 2015 ,Nationals.C3,1
649,National Championships Belize - ITT 2015 ,Nationals.C3.TT,1
650,National Championships Brazil - ITT 2015 ,Nationals.C3.TT,1
651,National Championships Dominican Republic - ITT 2015 ,Nationals.C3.TT,1
652,National Championships Mexico - ITT 2015 ,Nationals.C3.TT,1
653,National Championships Panama - ITT 2015 ,Nationals.C3.TT,1
654,National Championships Venezuela - ITT 2015 ,Nationals.C3.TT,1
655,National Championships Dominican Republic U23 - Road Race 2015 ,-,1
656,National Championships Mexico U23 - ITT 2015 ,-,1
657,National Championships United States U23 - ITT 2015 ,-,1
658,National Championships Canada - Road Race 2015 ,Nationals.C3,1
659,National Championships El Salvador - ITT 2015 ,Nationals.C3.TT,1
660,National Championships Puerto Rico - ITT 2015 ,Nationals.C3.TT,1
661,National Championships Guatemala U23 - Road Race 2015 ,-,1
662,National Championships Antigua and Barbuda - Road Race 2015 ,Nationals.C3,1
663,National Championships Belize - Road Race 2015 ,Nationals.C3,1
664,National Championships Brazil - Road Race 2015 ,Nationals.C3,1
665,National Championships Costa Rica - Road Race 2015 ,Nationals.C3,1
666,National Championships Dominican Republic - Road Race 2015 ,-,1
667,National Championships El Salvador - Road Race 2015 ,Nationals.C3,1
668,National Championships Guatemala - Road Race 2015 ,Nationals.C3,1
669,National Championships Mexico - Road Race 2015 ,Nationals.C3,1
670,National Championships Panama - Road Race 2015 ,Nationals.C3,1
671,National Championships Puerto Rico - Road Race 2015 ,Nationals.C3,1
672,National Championships Venezuela - Road Race 2015 ,Nationals.C3,1
673,White Spot / Delta Road Race 2015 ,1.2,1
674,National Championships Peru - ITT 2015 ,-,1
675,National Championships Peru - Road Race 2015 ,-,1
676,Panamerican Games - ITT 2015 ,UCI.Cont.Ch.TT,1
677,Panamerican Games - Road Race 2015 ,1.2,1
678,Vuelta a Colombia 2015 ,2.2/U23,13
679,The Larry H.Miller Tour of Utah 2015 ,2.HC,7
680,Aquece Rio - International Road Cycling Challenge 2015 ,1.2,1
681,USA Pro Challenge 2015 ,2.HC,7
682,Tour do Rio 2015 ,2.2/U23,5
683,Tour of Alberta 2015 ,2.1,6
684,The Reading 120 2015 ,1.2,1
685,World Championships U23 - ITT 2015 ,UCI.WO.u23.TT,1
686,World Championships - Road Race 2015 ,Worlds.RR,1
687,Tobago Cycling Classic 2015 ,1.2,1
688,Vuelta a Guatemala 2015 ,2.2/U23,7
689,Copa América de Ciclismo 2015 ,1.2,1
690,Vuelta Kölbi a Costa Rica 2015 ,2.2/U23,11
