,Race_Name,Category,Number_stages
472,Tour de Ribas 2016 ,1.2,1
473,Antwerpse Havenpijl 2016 ,1.2,1
474,Odessa Grand Prix 2016 ,1.2,1
475,Tour de l'Ain 2016 ,2.1,4
476,Arctic Race of Norway 2016 ,2.HC,4
477,Czech Cycling Tour 2016 ,2.1,4
478,Tour of Szeklerland 2016 ,2.2/U23,4
479,Memorial Henryka Lasaka 2016 ,1.2,1
480,Gran Premio Sportivi di Poggiana- Trofeo Bonin Costruzioni- Gran Premio Pasta Zara 2016 ,1.2,1
481,KOGA Slag om Norg 2016 ,1.2,1
482,National Championships Belgium U23 - Road Race 2016 ,-,1
483,Puchar Uzdrowisk Karpackich 2016 ,1.2,1
484,Tour of Ankara 2016 ,2.2/U23,4
485,Tour du Limousin 2016 ,2.1,4
486,GP Capodarco - Comunità di Capodarco 2016 ,1.2,1
487,Trofeo Beato Bernardo - Coppa Citta' di Offida 2016 ,1.2,1
488,National Championships France U23 - ITT 2016 ,-,1
489,Arnhem-Veenendaal Classic 2016 ,1.1,1
490,Puchar Ministra Obrony Narodowej 2016 ,1.2,1
491,Tour de l'Avenir 2016 ,E-2.Ncup,8
492,Grote Prijs Jef Scherens - Rondom Leuven 2016 ,1.1,1
493,National Championships France U23 - Road Race 2016 ,-,1
494,GP Stad Zottegem 2016 ,1.1,1
495,Tour du Poitou Charentes 2016 ,2.1,5
496,Grand Prix des Marbriers 2016 ,1.2,1
497,Druivenkoers - Overijse 2016 ,1.1,1
498,Baltic Chain Tour 2016 ,2.2/U23,3
499,Omloop Mandel-Leie-Schelde Meulebeke 2016 ,1.2,1
500,Ronde van Midden Nederland 2016 ,2.2/U23,2
501,Schaal Sels 2016 ,1.1,1
502,Croatia-Slovenia 2016 ,1.2,1
503,Tour of Bulgaria 2016 ,2.2/U23,6
504,Tour des Fjords 2016 ,2.1,5
505,Brussels Cycling Classic 2016 ,1.HC,1
506,GP de Fourmies / La Voix du Nord 2016 ,1.HC,1
507,Tour of Britain 2016 ,2.HC,9
508,Kernen Omloop Echt-Susteren 2016 ,1.2,1
509,East Bohemia Tour 2016 ,2.2/U23,2
510,De Kustpijl 2016 ,1.2,1
511,Tour du Doubs - Conseil Général 2016 ,1.1,1
512,Chrono Champenois Masculin International 2016 ,1.2,1
513,Grote Prijs Marcel Kint 2016 ,1.2,1
514,Coppa Bernocchi - G.P. BPM 2016 ,1.1,1
515,Grand Prix de Wallonie 2016 ,1.1,1
516,UEC Road European Championships U23 - ITT 2016 ,E-CC.TT,1
517,Coppa Agostoni - Giro delle Brianze 2016 ,1.1,1
518,UEC Road European Championships - ITT 2016 ,UCI.Cont.Ch.TT,1
519,Kampioenschap van Vlaanderen 2016 ,1.1,1
520,Primus Classic Impanis - Van Petegem 2016 ,1.HC,1
521,Memorial Marco Pantani 2016 ,1.1,1
522,UEC Road European Championships U23 - Road Race 2016 ,E-CC,1
523,Grand Prix d'Isbergues - Pas de Calais 2016 ,1.1,1
524,UEC Road European Championships - Road Race 2016 ,E-CC,1
525,Giro della Toscana - Memorial Alfredo Martini 2016 ,2.1,2
526,Coppa Sabatini - Gran Premio citta di Peccioli 2016 ,1.1,1
527,Giro dell'Emilia 2016 ,1.HC,1
528,Gran Premio Bruno Beghelli 2016 ,1.HC,1
529,Duo Normand 2016 ,1.1,1
530,Gooikse Pijl 2016 ,1.2,1
531,Tre Valli Varesine 2016 ,1.HC,1
532,Olympia's Tour 2016 ,2.2/U23,7
533,Ruota d'Oro - GP Festa del Perdono 2016 ,1.2,1
534,Milano-Torino 2016 ,1.HC,1
535,Giro del Piemonte 2016 ,1.HC,1
536,Tour de l'Eurométropole 2016 ,1.1,1
537,Tour de Vendée 2016 ,1.1,1
538,Piccolo Giro di Lombardia 2016 ,1.2,1
539,Sparkassen Münsterland Giro 2016 ,1.HC,1
540,Binche - Chimay - Binche / Memorial Frank Vandenbroucke 2016 ,1.1,1
541,Paris-Bourges 2016 ,1.1,1
542,Paris - Tours Elite 2016 ,1.HC,1
543,Paris-Tours Espoirs 2016 ,1.2,1
544,Nationale Sluitingprijs - Putte - Kapellen 2016 ,1.1,1
545,Chrono des Nations 2016 ,1.1,1
546,National Championships Australia - ITT 2016 ,Nationals.C3.TT,1
547,National Championships Australia U23 - ITT 2016 ,-,1
548,National Championships New Zealand - ITT 2016 ,Nationals.C3.TT,1
549,National Championships New Zealand U23 - ITT 2016 ,-,1
550,National Championships Australia U23 - Road Race 2016 ,-,1
551,National Championships Australia - Road Race 2016 ,Nationals.C3,1
552,National Championships New Zealand - Road Race 2016 ,Nationals.C3,1
553,New Zealand Cycle Classic 2016 ,2.2/U23,5
554,Cadel Evans Great Ocean Road Race 2016 ,1.HC,1
555,Herald Sun Tour 2016 ,2.1,5
556,REV Classic 2016 ,1.2,1
557, Oceania Continental Championships U23 - ITT 2016 ,E-CC.TT,1
558,Oceania Continental Championships - ITT 2016 ,UCI.Cont.Ch.TT,1
559,Oceania Continental Championships - Road Race 2016 ,E-CC,1
560,Vuelta al Táchira en Bicicleta 2016 ,2.2/U23,10
561,Tour de San Luis 2016 ,2.1,7
562,National Championships Colombia - TTT 2016 ,-,1
563,National Championships Colombia - ITT 2016 ,Nationals.C3.TT,1
564,National Championships Colombia U23 - ITT 2016 ,-,1
565,National Championships Colombia U23 - Road Race 2016 ,-,1
566,National Championships Colombia - Road Race 2016 ,Nationals.C3,1
567,National Championships Uruguay - ITT 2016 ,Nationals.C3.TT,1
568,Vuelta Independencia Nacional Republica Dominicana 2016 ,2.2/U23,8
569,National Championships Uruguay - Road Race 2016 ,Nationals.C3,1
570,Vuelta Ciclista del Uruguay 2016 ,2.2/U23,11
571,National Championships Chile - ITT 2016 ,Nationals.C3.TT,1
572,National Championships Chile - Road Race 2016 ,Nationals.C3,1
573,Volta Ciclistica Internacional do Rio Grande do Sul 2016 ,2.2/U23,5
574,National Championships Argentina - ITT 2016 ,Nationals.C3.TT,1
575,National Championships Ecuador - ITT 2016 ,Nationals.C3.TT,1
576,National Championships Argentina U23 - ITT 2016 ,-,1
577,National Championships Argentina U23 - Road Race 2016 ,-,1
578,National Championships Argentina - Road Race 2016 ,Nationals.C3,1
579,Joe Martin Stage Race p/b Nature Valley 2016 ,2.2/U23,8
580,Silver City's Tour of the Gila 2016 ,2.2/U23,5
581,National Championships Cuba U23 - ITT 2016 ,-,1
582,National Championships Bolivia U23 - ITT 2016 ,-,1
583,National Championships Bolivia - Road Race 2016 ,Nationals.C3,1
584,National Championships Cuba - Road Race 2016 ,-,1
585,National Championships Cuba U23 - Road Race 2016 ,-,1
586,National Championships Bolivia U23 - Road Race 2016 ,-,1
587,National Championships Bolivia - ITT 2016 ,Nationals.C3.TT,1
588,Amgen Tour of California 2016 ,2.HC,8
589,Campeonato Panamericano de Ruta - ME - TT 2016 ,UCI.Cont.Ch.TT,1
590,Campeonato Panamericano de Ruta ITT - U23 2016 ,E-CC.TT,1
591,Campeonato Panamericano de Ruta - MU - RR 2016 ,E-CC,1
592,Campeonato Panamericano de Ruta - ME - RR 2016 ,E-CC,1
593,National Championships United States - ITT 2016 ,Nationals.C3.TT,1
594,National Championships United States - Road Race 2016 ,Nationals.C3,1
595,Winston Salem Cycling Classic 2016 ,1.1,1
596,National Championships Antigua and Barbuda - ITT 2016 ,Nationals.C3.TT,1
597,Philadelphia International Cycling Classic 2016 ,1.1,1
598,Grand Prix Cycliste de Saguenay 2016 ,2.2/U23,4
599,Vuelta a Colombia 2016 ,2.2/U23,13
600,Tour de Beauce 2016 ,2.2/U23,6
601,National Championships Guatemala - ITT 2016 ,Nationals.C3.TT,1
602,National Championship Dominican Republic - ITT 2016 ,Nationals.C3.TT,1
603,National Championships Costa Rica - ITT 2016 ,Nationals.C3.TT,1
604,National Championships Brazil - ITT 2016 ,Nationals.C3.TT,1
605,National Championships Panama - ITT 2016 ,Nationals.C3.TT,1
606,National Championships Venezuela - ITT 2016 ,Nationals.C3.TT,1
607,National Championships Dominican Republic U23 - ITT 2016 ,-,1
608,National Championships Mexico U23 - ITT 2016 ,-,1
609,National Championships Brazil WE - Road Race 2016 ,F-NC.2,1
610,National Championships El Salvador - ITT 2016 ,Nationals.C3.TT,1
611,National Championships Guyana - ITT 2016 ,Nationals.C3.TT,1
612,National Championships Mexico - ITT 2016 ,Nationals.C3.TT,1
613,National Championships Puerto Rico - ITT 2016 ,Nationals.C3.TT,1
614,National Championships El Salvador U23 - ITT 2016 ,-,1
615,National Championships Antigua and Barbuda MJ - Road Race 2016 ,J-NC2,1
616,National Championships Antigua and Barbuda - Road Race 2016 ,Nationals.C3,1
617,National Championships Brazil - Road Race 2016 ,Nationals.C3,1
618,National Championships Canada - Road Race 2016 ,Nationals.C3,1
619,National Championships Costa Rica - Road Race 2016 ,Nationals.C3,1
620,National Championships Dominican Republic - Road Race 2016 ,Nationals.C3,1
621,National Championships El Salvador - Road Race 2016 ,Nationals.C3,1
622,National Championships Guatemala - Road Race 2016 ,Nationals.C3,1
623,National Championships Guyana - Road Race 2016 ,Nationals.C3,1
624,National Championships Mexico - Road Race 2016 ,Nationals.C3,1
625,National Championships Venezuela - Road Race 2016 ,Nationals.C3,1
626,National Championships Canada - ITT 2016 ,Nationals.C3.TT,1
627,Vuelta Ciclista a Venezuela 2016 ,2.2/U23,10
628,White Spot / Delta Road Race 2016 ,1.2,1
629,Tour Cycliste International de la Guadeloupe 2016 ,2.2/U23,12
630,The Larry H.Miller Tour of Utah 2016 ,2.HC,7
631,Olympic Games Road Race 2016 ,Olympics.RR,1
632,National Championships Puerto Rico - Road Race 2016 ,Nationals.C3,1
633,Tour of Alberta 2016 ,2.1,5
634,The Reading 120 2016 ,1.2,1
635,Tobago Cycling Classic 2016 ,1.2,1
636,Vuelta a Guatemala 2016 ,2.2/U23,9
637,Gran Premio de San José 2016 ,1.2,1
638,Vuelta Popular a Costa Rica 2016 ,2.2/U23,12
