,Race_Name,Category,Number_stages
475,Baltic Chain Tour 2014 ,2.2/U23,5
476,National Championships France U23 - ITT 2014 ,-,1
477,Arnhem Veenendaal Classic 2014 ,1.1,1
478,Puchar Ministra Obrony Narodowej 2014 ,1.2,1
479,Tour de l'Avenir 2014 ,E-2.Ncup,8
480,Châteauroux Classic de l\'Indre Trophée Fenioux 2014 ,1.1,1
481,National Championships Belgium U23 - Road Race 2014 ,-,1
482,National Championships France U23 - Road Race 2014 ,-,1
483,Tour du Poitou-Charentes 2014 ,2.1,5
484,Grand Prix des Marbriers 2014 ,1.2,1
485,Druivenkoers - Overijse 2014 ,1.1,1
486,Top Compétition 2014 ,1.2,1
487,Croatia-Slovenia 2014 ,1.2,1
488,Ronde van Midden-Nederland 2014 ,1.2,1
489,Giro della Regione Friuli 2014 ,2.2/U23,6
490,Okolo Jižních Čech 2014 ,2.2/U23,4
491,Brussels Cycling Classic 2014 ,1.HC,1
492,GP de Fourmies / La Voix du Nord 2014 ,1.HC,1
493,Tour of Britain 2014 ,2.HC,9
494,Kernen Omloop Echt-Susteren 2014 ,1.2,1
495,De Kustpijl 2014 ,1.2,1
496,Tour Bohemia 2014 ,1.2,1
497,Tour du Jura 2014 ,1.2,1
498,Grote Prijs Jef Scherens - Rondom Leuven 2014 ,1.1,1
499,Tour du Doubs - Conseil Général 2014 ,1.1,1
500,Chrono Champenois Masculin International 2014 ,1.2,1
501,GP Banca di Legnano - Coppa Bernocchi 2014 ,1.1,1
502,Coppa Agostoni - Giro delle Brianze 2014 ,1.1,1
503,Grand Prix de Wallonie 2014 ,1.1,1
504,Tre Valli Varesine 2014 ,1.HC,1
505,Kampioenschap van Vlaanderen 2014 ,1.1,1
506,Memorial Marco Pantani 2014 ,1.1,1
507,Primus Classic Impanis - Van Petegem 2014 ,1.1,1
508,GP Industria & Commercio di Prato 2014 ,1.1,1
509,Grand Prix d\'Isbergues - Pas de Calais 2014 ,1.1,1
510,Rabo Baronie Breda Classic 2014 ,1.2,1
511,Omloop van het Houtland Lichtervelde 2014 ,1.1,1
512,Tour du Gévaudan Languedoc-Roussillon 2014 ,2.1,2
513,Duo Normand 2014 ,1.1,1
514,Gooikse Pijl 2014 ,1.2,1
515,Ruota d'Oro - GP Festa del Perdono 2014 ,1.2,1
516,Milano-Torino 2014 ,1.HC,1
517,Tour de l\'Eurométropole 2014 ,2.1,4
518,Tour of Kavkaz 2014 ,2.2/U23,5
519,Sparkassen Münsterland Giro 2014 ,1.1,1
520,Piccolo Giro di Lombardia 2014 ,1.2,1
521,Tour de Vendée 2014 ,1.1,1
522,Binche - Chimay - Binche / Mémorial Frank Vandenbroucke 2014 ,1.1,1
523,Gran Premio Città di Peccioli - Coppa Sabatini 2014 ,1.1,1
524,Paris-Bourges 2014 ,1.1,1
525,Giro dell'Emilia 2014 ,1.HC,1
526,Gran Premio Bruno Beghelli 2014 ,1.HC,1
527,Paris - Tours Elite 2014 ,1.HC,1
528,Paris-Tours Espoirs 2014 ,1.2,1
529,Nationale Sluitingprijs - Putte - Kapellen 2014 ,1.1,1
530,Chrono des Nations 2014 ,1.1,1
531,National Championships Australia - ITT 2014 ,Nationals.C3.TT,1
532,National Championships Australia U23 - ITT 2014 ,-,1
533,National Championships New Zealand - ITT 2014 ,Nationals.C3.TT,1
534,National Championships New Zealand U23 - ITT 2014 ,-,1
535,National Championships Australia - Road Race 2014 ,Nationals.C3,1
536,National Championships New Zealand - Road Race 2014 ,Nationals.C3,1
537,National Championships New Zealand U23 - Road Race 2014 ,-,1
538,New Zealand Cycle Classic 2014 ,2.2/U23,5
539,Herald Sun Tour 2014 ,2.1,5
540,Oceania Cycling Championships U23 - ITT 2014 ,E-CC.TT,1
541,Oceania Cycling Championships - ITT 2014 ,UCI.Cont.Ch.TT,1
542,Oceania Cycling Championships - Road Race 2014 ,UCI.Cont.Ch,1
543,Oceania Cycling Championships U23 - Road Race 2014 ,E-CC,1
544,National Championships Fiji - ITT 2014 ,-,1
545,National Championships Fiji - Road Race 2014 ,-,1
546,Vuelta al Tachira en Bicicleta 2014 ,2.2/U23,10
547,Tour de San Luis 2014 ,2.1,7
548,Tour do Brasil Volta Ciclística de São Paulo-Internacional 2014 ,2.2/U23,8
549,Vuelta Independencia Nacional 2014 ,2.2/U23,9
550,Vuelta Mexico 2014 ,2.2/U23,6
551,National Championships Uruguay - Road Race 2014 ,Nationals.C3,1
552,National Championships Paraguay - ITT 2014 ,-,1
553,Volta Ciclística Internacional do Rio Grande do Sul 2014 ,2.2/U23,5
554,National Championships Colombia - ITT 2014 ,Nationals.C3.TT,1
555,National Championships Colombia U23 - ITT 2014 ,-,1
556,National Championships Colombia U23 - Road Race 2014 ,-,1
557,National Championships Colombia - Road Race 2014 ,Nationals.C3,1
558,Winston-Salem Cycling Classic 2014 ,1.2,1
559,Volta Ciclistica internacional do Paraná 2014 ,2.2/U23,5
560,Tour of the Gila 2014 ,2.2/U23,5
561,National Championships Argentina - ITT 2014 ,Nationals.C3.TT,1
562,National Championchips Argentina - Road Race 2014 ,Nationals.C3,1
563,National Championchips Argentina U23 - Road Race 2014 ,-,1
564,Champ. Panaméricain c.l.m. ind. / Panamerican Champ. ind. TT 2014 ,UCI.Cont.Ch.TT,1
565,Champ. Panaméricain c.l.m. ind. / Panamerican Champ. ind. TT - MU 2014 ,E-CC.TT,1
566,Champ. Panaméricain en ligne / Panamerican Champ. RR - MU 2014 ,E-CC,1
567,Amgen Tour of California 2014 ,2.HC,8
568,Champ. Panaméricain-en ligne / Panamerican Champ. ind. RR 2014 ,1.HC,1
569,National Championships United States - ITT 2014 ,Nationals.C3.TT,1
570,National Championships United States - Road Race 2014 ,Nationals.C3,1
571,The Philadelphia Cycling Classic 2014 ,1.1,1
572,Grand Prix Cycliste Saguenay 2014 ,2.2/U23,4
573,National Championships Barbados - ITT 2014 ,-,1
574,Tour de Beauce 2014 ,2.2/U23,5
575,National Championships Costa Rica - ITT 2014 ,Nationals.C3.TT,1
576,National Championships Suriname - ITT 2014 ,-,1
577,National Championships Bolivia - ITT 2014 ,-,1
578,National Championships Barbados - Road Race 2014 ,-,1
579,National Championships Bermuda - ITT 2014 ,-,1
580,National Championships Bolivia - Road Race 2014 ,-,1
581,National Championships Costa Rica - Road Race 2014 ,Nationals.C3,1
582,National Championships Curaçao - Road Race 2014 ,-,1
583,National Championships El Salvador - ITT 2014 ,Nationals.C3.TT,1
584,National Championships Guatemala - ITT 2014 ,Nationals.C3.TT,1
585,National Championships Nicaragua - ITT 2014 ,-,1
586,National Championships Suriname - Road Race 2014 ,-,1
587,National Championships Venezuela - Road Race 2014 ,Nationals.C3,1
588,National Championships Costa Rica U23 - Road Race 2014 ,-,1
589,National Championships El Salvador - ITT 2014 ,-,1
590,National Championships Guatemala U23 - ITT 2014 ,-,1
591,National Championships Venezuela - ITT 2014 ,Nationals.C3.TT,1
592,National Championships Venezuela U23 - ITT 2014 ,-,1
593,National Championships Cuba - ITT 2014 ,Nationals.C3.TT,1
594,National Championships Canada - ITT 2014 ,Nationals.C3.TT,1
595,National Championships Brazil - ITT 2014 ,Nationals.C3.TT,1
596,National Championships Dominican Republic - ITT 2014 ,-,1
597,National Championships Ecuador - ITT 2014 ,Nationals.C3.TT,1
598,National Championships Panama - ITT 2014 ,Nationals.C3.TT,1
599,National Championships Belize - ITT 2014 ,Nationals.C3.TT,1
600,National Championships Canada - Road Race 2014 ,Nationals.C3,1
601,National Championships Cuba - Road Race 2014 ,-,1
602,National Championships Guyana - ITT 2014 ,-,1
603,National Championships Jamaica - ITT 2014 ,-,1
604,National Championships Mexico - ITT 2014 ,Nationals.C3.TT,1
605,National Championships Guatemala U23 - Road Race 2014 ,-,1
606,National Championships Mexico U23 - ITT 2014 ,-,1
607,National Championships Belize - Road Race 2014 ,Nationals.C3,1
608,National Championships Bermuda - Road Race 2014 ,Nationals.C3,1
609,National Championships Brazil - Road Race 2014 ,Nationals.C3,1
610,National Championships Dominican Republic - Road Race 2014 ,-,1
611,National Championships El Salvador - Road Race 2014 ,Nationals.C3,1
612,National Championships Guatemala - Road Race 2014 ,Nationals.C3,1
613,National Championships Guyana - Road Race 2014 ,-,1
614,National Championships Jamaica - Road Race 2014 ,Nationals.C3,1
615,National Championships Mexico - Road Race 2014 ,Nationals.C3,1
616,National Championships Panama - Road Race 2014 ,Nationals.C3,1
617,National Championships Puerto Rico - Road Race 2014 ,Nationals.C3,1
618,National Championships United States U23 - Road Race 2014 ,-,1
619,National Championships United States U23 - ITT 2014 ,-,1
620,Vuelta Ciclista a Venezuela 2014 ,2.2/U23,10
621,White Spot / Delta Road Race 2014 ,1.2,1
622,Tour Cycliste International de la Guadeloupe 2014 ,2.2/U23,11
623,The Larry H.Miller Tour of Utah 2014 ,2.1,7
624,Vuelta a Colombia 2014 ,2.2/U23,11
625,"Vuelta al Sur de Bolivia (Sucre, Potosi) 2014 ",2.2/U23,5
626,USA Pro Challenge 2014 ,2.HC,7
627,Tour do Rio 2014 ,2.2/U23,6
628,Tour of Alberta 2014 ,2.1,6
629,Bucks County Classic 2014 ,1.2,1
630,Tobago Cycling Classic 2014 ,1.2,1
631,Vuelta a Guatemala 2014 ,2.2/U23,9
632,Central American and Caribbean Games - ITT 2014 ,-,1
633,Central American and Caribbean Games WE - ITT 2014 ,-,1
634,Central American and Caribbean Games 2014 ,-,1
635,Vuelta Kolbi a Costa Rica 2014 ,2.2/U23,11
