,Race_Name,Category,Number_stages
469,Grand Prix Cerami 2018 ,1.1,1
470,VOO-Tour de Wallonie 2018 ,2.HC,5
471,Kreiz Breizh Elites 2018 ,2.2/U23,4
472,GP Kranj 2018 ,1.2,1
473,"Circuito de Getxo ""Memorial Ricardo Otxoa"" 2018 ",1.1,1
474,PostNord Danmark Rundt - Tour of Denmark 2018 ,2.HC,5
475,Volta a Portugal em Bicicleta Santander Totta 2018 ,2.1,11
476,Tour Alsace 2018 ,2.2/U23,5
477,Tour Cycliste International de la Guadeloupe 2018 ,2.2/U23,12
478,Hansa Bygg Kalmar Grand Prix Road Race 2018 ,1.2,1
479,La Poly Normande 2018 ,1.1,1
480,Antwerpse Havenpijl 2018 ,1.2,1
481,Vuelta a Burgos 2018 ,2.HC,5
482,Cycling Tour of Szeklerland 2018 ,2.2/U23,6
483,European Continental Championships - ITT 2018 ,UCI.Cont.Ch.TT,1
484,Czech Cycling Tour 2018 ,2.1,4
485,KOGA Slag om Norg 2018 ,1.1,1
486,Memorial Henryka Lasaka 2018 ,1.2,1
487, European Continental Championships - Road Race 2018 ,E-CC,1
488,Gran Premio Sportivi di Poggiana - Trofeo Bonin Costruzioni-8 Gran Premio Pasta Zara 2018 ,1.2,1
489,National Championships Belgium U23 - Road Race 2018 ,-,1
490,Puchar Uzdrowisk Karpackich 2018 ,1.2,1
491,Tour de Hongrie 2018 ,2.1,6
492,Tour du Limousin 2018 ,2.1,4
493,Arctic Race of Norway 2018 ,2.HC,4
494,GP Capodarco - Comunità di Capodarco 2018 ,1.2,1
495,Tour de l'Avenir 2018 ,E-2.Ncup,10
496,Minsk Cup 2018 ,1.2,1
497,Grand Prix Minsk 2018 ,1.2,1
498,GP Stad Zottegem 2018 ,1.1,1
499,Tour Poitou-Charentes en Nouvelle Aquitaine 2018 ,2.1,5
500,Grand Prix des Marbriers 2018 ,1.2,1
501,Veenendaal-Veenendaal Classic 2018 ,1.1,1
502,National Championships France U23 - ITT 2018 ,-,1
503,Deutschland Tour 2018 ,2.1,4
504,Baltic Chain Tour 2018 ,2.2/U23,4
505,Great War Remembrance Race 2018 ,1.1,1
506,National Championships France U23 - Road Race 2018 ,-,1
507,Omloop Mandel-Leie-Schelde Meulebeke 2018 ,1.1,1
508,Schaal Sels 2018 ,1.1,1
509,Croatia-Slovenia 2018 ,1.2,1
510,Ronde van Midden Nederland 2018 ,1.2,1
511,Druivenkoers - Overijse 2018 ,1.1,1
512,Hafjell GP 2018 ,1.2,1
513,Brussels Cycling Classic 2018 ,1.HC,1
514,Lillehammer GP 2018 ,1.2,1
515,GP de Fourmies / La Voix du Nord 2018 ,1.HC,1
516,Ovo Energy Tour of Britain 2018 ,2.HC,8
517,Antwerp Port Epic 2018 ,1.1,1
518,Gylne Gutuer 2018 ,1.2,1
519,Okolo Jižních Čech / Tour of South Bohemia 2018 ,2.2/U23,5
520,Giro della Regione Friuli Venezia Giulia 2018 ,2.2/U23,3
521,Tour du Doubs 2018 ,1.1,1
522,Chrono Champenois Masculin International 2018 ,1.2,1
523,Olympia's Tour 2018 ,2.2/U23,7
524,Grand Prix de Wallonie 2018 ,1.1,1
525,Okolo Slovenska 2018 ,2.1,5
526,Kampioenschap van Vlaanderen 2018 ,1.1,1
527,Tour of Cappadocia 2018 ,2.2/U23,3
528,Primus Classic 2018 ,1.HC,1
529,Coppa Agostoni - Giro delle Brianze 2018 ,1.1,1
530,Coppa Bernocchi - 43è GP BPM 2018 ,1.1,1
531,Grote Prijs Jef Scherens - Rondom Leuven 2018 ,1.1,1
532,Int. RAIFFEISEN Grand Prix Judendorf-Straßengel 2018 ,1.2,1
533,Giro della Toscana - Memorial Alfredo Martini 2018 ,1.1,1
534,Omloop van het Houtland Lichtervelde 2018 ,1.1,1
535,Turul Romaniei 2018 ,2.2/U23,5
536,Coppa Sabatini - Gran Premio citta  di Peccioli 2018 ,1.1,1
537,Tour de l'Eurométropole 2018 ,1.HC,1
538,Memorial Marco Pantani 2018 ,1.1,1
539,Duo Normand 2018 ,1.1,1
540,Gooikse Pijl 2018 ,1.1,1
541,Grand Prix d'Isbergues - Pas de Calais 2018 ,1.1,1
542,Trofeo Matteotti 2018 ,1.1,1
543,Tour du Gévaudan Occitanie 2018 ,1.2,1
544,Ruota d'Oro - GP Festa del Perdono 2018 ,1.2,1
545,Famenne Ardenne Classic 2018 ,1.1,1
546,Tour of Black Sea 2018 ,2.2/U23,7
547,Binche - Chimay - Binche / Memorial Frank Vandenbroucke 2018 ,1.1,1
548,Sparkassen Münsterland Giro 2018 ,1.HC,1
549,National Championships Italy - ITT 2018 ,Nationals.C3.TT,1
550,Paris-Bourges 2018 ,1.1,1
551,Giro dell'Emilia 2018 ,1.HC,1
552,Tour de Vendée 2018 ,1.1,1
553,Gran Premio Bruno Beghelli 2018 ,1.HC,1
554,Paris - Tours Elite 2018 ,1.HC,1
555,Il Piccolo Lombardia 2018 ,1.2,1
556,Paris-Tours Espoirs 2018 ,1.2,1
557,Tre Valli Varesine 2018 ,1.HC,1
558,Milano-Torino 2018 ,1.HC,1
559,Gran Piemonte 2018 ,1.HC,1
560,Tacx Pro Classic / Ronde van Zeeland 2018 ,1.1,1
561,De Kustpijl 2018 ,1.2,1
562,Chrono des Nations 2018 ,1.1,1
563,Chrono des Nations U23 2018 ,1.2,1
564,National Championships Australia U23 - ITT 2018 ,-,1
565,National Championships Australia - ITT 2018 ,Nationals.C3.TT,1
566,National Championships New Zealand - ITT 2018 ,Nationals.C3.TT,1
567,National Championships New Zealand U23 - ITT 2018 ,-,1
568,National Championships Australia U23 - Road Race 2018 ,-,1
569,National Championships Australia - Road Race 2018 ,Nationals.C3,1
570,National Championships New Zealand - Road Race 2018 ,Nationals.C3,1
571,New Zealand Cycle Classic 2018 ,2.2/U23,5
572,Gravel and Tar 2018 ,1.2,1
573,Herald Sun Tour 2018 ,2.1,5
574, Oceania Continental Championships - ITT 2018 ,UCI.Cont.Ch.TT,1
575,Oceania Continental Championships U23 - ITT 2018 ,E-CC.TT,1
576,Oceania Continental Championships - Road Race 2018 ,E-CC,1
577,Commonwealth Games - ITT 2018 ,None,1
578,Commonwealth Games - Road Race 2018 ,-,1
579,National Championships Fiji - ITT 2018 ,Nationals.C3.TT,1
580,National Championships Fiji - Road Race 2018 ,Nationals.C3,1
581,Vuelta al Tachira en Bicicleta 2018 ,2.2/U23,10
582,Vuelta a San Juan Internacional 2018 ,2.1,7
583,National Championships Colombia - ITT 2018 ,Nationals.C3.TT,1
584,National Championships Colombia - Road Race 2018 ,Nationals.C3,1
585,Colombia Oro y Paz 2018 ,2.1,6
586,National Championships Uruguay - ITT 2018 ,-,1
587,National Championships Uruguay U23 - ITT 2018 ,-,1
588,National Championships Uruguay - Road Race 2018 ,Nationals.C3,1
589,Vuelta Ciclista del Uruguay 2018 ,2.2/U23,12
590,National Championships Argentina - ITT 2018 ,Nationals.C3.TT,1
591,National Championships Argentina U23 - ITT 2018 ,-,1
592,National Championships Argentina - Road Race 2018 ,Nationals.C3,1
593,National Championships Argentina U23 - Road Race 2018 ,-,1
594,Joe Martin Stage Race 2018 ,2.2/U23,8
595,Tour of the Gila 2018 ,2.2/U23,5
596,Pan American Championships - ITT 2018 ,UCI.Cont.Ch.TT,1
597,Pan American Championships U23 - ITT 2018 ,E-CC.TT,1
598,Pan American Championships U23 - Road Race 2018 ,E-CC,1
599,Pan American Championships - Road Race 2018 ,E-CC,1
600,Juegos Suramericanos - ITT 2018 ,-,1
601, Winston Salem Cycling Classic 2018 ,1.1,1
602,Juegos Suramericanos - Road Race 2018 ,-,1
603,Tour de Beauce 2018 ,2.2/U23,6
604,National Championships Cuba - ITT 2018 ,Nationals.C3.TT,1
605,National Championships Cuba - Road Race 2018 ,Nationals.C3,1
606,National Championships Puerto Rico - ITT 2018 ,Nationals.C3.TT,1
607,National Championships Bermuda - ITT 2018 ,Nationals.C3.TT,1
608,National Championships El Salvador - ITT 2018 ,Nationals.C3.TT,1
609,National Championships El Salvador U23 - ITT 2018 ,-,1
610,National Championships Canada - ITT 2018 ,Nationals.C3.TT,1
611,National Championships United States - ITT 2018 ,Nationals.C3.TT,1
612,National Championships Venezuela - ITT 2018 ,Nationals.C3.TT,1
613,National Championships Belize - ITT 2018 ,Nationals.C3.TT,1
614,National Championships Canada - Road Race 2018 ,Nationals.C3,1
615,National Championships Bermuda - Road Race 2018 ,Nationals.C3,1
616,National Championships Guatemala - ITT 2018 ,Nationals.C3.TT,1
617,National Championships Puerto Rico - Road Race 2018 ,Nationals.C3,1
618,National Championships United States - Road Race 2018 ,Nationals.C3,1
619,National Championships Venezuela - Road Race 2018 ,Nationals.C3,1
620,National Championships Brazil - ITT 2018 ,Nationals.C3.TT,1
621,National Championships Costa Rica - ITT 2018 ,Nationals.C3.TT,1
622,National Championships Mexico - ITT 2018 ,Nationals.C3.TT,1
623,National Championships Panama - ITT 2018 ,Nationals.C3.TT,1
624,National Championships Mexico - Road Race 2018 ,Nationals.C3,1
625,National Championships Brazil - Road Race 2018 ,Nationals.C3,1
626,National Championships Costa Rica - Road Race 2018 ,Nationals.C3,1
627,National Championships Guatemala - Road Race 2018 ,Nationals.C3,1
628,National Championships Panama - Road Race 2018 ,Nationals.C3,1
629,Vuelta Ciclista a Venezuela 2018 ,2.2/U23,10
630,White Spot / Delta Road Race 2018 ,1.2,1
631,Chrono Kristin Armstrong 2018 ,1.2,1
632,National Championships Ecuador - ITT 2018 ,Nationals.C3.TT,1
633,National Championships Ecuador U23 - ITT 2018 ,-,1
634,National Championships Ecuador - Road Race 2018 ,Nationals.C3,1
635,National Championships Ecuador U23 - Road Race 2018 ,-,1
636,Juegos Deportivos Centroamericanos y del Caribe - ITT 2018 ,-,1
637,National Championships United States U23 - ITT 2018 ,-,1
638,National Championships United States U23 - Road Race 2018 ,-,1
639,Juegos Deportivos Centroamericanos y del Caribe - Road Race 2018 ,-,1
640,The Larry H.Miller Tour of Utah 2018 ,2.HC,7
641,Colorado Classic 2018 ,2.HC,4
642,National Championships Belize - Road Race 2018 ,Nationals.C3,1
643,Elite Road Caribbean Championships - ITT 2018 ,-,1
644,Elite Road Caribbean Championships - Road Race 2018 ,-,1
645,Elite Road Caribbean Championships U23 - Road Race 2018 ,-,1
646,Vuelta a Guatemala 2018 ,2.2/U23,10
647,Gran Premio FECOCI 2018 ,1.2,1
648,Gran Premio Comite Olímpico Nacional 2018 ,1.2,1
649,Vuelta Ciclista Internacional a Costa Rica 2018 ,2.2/U23,10
