,Race_Name,Category,Number_stages
471,National Championships Russia U23/MJ - ITT 2017 ,-,1
472,Kreiz Breizh Elites 2017 ,2.2/U23,4
473,La Poly Normande 2017 ,1.1,1
474,Rad am Ring 2017 ,1.1,1
475,GP Kranj 2017 ,1.2,1
476,National Championships France U23 - Road Race 2017 ,-,1
477,National Championships Russia U23/MJ - Road Race 2017 ,-,1
478,Circuito de Getxo 'Memorial Ricardo Otxoa' 2017 ,1.1,1
479,Vuelta a Burgos 2017 ,2.HC,5
480,European Continental Championships - ITT 2017 ,UCI.Cont.Ch.TT,1
481,European Continental Championships U23 - ITT 2017 ,F-CC.TT.2,1
482,Volta a Portugal em Bicicleta Santander Totta 2017 ,2.1,11
483,Dwars door het Hageland - Aarschot 2017 ,1.1,1
484,European Continental Championships U23 - Road Race 2017 ,UCI.Cont.Ch.TT,1
485,Hansa Bygg Kalmar Grand Prix Road Race 2017 ,1.2,1
486,Tour de Ribas 2017 ,1.2,1
487, European Continental Championships - Road Race 2017 ,E-CC,1
488,Antwerpse Havenpijl 2017 ,1.2,1
489,Odessa Grand Prix 2017 ,1.2,1
490,Tour de l'Ain 2017 ,2.1,5
491,Cycling Tour Of Szeklerland 2017 ,2.2/U23,5
492,Arctic Race of Norway 2017 ,2.HC,4
493,Czech Cycling Tour 2017 ,2.1,4
494,Memorial Henryka Lasaka 2017 ,1.2,1
495,Gran Premio Sportivi di Poggiana - Trofeo Bonin Costruzioni-7th Gran premio Pasta Zara 2017 ,1.2,1
496,National Championships Belgium U23 - Road Race 2017 ,-,1
497,Puchar Uzdrowisk Karpackich 2017 ,1.2,1
498,Tour du Limousin 2017 ,2.1,4
499,GP Capodarco - Comunità di Capodarco 2017 ,1.2,1
500,Veenendaal Veenendaal Classic 2017 ,1.1,1
501,Tour de l'Avenir 2017 ,E-2.Ncup,9
502,Puchar Mon. 2017 ,1.2,1
503,Grote Prijs Jef Scherens - Rondom Leuven 2017 ,1.1,1
504,Szlakiem Wielkich Jezior 2017 ,1.2,1
505,GP Stad Zottegem 2017 ,1.1,1
506,Tour du Poitou Charentes 2017 ,2.1,5
507,Grand Prix des Marbriers 2017 ,1.2,1
508,Druivenkoers - Overijse 2017 ,1.1,1
509,Baltic Chain Tour 2017 ,2.2/U23,4
510,PRO Ötztaler 5500 2017 ,1.1,1
511,Omloop Mandel-Leie-Schelde Meulebeke 2017 ,1.1,1
512,Ronde van Midden Nederland 2017 ,2.2/U23,2
513,Schaal Sels 2017 ,1.1,1
514,Croatia-Slovenia 2017 ,1.2,1
515,Okolo Jižních Čech / Tour of South Bohemia 2017 ,2.2/U23,5
516,Brussels Cycling Classic 2017 ,1.HC,1
517,GP de Fourmies / La Voix du Nord 2017 ,1.HC,1
518,OVO Energy Tour of Britain 2017 ,2.HC,8
519, International Cycling Tour of Bulgaria - North 2017 ,2.2/U23,4
520,Kernen Omloop Echt-Susteren 2017 ,1.2,1
521,Olympia's Tour 2017 ,2.2/U23,6
522, International Cycling Tour of Bulgaria - South 2017 ,2.2/U23,3
523,East Bohemia Tour 2017 ,2.2/U23,2
524,De Kustpijl 2017 ,1.2,1
525,Tour du Jura 2017 ,1.2,1
526,Tour du Doubs 2017 ,1.1,1
527,Grand Prix de la Ville de Nogent-sur-Oise 2017 ,1.2,1
528,Int. Raiffeisen Grand Prix Judendorf/Straßengel 2017 ,1.2,1
529,Grote Prijs Marcel Kint 2017 ,1.2,1
530,PostNord Danmark Rundt - Tour of Denmark 2017 ,2.HC,5
531,Coppa Agostoni - Giro delle Brianze 2017 ,1.1,1
532,Grand Prix de Wallonie 2017 ,1.1,1
533,Coppa Bernocchi 2017 ,1.1,1
534,Kampioenschap van Vlaanderen 2017 ,1.1,1
535,Primus Classic 2017 ,1.HC,1
536,Memorial Marco Pantani 2017 ,1.1,1
537,Visegrad 4 Bicycle Race - GP Czech Republic 2017 ,1.2,1
538,Grand Prix d'Isbergues - Pas de Calais 2017 ,1.1,1
539,Visegrad 4 Bicycle Race Grand Prix Poland 2017 ,1.2,1
540,Omloop van het Houtland Lichtervelde 2017 ,1.1,1
541,Tour du Gévaudan Languedoc-Roussillon 2017 ,2.2/U23,2
542,Duo Normand 2017 ,1.1,1
543,Gooikse Pijl 2017 ,1.2,1
544,Paris-Chauny (classique) 2017 ,1.2,1
545,Giro della Toscana - Memorial Alfredo Martini 2017 ,2.1,2
546,Ruota d'Oro - GP Festa del Perdono 2017 ,1.2,1
547,Coppa Sabatini - Gran Premio citta di Peccioli 2017 ,1.1,1
548,National Championships Albania U23 - Road Race 2017 ,-,1
549,Giro dell'Emilia 2017 ,1.HC,1
550,Omloop Eurometropool 2017 ,1.1,1
551,Törökbálint GP - Memorial Imre Riczu 2017 ,1.2,1
552,Gran Premio Bruno Beghelli 2017 ,1.HC,1
553,Tour de l'Eurométropole 2017 ,1.HC,1
554,Tour de Vendée 2017 ,1.1,1
555,Piccolo Giro di Lombardia 2017 ,1.2,1
556,Sparkassen Münsterland Giro 2017 ,1.HC,1
557,Tre Valli Varesine 2017 ,1.HC,1
558,Binche - Chimay - Binche 2017 ,1.1,1
559,Milano-Torino 2017 ,1.HC,1
560,Paris-Bourges 2017 ,1.1,1
561,Paris-Tours Elite 2017 ,1.HC,1
562,Paris-Tours Espoirs 2017 ,2.2/U23,1
563,Famenne Ardenne Classic 2017 ,1.1,1
564,Tacx Pro Classic 2017 ,1.1,1
565,Chrono des Nations 2017 ,1.1,1
566,Chrono des Nations U23 2017 ,1.2,1
567,Sluitingsprijs Putte-Kapellen 2017 ,1.1,1
568,National Championships Australia - ITT 2017 ,Nationals.C3.TT,1
569,National Championships Australia U23 - ITT 2017 ,-,1
570,National Championships New Zealand - ITT 2017 ,Nationals.C3.TT,1
571,National Championships New Zealand U23 - ITT 2017 ,-,1
572,National Championships Australia U23 - Road Race 2017 ,-,1
573,National Championships Australia - Road Race 2017 ,Nationals.C3,1
574,National Championships New Zealand - Road Race 2017 ,Nationals.C3,1
575,New Zealand Cycle Classic 2017 ,2.2/U23,5
576,Herald Sun Tour 2017 ,2.1,5
577,Oceania Continental Championships - ITT 2017 ,UCI.Cont.Ch.TT,1
578,Oceania Continental Championships U23 - ITT 2017 ,UCI.Cont.Ch.TT,1
579,Oceania Continental Championships - Road Race 2017 ,E-CC,1
580,Vuelta al Táchira en Bicicleta 2017 ,2.2/U23,10
581,Vuelta Ciclista a la Provincia de San Juan 2017 ,2.1,7
582,National Championships Uruguay - ITT 2017 ,Nationals.C3.TT,1
583,National Championships Uruguay - Road Race 2017 ,Nationals.C3,1
584,National Championships Colombia - ITT 2017 ,Nationals.C3.TT,1
585,National Championships Colombia U23 - ITT 2017 ,-,1
586,National Championships Colombia U23 - Road Race 2017 ,-,1
587,National Championships Colombia - Road Race 2017 ,Nationals.C3,1
588,Vuelta Independencia Nacional Republica Dominicana 2017 ,2.2/U23,8
589,Joe Martin Stage Race 2017 ,2.2/U23,8
590,Vuelta Ciclista del Uruguay 2017 ,2.2/U23,11
591,National Championships Chile - ITT 2017 ,Nationals.C3,1
592,National Championships Chile U23 - ITT 2017 ,-,1
593,National Championships Mexico - ITT 2017 ,Nationals.C3.TT,1
594,National Championships Mexico U23 - ITT 2017 ,-,1
595,National Championships Chile - Road Race 2017 ,Nationals.C3,1
596,National Championships Chile U23 - Road Race 2017 ,-,1
597,National Championships Mexico - Road Race 2017 ,Nationals.C3,1
598,Tour of the Gila 2017 ,2.2/U23,5
599,National Championships Argentina - ITT  2017 ,Nationals.C3.TT,1
600,National Championships Argentina U23 - ITT 2017 ,-,1
601,National Championships Argentina U23 - Road Race 2017 ,-,1
602,National Championships Argentina - Road Race 2017 ,Nationals.C3,1
603,Campeonato Panamericano de Ruta - ITT 2017 ,UCI.Cont.Ch.TT,1
604,Campeonato Panamericano de Ruta U23 - ITT 2017 ,E-CC.TT,1
605,Campeonato Panamericano de Ruta U23 - Road Race 2017 ,E-CC,1
606,Campeonato Panamericano de Ruta - Road Race 2017 ,E-CC,1
607,National Championships Bolivia - ITT 2017 ,-,1
608,National Championships Bolivia U23 - ITT 2017 ,-,1
609,National Championships Bolivia - Road Race 2017 ,-,1
610,National Championships Bolivia U23 - Road Race 2017 ,-,1
611,Winston Salem Cycling Classic 2017 ,1.1,1
612,Grand Prix Cycliste de Saguenay 2017 ,2.2/U23,4
613,Tour de Beauce 2017 ,2.2/U23,6
614,National Championships Cuba - ITT 2017 ,Nationals.C3.TT,1
615,National Championships Cuba U23 - ITT 2017 ,-,1
616,National Championships Cuba - Road Race 2017 ,Nationals.C3,1
617,National Championships Cuba U23 - Road Race 2017 ,-,1
618,National Championships Puerto Rico - ITT 2017 ,Nationals.C3.TT,1
619,National Championships Puerto Rico U23 - ITT 2017 ,-,1
620,National Championships Belize - ITT 2017 ,Nationals.C3.TT,1
621,National Championships Bermuda - ITT 2017 ,Nationals.C3.TT,1
622,National Championships Guatemala - ITT 2017 ,Nationals.C3.TT,1
623,National Championships Guatemala U23 - ITT 2017 ,-,1
624,National Championships Costa Rica - ITT 2017 ,Nationals.C3.TT,1
625,National Championships Dominican Republic - ITT 2017 ,Nationals.C3.TT,1
626,National Championships Guyana - ITT 2017 ,Nationals.C3.TT,1
627,National Championships Panama - ITT 2017 ,Nationals.C3.TT,1
628,National Championships Venezuela - ITT 2017 ,Nationals.C3.TT,1
629,National Championships Antigua and Barbuda - ITT 2017 ,Nationals.C3.TT,1
630,National Championships El Salvador - ITT 2017 ,Nationals.C3.TT,1
631,National Championships El Salvador U23 - ITT 2017 ,-,1
632,National Championships Guatemala - Road Race 2017 ,Nationals.C3,1
633,National Championships United States - ITT 2017 ,Nationals.C3.TT,1
634,National Championships Antigua and Barbuda - Road Race 2017 ,Nationals.C3,1
635,National Championships Belize - Road Race 2017 ,Nationals.C3,1
636,National Championships Canada - Road Race 2017 ,Nationals.C3,1
637,National Championships Costa Rica - Road Race 2017 ,Nationals.C3,1
638,National Championships Dominican Republic - Road Race 2017 ,Nationals.C3,1
639,National Championships Dominican Republic U23 - Road Race 2017 ,-,1
640,National Championships El Salvador - Road Race 2017 ,Nationals.C3,1
641,National Championships Guyana - Road Race 2017 ,Nationals.C3,1
642,National Championships Panama - Road Race 2017 ,Nationals.C3,1
643,National Championships Puerto Rico - Road Race 2017 ,Nationals.C3,1
644,National Championships United States - Road Race 2017 ,Nationals.C3,1
645,National Championships Venezuela - Road Race 2017 ,Nationals.C3,1
646,National Championships Canada - ITT 2017 ,Nationals.C3.TT,1
647,National Championships United States U23 - ITT 2017 ,-,1
648,National Championships United States U23 - Road Race 2017 ,-,1
649,National Championships Aruba - ITT 2017 ,Nationals.C3.TT,1
650,National Championships Aruba U23 - ITT 2017 ,-,1
651,National Championships Aruba U23 - Road Race 2017 ,-,1
652,National Championships Bermuda - Road Race 2017 ,Nationals.C3,1
653,White Spot / Delta Road Race 2017 ,1.2,1
654,Cascade Cycling Classic 2017 ,2.2/U23,5
655,Tour Cycliste International de la Guadeloupe 2017 ,2.2/U23,12
656,The Larry H.Miller Tour of Utah 2017 ,2.HC,7
657,Vuelta a Colombia 2017 ,2.2/U23,12
658,Colorado Classic 2017 ,2.HC,4
659,National Championships Brazil - ITT 2017 ,Nationals.C3.TT,1
660,National Championships Brazil U23 - ITT 2017 ,-,1
661,Tour of Alberta 2017 ,2.1,4
662,National Championships Ecuador - ITT 2017 ,Nationals.C3.TT,1
663,National Championships Ecuador - Road Race 2017 ,Nationals.C3,1
664,National Championships Ecuador U23 - Road Race 2017 ,-,1
665,Tobago Cycling Classic 2017 ,1.2,1
666,Vuelta Ciclista de Chile 2017 ,2.2/U23,6
667,Vuelta a Guatemala 2017 ,2.2/U23,11
668,Vuelta Ciclista a Venezuela 2017 ,2.2/U23,10
669,Vuelta Ciclista Internacional a Costa Rica 2017 ,2.2/U23,10
