,Date,Finish,Length,Length(km),Race_ID,Stage#,Stage_Name,Stage_Type,Start,url
740,2012-06-14,Perignano di Lari,163.8,,267,7,Giro Ciclistico d'Italia 2012 | Stage 6,PRL,Greve in Chianti,https://www.procyclingstats.com/race/giro-ciclistico-d-italia/2012/stage-6
741,2012-06-15,Lonato del Garda,147.1,,267,8,Giro Ciclistico d'Italia 2012 | Stage 7,PRL,Monticelli Terme,https://www.procyclingstats.com/race/giro-ciclistico-d-italia/2012/stage-7
742,2012-06-16,Passo di Gavia,168.2,,267,9,Giro Ciclistico d'Italia 2012 | Stage 8,PRL,Rovereto,https://www.procyclingstats.com/race/giro-ciclistico-d-italia/2012/stage-8
743,2012-06-17,Asiago,123.0,,267,10,Giro Ciclistico d'Italia 2012 | Stage 9,PRL,Asiago,https://www.procyclingstats.com/race/giro-ciclistico-d-italia/2012/stage-9
744,2012-06-08,Finish,0.0,,268,0,National Championships Slovenia MJ - ITT 2012,PRL,Start,race/national-championships-slovenia-mj-itt/2012
745,2012-06-09,Goes,201.0,,269,0,Ronde van Zeeland Seaports 2012,PRL,Middelburg,race/tacx-pro-classic/2012
746,2012-06-09,Sangerhausen,6.9,,270,1,Internationale Thüringen-Rundfahrt U23 2012 | Stage 1 (TTT),TTT,Sangerhausen,https://www.procyclingstats.com/race/thuringen-rundfahrt/2012/stage-1
747,2012-06-10,Erfurt,170.0,,270,2,Internationale Thüringen-Rundfahrt U23 2012 | Stage 2,PRL,Erfurt,https://www.procyclingstats.com/race/thuringen-rundfahrt/2012/stage-2
748,2012-06-11,Steinbach-Langenbach,139.5,,270,3,Internationale Thüringen-Rundfahrt U23 2012 | Stage 3,PRL,Schönbrunn,https://www.procyclingstats.com/race/thuringen-rundfahrt/2012/stage-3
749,2012-06-12,Bad Blankenburg,147.2,,270,4,Internationale Thüringen-Rundfahrt U23 2012 | Stage 4,PRL,Bad Blankenburg,https://www.procyclingstats.com/race/thuringen-rundfahrt/2012/stage-4
750,2012-06-13,Treffurt,186.0,,270,5,Internationale Thüringen-Rundfahrt U23 2012 | Stage 5,PRL,Treffurt,https://www.procyclingstats.com/race/thuringen-rundfahrt/2012/stage-5
751,2012-06-14,Oberhof,8.6,,270,6,Internationale Thüringen-Rundfahrt U23 2012 | Stage 6 (ITT),ITT,Gräfenroda,https://www.procyclingstats.com/race/thuringen-rundfahrt/2012/stage-6
752,2012-06-15,Triebes,143.3,,270,7,Internationale Thüringen-Rundfahrt U23 2012 | Stage 7,PRL,Zeulenroda,https://www.procyclingstats.com/race/thuringen-rundfahrt/2012/stage-7
753,2012-06-10,Berlin,182.9,,271,0,Garmin ProRace 2012,PRL,Berlin,race/prorace-berlin/2012
754,2012-06-10,Finish,0.0,,272,0,National Championships Macedonia - ITT 2012,PRL,Start,race/nc-macedonia-itt/2012
755,2012-06-10,Finish,0.0,,273,0,National Championships Denmark U23 - Road Race 2012,PRL,Start,race/nc-denmark-u23/2012
756,2012-06-14,Albi,188.4,,274,1,Route du Sud - la Depêche du Midi 2012 | Stage 1,PRL,Lacaune les Bains,https://www.procyclingstats.com/race/la-route-d-occitanie/2012/stage-1
757,2012-06-15,Saint Michel,197.1,,274,2,Route du Sud - la Depêche du Midi 2012 | Stage 2,PRL,Castres,https://www.procyclingstats.com/race/la-route-d-occitanie/2012/stage-2
758,2012-06-16,Arras en Lavedan,204.6,,274,3,Route du Sud - la Depêche du Midi 2012 | Stage 3,PRL,Trie sur Baise,https://www.procyclingstats.com/race/la-route-d-occitanie/2012/stage-3
759,2012-06-17,Saint Gaudens,139.5,,274,4,Route du Sud - la Depêche du Midi 2012 | Stage 4,PRL,Saint Gaudens,https://www.procyclingstats.com/race/la-route-d-occitanie/2012/stage-4
760,2012-06-14,Geleen,0.0,,275,1,Ster ZLM Toer GP Jan van Heeswijk 2012 | Stage 1,PRL,Eindhoven,https://www.procyclingstats.com/race/ster-elektro-tour/2012/stage-1
761,2012-06-15,Schimmert,167.0,,275,2,Ster ZLM Toer GP Jan van Heeswijk 2012 | Stage 2,PRL,Schimmert,https://www.procyclingstats.com/race/ster-elektro-tour/2012/stage-2
762,2012-06-16,La Gileppe,184.0,,275,3,Ster ZLM Toer GP Jan van Heeswijk 2012 | Stage 3,PRL,Verviers,https://www.procyclingstats.com/race/ster-elektro-tour/2012/stage-3
763,2012-06-17,Boxtel,182.0,,275,4,Ster ZLM Toer GP Jan van Heeswijk 2012 | Stage 4,PRL,Schijndel,https://www.procyclingstats.com/race/ster-elektro-tour/2012/stage-4
764,2012-06-14,Novo Mesto,152.0,,276,1,Tour de Slovénie 2012 | Stage 1,PRL,Celje,https://www.procyclingstats.com/race/tour-of-slovenia/2012/stage-1
765,2012-06-15,Metlika,177.4,,276,2,Tour de Slovénie 2012 | Stage 2,PRL,Kočevje,https://www.procyclingstats.com/race/tour-of-slovenia/2012/stage-2
766,2012-06-16,Škofja Loka,219.0,,276,3,Tour de Slovénie 2012 | Stage 3,PRL,Ivančna Gorica,https://www.procyclingstats.com/race/tour-of-slovenia/2012/stage-3
767,2012-06-17,Ljubljana,17.8,,276,4,Tour de Slovénie 2012 | Stage 4 (ITT),ITT,Ljubljana,https://www.procyclingstats.com/race/tour-of-slovenia/2012/stage-4
768,2012-06-14,Laval,4.5,,277,1,Boucles de la Mayenne 2012 | Prologue,RR,Laval,https://www.procyclingstats.com/race/boucles-de-la-mayenne/2012/prologue
769,2012-06-15,Lassay-les-Chateaux,187.0,,277,2,Boucles de la Mayenne 2012 | Stage 1,PRL,Renault Saint-Berthevin,https://www.procyclingstats.com/race/boucles-de-la-mayenne/2012/stage-1
770,2012-06-16,Villaines-la-Juhel,173.0,,277,3,Boucles de la Mayenne 2012 | Stage 2,PRL,Villaines-la-Juhel,https://www.procyclingstats.com/race/boucles-de-la-mayenne/2012/stage-2
771,2012-06-17,Laval,166.0,,277,4,Boucles de la Mayenne 2012 | Stage 3,PRL,Montsûrs,https://www.procyclingstats.com/race/boucles-de-la-mayenne/2012/stage-3
772,2012-06-15,Lieto,0.0,,278,0,National Championships Finland - ITT 2012,PRL,Lieto,race/nc-finland-itt/2012
773,2012-06-17,Lieto,0.0,,279,0,National Championships Finland - Road Race 2012,PRL,Lieto,race/nc-finland/2012
774,2012-06-17,Hervé,180.4,,280,0,Flèche Ardennaise 2012,PRL,Hervé,race/fleche-ardennaise/2012
775,2012-06-17,Bergen,0.0,,281,0,National Championships Norway U23 - Road Race 2012,PRL,Bergen,race/nc-norway-u23/2012
776,2012-06-20,Finish,198.0,,282,0,Halle-Ingooigem 2012,PRL,Start,race/halle-ingooigem/2012
777,2012-06-20,Rõuge,0.0,,283,0,National Championships Estonia - ITT 2012,PRL,Rõuge,race/nc-estonia-itt/2012
778,2012-06-20,Emmen,0.0,,284,0,National Championships Netherlands - ITT 2012,PRL,Emmen,race/nc-netherlands-itt/2012
779,2012-06-20,Messen,0.0,,285,0,National Championships Switzerland - ITT 2012,PRL,Messen,race/nc-switzerland-itt/2012
780,2012-06-21,Puchov,0.0,,286,0,National Championships Czech Republic - ITT 2012,PRL,Puchov,race/nc-czech-republic-itt/2012
781,2012-06-21,Hammel,0.0,,287,0,National Championships Denmark - ITT 2012,PRL,Hammel,race/nc-denmark-itt/2012
782,2012-06-21,Saint-Amand-les-Eaux,48.5,,288,0,National Championships France - ITT 2012,PRL,Saint-Amand-les-Eaux,race/nc-france-itt/2012
783,2012-06-21,Felsözsolca,0.0,,289,0,National Championships Hungary - ITT 2012,PRL,Felsözsolca,race/nc-hungary-itt/2012
784,2012-06-21,Cahir,0.0,,290,0,National Championships Ireland - ITT 2012,PRL,Cahir,race/nc-ireland-itt/2012
785,2012-06-21,Smiltene,0.0,,291,0,National Championships Latvia - ITT 2012,PRL,Smiltene,race/nc-latvia-itt/2012
786,2012-06-21,Tétange,0.0,,292,0,National Championships Luxembourg - ITT 2012,PRL,Tétange,race/nc-luxembourg-itt/2012
787,2012-06-21,Bergen,0.0,,293,0,National Championships Norway - ITT 2012,PRL,Bergen,race/nc-norway-itt/2012
788,2012-06-21,Jedrzejow,0.0,,294,0,National Championships Poland - ITT 2012,PRL,Jedrzejow,race/nc-poland-itt/2012
789,2012-06-21,Puchov,0.0,,295,0,National Championships Slovakia - ITT 2012,PRL,Puchov,race/nc-slovakia2/2012
790,2012-06-21,Tétange,0.0,,296,0,National Championships Luxembourg 2012,PRL,Tétange,race/nc-luxembourg-u23/2012
791,2012-06-21,Jedrzejow,0.0,,297,0,National Championships Poland U23 - ITT 2012,PRL,Jedrzejow,race/nc-poland-u23-itt/2012
792,2012-06-22,Rõuge,0.0,,298,0,National Championships  Estonia - Road Race 2012,PRL,Rõuge,race/nc-estonia/2012
793,2012-06-22,Oguz,0.0,,299,0,National Championships Azerbaijan - ITT 2012,PRL,Qabala,race/nc-azerbaijan-itt/2012
794,2012-06-22,Grodno,0.0,,300,0,National Championships Belarus - ITT 2012,PRL,Grodno,race/nc-belarus-itt/2012
795,2012-06-22,Breznicki Hum,0.0,,301,0,National Championships Croatia - ITT 2012,PRL,Breznicki Hum,race/nc-croatia-itt/2012
796,2012-06-22,Tbilisi,0.0,,302,0,National Championships Georgia - ITT 2012,PRL,Tbilisi,race/nc-georgia-itt/2012
797,2012-06-22,Zwenkau,0.0,,303,0,National Championships Germany - ITT 2012,PRL,Zwenkau,race/nc-germany-itt/2012
798,2012-06-22,Larisa,0.0,,304,0,National Championships Greece - ITT 2012,PRL,Larisa,race/nc-greece-itt/2012
799,2012-06-22,Šiauliai,0.0,,305,0,National Championships Lithuania - ITT 2012,PRL,Šiauliai,race/nc-lithuania-itt/2012
800,2012-06-22,Bucin,0.0,,306,0,National Championships Romania - ITT 2012,PRL,Bucin,race/nc-romania-itt/2012
801,2012-06-22,Voronezh,0.0,,307,0,National Championships Russia - ITT 2012,PRL,Voronezh,race/nc-russia-itt/2012
802,2012-06-22,Béjar,0.0,,308,0,National Championships Spain - ITT 2012,PRL,Béjar,race/nc-spain-itt/2012
803,2012-06-22,Nevsehir,0.0,,309,0,National Championships Turkey - ITT 2012,PRL,Nevsehir,race/nc-turkey-itt/2012
804,2012-06-22,Bila Tserkva,0.0,,310,0,National Championships Ukraine - ITT 2012,PRL,Bila Tserkva,race/nc-ukraine-itt/2012
805,2012-06-22,Finish,0.0,,311,0,National TT Championships Portugal 2012,PRL,Start,race/nc-portugal/2012
806,2012-06-22,Béjar,0.0,,312,0,National Championships Spain - Road Race 2012,PRL,Béjar,race/nc-spain-u23/2012
807,2012-06-23,Borgo Valsugana,0.0,,313,0,National Championships Italy - Road Race 2012,PRL,Borgo Valsugana,race/nc-italy/2012
808,2012-06-23,Roncegno Terme,0.0,,314,0,National Championships Italy U23 - Road Race 2012,PRL,Roncegno Terme,race/nc-italy-u23/2012
809,2012-06-23,Smiltene,191.0,,315,0,National Championships Latvia - Road Race 2012,PRL,Smiltene,race/nc-latvia/2012
810,2012-06-23,Chisinau,0.0,,316,0,National Championships Moldova - ITT 2012,PRL,Chisinau,race/nc-moldova-itt/2012
811,2012-06-23,Kraljevo,0.0,,317,0,National Championships Serbia - ITT 2012,PRL,Kraljevo,race/nc-serbia-itt/2012
812,2012-06-23,Nevsehir,0.0,,318,0,National Championships Turkey - Road Race 2012,PRL,Nevsehir,race/nc-turkey/2012
813,2012-06-23,Sedziszów,0.0,,319,0,National Championships Poland U23 - Road Race 2012,PRL,Sedziszów,race/nc-poland-u23/2012
814,2012-06-24,Judendorf,0.0,,320,0,National Championships Austria - Road Race 2012,PRL,Judendorf,race/nc-austria/2012
815,2012-06-24,Finish,0.0,,321,0,National Championships Azerbaijan - Road Race 2012,PRL,Start,race/nc-azerbaijan/2012
816,2012-06-24,Grodno,0.0,,322,0,National Championships Belarus - Road Race 2012,PRL,Grodno,race/nc-belarus/2012
817,2012-06-24,Geel,0.0,,323,0,National Championships Belgium - Road Race 2012,PRL,Geel,race/nc-belgium/2012
818,2012-06-24,Lepoglava,0.0,,324,0,National Championships Croatia - Road Race 2012,PRL,Lepoglava,race/nc-croatia/2012
819,2012-06-24,Puchov,0.0,,325,0,National Championships Czech Republic - Road Race 2012,PRL,Puchov,race/nc-czech-republic/2012
820,2012-06-24,Hammel,0.0,,326,0,National Championships Denmark - Road Race 2012,PRL,Hammel,race/danish-championships/2012
821,2012-06-24,Saint-Amand-les-Eaux,256.3,,327,0,National Championships France - Road Race 2012,PRL,Saint-Amand-les-Eaux,race/nc-france/2012
822,2012-06-24,Tbilisi,0.0,,328,0,National Championships Georgia - Road Race 2012,PRL,Tbilisi,race/nc-georgia/2012
823,2012-06-24,Grimma,0.0,,329,0,National Championships Germany - Road Race 2012,PRL,Grimma,race/nc-germany/2012
824,2012-06-24,Ampleforth,0.0,,330,0,National Championships Great Britain - Road Race 2012,PRL,Ampleforth,race/ncgreat-britain/2012
825,2012-06-24,Larisa,0.0,,331,0,National Championships Greece - Road Race 2012,PRL,Larisa,race/nc-greece/2012
826,2012-06-24,Hosszúhetény,0.0,,332,0,National Championships Hungary - Road Race 2012,PRL,Hosszúhetény,race/nc-hungary/2012
827,2012-06-24,Clonmel,0.0,,333,0,National Championships Ireland - Road Race 2012,PRL,Clonmel,race/nc-ireland/2012
828,2012-06-24,Levico,0.0,,334,0,National Championships Italy - ITT 2012,PRL,Levico,race/nc-italy-itt/2012
829,2012-06-24,Šiauliai,0.0,,335,0,National Championships Lithuania - Road Race 2012,PRL,Šiauliai,race/nc-lithuania/2012
830,2012-06-24,Tétange,0.0,,336,0,National Championships Luxembourg - Road Race 2012,PRL,Tétange,race/nc-luxembourg/2012
831,2012-06-24,Finish,0.0,,337,0,National Championships Macedonia - Road Race 2012,PRL,Start,race/nc-macedonia/2012
832,2012-06-24,Chisinau,0.0,,338,0,National Championships Moldova - Road Race 2012,PRL,Chisinau,race/nc-moldova/2012
833,2012-06-24,Kerkrade,0.0,,339,0,National Championships Netherlands - Road Race 2012,PRL,Kerkrade,race/nc-netherlands/2012
834,2012-06-24,Bergen,0.0,,340,0,National Championships Norway - Road Race 2012,PRL,Bergen,race/nc-norway/2012
835,2012-06-24,Sedziszów,0.0,,341,0,National Championships Poland - Road Race 2012,PRL,Sedziszów,race/nc-poland/2012
836,2012-06-24,Izvoru Muresului,0.0,,342,0,National Championships Romania - Road Race 2012,PRL,Izvoru Muresului,race/nc-romania/2012
837,2012-06-24,Voronezh,0.0,,343,0,National Championships Russia - Road Race 2012,PRL,Voronezh,race/nc-russia/2012
838,2012-06-24,Cacak,0.0,,344,0,National Championships Serbia - Road Race 2012,PRL,Cacak,race/nc-serbia/2012
839,2012-06-24,Puchov,0.0,,345,0,National Championships Slovakia - Road Race 2012,PRL,Puchov,race/nc-slovakia/2012
840,2012-06-24,Mirna,0.0,,346,0,National Championships Slovenia - Road Race 2012,PRL,Mirna,race/nc-slovenia/2012/overview
841,2012-06-24,Salamanca,0.0,,312,0,National Championships Spain - Road Race 2012,PRL,Salamanca,race/nc-spain/2012
842,2012-06-24,Södertälje,0.0,,348,0,National Championships Sweden - Road Race 2012,PRL,Södertälje,race/nc-sweden/2012
843,2012-06-24,Cham,0.0,,349,0,National Championships Switzerland - Road Race 2012,PRL,Cham,race/nc-switserland/2012
844,2012-06-24,Bila Tserkva,0.0,,350,0,National Championships Ukraine - Road Race 2012,PRL,Bila Tserkva,race/nc-ukraine/2012
845,2012-06-24,Levico,0.0,,351,0,National Championships Italy U23 - ITT 2012,PRL,Levico,race/nc-italy-u23-itt/2012
846,2012-06-26,Södertälje,0.0,,352,0,National Championships Sweden - ITT 2012,PRL,Södertälje,race/nc-sweden-itt/2012
847,2012-06-27,Oetingen,168.0,,353,0,Internationale Wielertrofee Jong Maar Moedig I.W.T 2012,PRL,Oetingen,race/int-wielertrofee-jong-maar-moedig-iwt/2012
848,2012-06-28,Uničov,25.9,,354,1,Czech Cycling Tour 2012 | Stage 1 (TTT),TTT,Uničov,https://www.procyclingstats.com/race/czech-cycling-tour/2012/stage-1
849,2012-06-29,Prostějov,146.4,,354,2,Czech Cycling Tour 2012 | Stage 2,PRL,Olomouc,https://www.procyclingstats.com/race/czech-cycling-tour/2012/stage-2
850,2012-06-30,Šternberk,195.0,,354,3,Czech Cycling Tour 2012 | Stage 3,PRL,Jeseník,https://www.procyclingstats.com/race/czech-cycling-tour/2012/stage-3
851,2012-07-01,Olomouc,176.0,,354,4,Czech Cycling Tour 2012 | Stage 4,PRL,Olomouc,https://www.procyclingstats.com/race/czech-cycling-tour/2012/stage-4
852,2012-06-30,Finish,0.0,,355,0,Omloop Het Nieuwsblad Beloften/Circuit Het Nieuwsblad Espoirs 2012,PRL,Start,race/omloop-het-nieuwsblad-beloften/2012
853,2012-07-01,Innsbruck,153.0,,356,1,Int. Osterreich-Rundfahrt-Tour of Austria 2012 | Stage 1,PRL,Innsbruck,https://www.procyclingstats.com/race/tour-of-austria/2012/stage-1
854,2012-07-02,Kitzbüheler Horn,157.4,,356,2,Int. Osterreich-Rundfahrt-Tour of Austria 2012 | Stage 2,PRL,Innsbruck,https://www.procyclingstats.com/race/tour-of-austria/2012/stage-2
855,2012-07-03,Lienz,141.8,,356,3,Int. Osterreich-Rundfahrt-Tour of Austria 2012 | Stage 3,PRL,Kitzbühel,https://www.procyclingstats.com/race/tour-of-austria/2012/stage-3
856,2012-07-04,St. Johann/Alpendorf,141.3,,356,4,Int. Osterreich-Rundfahrt-Tour of Austria 2012 | Stage 4,PRL,Lienz,https://www.procyclingstats.com/race/tour-of-austria/2012/stage-4
857,2012-07-05,Sonntagberg,228.3,,356,5,Int. Osterreich-Rundfahrt-Tour of Austria 2012 | Stage 5,PRL,St. Johann/Alpendorf,https://www.procyclingstats.com/race/tour-of-austria/2012/stage-5
858,2012-07-06,Melk,185.2,,356,6,Int. Osterreich-Rundfahrt-Tour of Austria 2012 | Stage 6,PRL,Waidhofen/Ybbs,https://www.procyclingstats.com/race/tour-of-austria/2012/stage-6
859,2012-07-07,Podersdorf am Neusiedler See,24.1,,356,7,Int. Osterreich-Rundfahrt-Tour of Austria 2012 | Stage 7 (ITT),ITT,Podersdorf am Neusiedler See,https://www.procyclingstats.com/race/tour-of-austria/2012/stage-7
860,2012-07-08,Wien,122.8,,356,8,Int. Osterreich-Rundfahrt-Tour of Austria 2012 | Stage 8,PRL,Podersdorf am Neusiedler See,https://www.procyclingstats.com/race/tour-of-austria/2012/stage-8
861,2012-07-01,Sliven,0.0,,357,0,National Championships Bulgaria - Road Race 2012,PRL,Sliven,race/nc-bulgaria/2012
862,2012-07-03,Finish,160.0,,358,0,National Championships Albania - Road Race 2012,PRL,Start,race/nc-albania/2012
863,2012-07-04,Belchatow,76.2,,359,1,Course Cycliste de Solidarnosc et des Champions Olympiques 2012 | Stage 1,PRL,Lodz,https://www.procyclingstats.com/race/course-cycliste-de-solidarnosc/2012/stage-1
864,2012-07-04,Sieradz,140.8,,359,2,Course Cycliste de Solidarnosc et des Champions Olympiques 2012 | Stage 2,PRL,Tuszyn,https://www.procyclingstats.com/race/course-cycliste-de-solidarnosc/2012/stage-2
865,2012-07-05,Kutno,167.6,,359,3,Course Cycliste de Solidarnosc et des Champions Olympiques 2012 | Stage 3,PRL,Leczyca,https://www.procyclingstats.com/race/course-cycliste-de-solidarnosc/2012/stage-3
866,2012-07-06,Kielce,158.4,,359,4,Course Cycliste de Solidarnosc et des Champions Olympiques 2012 | Stage 4,PRL,Tomaszow Mazowiecki,https://www.procyclingstats.com/race/course-cycliste-de-solidarnosc/2012/stage-4
867,2012-07-07,Krosno,186.5,,359,5,Course Cycliste de Solidarnosc et des Champions Olympiques 2012 | Stage 5,PRL,Nowy Sacz,https://www.procyclingstats.com/race/course-cycliste-de-solidarnosc/2012/stage-5
868,2012-07-08,Jaroslaw,165.2,,359,6,Course Cycliste de Solidarnosc et des Champions Olympiques 2012 | Stage 6,PRL,Jaslo,https://www.procyclingstats.com/race/course-cycliste-de-solidarnosc/2012/stage-6
869,2012-07-04,Sibiu,2.4,,360,1,Sibiu Cycling Tour 2012 | Prologue,RR,Sibiu,https://www.procyclingstats.com/race/sibiu-cycling-tour/2012/prologue
870,2012-07-05,Paltinis,184.0,,360,2,Sibiu Cycling Tour 2012 | Stage 1,PRL,Sibiu,https://www.procyclingstats.com/race/sibiu-cycling-tour/2012/stage-1
871,2012-07-06,Sibiu,10.2,,360,3,Sibiu Cycling Tour 2012 | Stage 2 (TTT),TTT,Cisnadie,https://www.procyclingstats.com/race/sibiu-cycling-tour/2012/stage-2
872,2012-07-07,Balea Lac,90.2,,360,4,Sibiu Cycling Tour 2012 | Stage 3,PRL,Sibiu,https://www.procyclingstats.com/race/sibiu-cycling-tour/2012/stage-3
873,2012-07-08,Sibiu,146.2,,360,5,Sibiu Cycling Tour 2012 | Stage 4,PRL,Sibiu,https://www.procyclingstats.com/race/sibiu-cycling-tour/2012/stage-4
874,2012-07-08,Cittadella,169.1,,361,0,Giro del Medio Brenta 2012,PRL,Cittadella,race/giro-del-medio-brenta/2012
875,2012-07-08,Pont-à-Marcq,0.0,,362,0,GP de Pont a Marcq - La Ronde Pévèloise 2012,PRL,Pont-à-Marcq,race/gp-de-pont-a-marcq/2012
876,2012-07-11,Finish,0.0,,363,0,GP van de stad Geel 2012,PRL,Start,race/gp-van-de-stad-geel/2012
877,2012-07-12,Torres Vedras,0.0,,364,1,GP Int. Torres Vedras - Trofeu Joaquim Agostinho 2012 | Prologue,RR,Torres Vedras,https://www.procyclingstats.com/race/gp-int-torres-vedras/2012/prologue
878,2012-07-13,Vimeiro,0.0,,364,2,GP Int. Torres Vedras - Trofeu Joaquim Agostinho 2012 | Stage 1,PRL,Manique do Intendente,https://www.procyclingstats.com/race/gp-int-torres-vedras/2012/stage-1
879,2012-07-14,Torres Vedras,0.0,,364,3,GP Int. Torres Vedras - Trofeu Joaquim Agostinho 2012 | Stage 2,PRL,Torres Vedras,https://www.procyclingstats.com/race/gp-int-torres-vedras/2012/stage-2
880,2012-07-15,Carvoeira,0.0,,364,4,GP Int. Torres Vedras - Trofeu Joaquim Agostinho 2012 | Stage 3,PRL,Atouguia da Baleia,https://www.procyclingstats.com/race/gp-int-torres-vedras/2012/stage-3
881,2012-07-14,Finish,195.0,,365,0,GP Nobili Rubinetterie Coppa Citta di Stresa 2012,PRL,Start,race/gp-nobili-rubinetterie/2012
882,2012-07-16,Bard,3.4,,366,1,Giro Ciclistico della Valle d'Aosta Mont Blanc 2012 | Prologue,RR,Bard,https://www.procyclingstats.com/race/giro-ciclistico-della-valle-d-aosta-mont-blanc/2012/prologue
883,2012-07-17,Arvier,133.0,,366,2,Giro Ciclistico della Valle d'Aosta Mont Blanc 2012 | Stage 1,PRL,Arvier,https://www.procyclingstats.com/race/giro-ciclistico-della-valle-d-aosta-mont-blanc/2012/stage-1
884,2012-07-18,Champdepraz,160.0,,366,3,Giro Ciclistico della Valle d'Aosta Mont Blanc 2012 | Stage 2,PRL,Issogne,https://www.procyclingstats.com/race/giro-ciclistico-della-valle-d-aosta-mont-blanc/2012/stage-2
885,2012-07-19,Tavagnasco,138.8,,366,4,Giro Ciclistico della Valle d'Aosta Mont Blanc 2012 | Stage 3,PRL,Quincinetto,https://www.procyclingstats.com/race/giro-ciclistico-della-valle-d-aosta-mont-blanc/2012/stage-3
886,2012-07-20,Antey-Saint-André,166.2,,366,5,Giro Ciclistico della Valle d'Aosta Mont Blanc 2012 | Stage 4,PRL,Antey-Saint-André,https://www.procyclingstats.com/race/giro-ciclistico-della-valle-d-aosta-mont-blanc/2012/stage-4
887,2012-07-21,Châtel,142.1,,366,6,Giro Ciclistico della Valle d'Aosta Mont Blanc 2012 | Stage 5,PRL,Aigle,https://www.procyclingstats.com/race/giro-ciclistico-della-valle-d-aosta-mont-blanc/2012/stage-5
888,2012-07-22,Col de Bassachaux,12.45,,366,7,Giro Ciclistico della Valle d'Aosta Mont Blanc 2012 | Stage 6 (ITT),ITT,Châtel,https://www.procyclingstats.com/race/giro-ciclistico-della-valle-d-aosta-mont-blanc/2012/stage-6
889,2012-07-21,Lessines,159.7,,367,1,Tour de Wallonie 2012 | Stage 1,PRL,Tournai,https://www.procyclingstats.com/race/tour-de-wallonie/2012/stage-1
890,2012-07-22,Mettet,205.5,,367,2,Tour de Wallonie 2012 | Stage 2,PRL,Binche,https://www.procyclingstats.com/race/tour-de-wallonie/2012/stage-2
891,2012-07-23,Beaufays,185.9,,367,3,Tour de Wallonie 2012 | Stage 3,PRL,Marche en Famenne,https://www.procyclingstats.com/race/tour-de-wallonie/2012/stage-3
892,2012-07-24,Oreye,207.0,,367,4,Tour de Wallonie 2012 | Stage 4,PRL,Huy,https://www.procyclingstats.com/race/tour-de-wallonie/2012/stage-4
893,2012-07-25,Perwez,179.2,,367,5,Tour de Wallonie 2012 | Stage 5,PRL,Welkenraedt,https://www.procyclingstats.com/race/tour-de-wallonie/2012/stage-5
894,2012-07-21,Miskolc,157.8,,368,0,Central European Tour Miskolc GP 2012,PRL,Kosice,race/central-european-tour-miskolc-gp/2012
895,2012-07-22,Budapest,135.3,,369,0,Central European Tour Budapest GP 2012,PRL,Isaszeg,race/central-european-tour-budapest-gp/2012
896,2012-07-22,Finish,0.0,,370,0,Grand Prix de la ville de Pérenchies 2012,PRL,Start,race/grand-prix-de-la-ville-de-perenchies/2012
897,2012-07-24,Huningue,146.3,,371,1,Tour Alsace 2012 | Stage 1,PRL,Huningue,https://www.procyclingstats.com/race/tour-alsace/2012/stage-1
898,2012-07-25,Bischoffsheim,153.8,,371,2,Tour Alsace 2012 | Stage 2,PRL,Strasbourg,https://www.procyclingstats.com/race/tour-alsace/2012/stage-2
899,2012-07-26,Colmar,160.3,,371,3,Tour Alsace 2012 | Stage 3,PRL,Beaucourt,https://www.procyclingstats.com/race/tour-alsace/2012/stage-3
900,2012-07-27,Markstein,84.6,,371,4,Tour Alsace 2012 | Stage 4,PRL,Bollwiller,https://www.procyclingstats.com/race/tour-alsace/2012/stage-4
901,2012-07-28,Cernay,17.7,,371,5,Tour Alsace 2012 | Stage 5 (ITT),ITT,Cernay,https://www.procyclingstats.com/race/tour-alsace/2012/stage-5
902,2012-07-29,Le Ballon d’Alsace,156.7,,371,6,Tour Alsace 2012 | Stage 6,PRL,Ribeauvillé,https://www.procyclingstats.com/race/tour-alsace/2012/stage-6
903,2012-07-25,Finish,165.7,,372,0,Prueba Villafranca-Ordiziako Klasika 2012,PRL,Start,race/prueba-villafranca/2012
904,2012-07-25,Modlin,0.0,,373,1,Dookola Mazowsza 2012 | Stage 1,PRL,Modlin,https://www.procyclingstats.com/race/dookola-mazowsza/2012/stage-1
905,2012-07-26,Nowy Dwór Mazowiecki,0.0,,373,2,Dookola Mazowsza 2012 | Stage 2,PRL,Nowy Dwór Mazowiecki,https://www.procyclingstats.com/race/dookola-mazowsza/2012/stage-2
906,2012-07-27,Kozienice,0.0,,373,3,Dookola Mazowsza 2012 | Stage 3,PRL,Kozienice,https://www.procyclingstats.com/race/dookola-mazowsza/2012/stage-3
907,2012-07-28,Szydlowiec,19.6,,373,4,Dookola Mazowsza 2012 | Stage 4 (ITT),ITT,Szydlowiec,https://www.procyclingstats.com/race/dookola-mazowsza/2012/stage-4
908,2012-07-28,Plouray,198.8,,374,1,Kreiz Breizh Elites 2012 | Stage 1,PRL,Calanhel,https://www.procyclingstats.com/race/kreiz-breizh-elites/2012/stage-1
909,2012-07-29,Cléden Poher,12.5,,374,2,Kreiz Breizh Elites 2012 | Stage 2 (ITT),ITT,Carhaix,https://www.procyclingstats.com/race/kreiz-breizh-elites/2012/stage-2
910,2012-07-29,Ploerdut,102.4,,374,3,Kreiz Breizh Elites 2012 | Stage 3,PRL,Plouguernevel,https://www.procyclingstats.com/race/kreiz-breizh-elites/2012/stage-3
