,Race_Name,Category,Number_stages
548,Vuelta Mexico 2014,2.2,6
549,National Championships Uruguay - Road Race 2014,NC,1
550,National Championships Paraguay - ITT 2014,NC,1
551,Volta Ciclística Internacional do Rio Grande do Sul 2014,2.2,5
552,National Championships Colombia - ITT 2014,NC,1
553,National Championships Colombia U23 - ITT 2014,NC,1
554,National Championships Colombia U23 - Road Race 2014,NC,1
555,National Championships Colombia  - Road Race 2014,NC,1
556,Winston-Salem Cycling Classic 2014,1.2,1
557,Volta Ciclistica internacional do Paraná 2014,2.2,5
558,Tour of the Gila 2014,2.2,5
559,National Championships Argentina - ITT 2014,NC,1
560,National Championships Argentina - Road Race 2014,NC,1
561,National Championchips Argentina U23 - Road Race 2014,NC,1
562,Champ. Panaméricain c.l.m. ind. / Panamerican Champ. ind. TT 2014,CC,1
563,Champ. Panaméricain c.l.m. ind. / Panamerican Champ. ind. TT - MU 2014,CC,1
564,Champ. Panaméricain en ligne / Panamerican Champ. RR - MU 2014,CC,1
565,Amgen Tour of California 2014,2.HC,8
566,Champ. Panaméricain-en ligne / Panamerican Champ. ind. RR 2014,CC,1
567,National Championships United States - ITT 2014,NC,1
568,National Championships United States - Road Race 2014,NC,1
569,The Philadelphia Cycling Classic 2014,1.1,1
570,Grand Prix Cycliste Saguenay 2014,2.2,4
571,National Championships Barbados - ITT 2014,NC,1
572,Tour de Beauce 2014,2.2,5
573,National Championships Costa Rica - ITT 2014,NC,1
574,National Championships Suriname - ITT 2014,NC,1
575,National Championships Bolivia - ITT 2014,NC,1
576,National Championships Barbados - Road Race 2014,NC,1
577,National Championships Bermuda - ITT 2014,NC,1
578,National Championships Bolivia - Road Race 2014,NC,1
579,National Championships Costa Rica - Road Race 2014,NC,1
580,National Championships Curaçao - Road Race 2014,NC,1
581,National Championships El Salvador - ITT 2014,NC,1
582,National Championships Guatemala - ITT 2014,NC,1
583,National Championships Nicaragua - ITT 2014,NC,1
584,National Championships Suriname - Road Race 2014,NC,1
585,National Championships Venezuela - Road Race 2014,NC,1
586,National Championships Costa Rica U23 - Road Race 2014,NC,1
587,National Championships El Salvador - ITT 2014,NC,1
588,National Championships Guatemala U23 - ITT 2014,NC,1
589,National Championships Venezuela - ITT 2014,NC,1
590,National Championships Venezuela U23 - ITT 2014,NC,1
591,National Championships Cuba - ITT 2014,NC,1
592,National Championships Canada - ITT 2014,NC,1
593,National Championships Brazil - ITT 2014,NC,1
594,National Championships Dominican Republic - ITT 2014,NC,1
595,National Championships Ecuador - ITT 2014,NC,1
596,National Championships Panama - ITT 2014,NC,1
597,National Championships Belize - ITT 2014,NC,1
598,National Championships Canada - Road Race 2014,NC,1
599,National Championships Cuba - Road Race 2014,NC,1
600,National Championships Guyana - ITT 2014,NC,1
601,National Championships Jamaica - ITT 2014,NC,1
602,National Championships Mexico - ITT 2014,NC,1
603,National Championships Guatemala U23 - Road Race 2014,NC,1
604,National Championships Mexico U23 - ITT 2014,NC,1
605,National Championships Belize - Road Race 2014,NC ,1
606,National Championships Bermuda - Road Race 2014,NC,1
607,National Championships Brazil - Road Race 2014,NC,1
608,National Championships Dominican Republic - Road Race 2014,NC,1
609,National Championships El Salvador - Road Race 2014,NC,1
610,National Championships Guatemala - Road Race 2014,NC,1
611,National Championships Guyana - Road Race 2014,NC,1
612,National Championships Jamaica - Road Race 2014,NC,1
613,National Championships Mexico - Road Race 2014,NC,1
614,National Championships Panama - Road Race 2014,NC,1
615,National Championships Puerto Rico - Road Race 2014,NC,1
616,National Championships United States U23 - Road Race 2014,NC,1
617,National Championships United States U23 - ITT 2014,NC,1
618,Vuelta Ciclista a Venezuela 2014,2.2,10
619,White Spot / Delta Road Race 2014,1.2,1
620,Tour Cycliste International de la Guadeloupe 2014,2.2,11
621,The Larry H.Miller Tour of Utah 2014,2.1,7
622,Vuelta a Colombia 2014,2.2,11
623,"Vuelta al Sur de Bolivia (Sucre, Potosi) 2014","Sucre, Potosi)",5
624,USA Pro Challenge 2014,2.HC,7
625,Tour do Rio 2014,2.2,6
626,Tour of Alberta 2014,2.1,6
627,Bucks County Classic 2014,1.2,1
628,Tobago Cycling Classic 2014,1.2,1
629,Vuelta a Guatemala 2014,2.2,9
630,Central American and Caribbean Games - ITT 2014,JR,1
631,Central American and Caribbean Games WE - ITT 2014,JR,1
632,Central American and Caribbean Games 2014,JR,1
633,Vuelta Kolbi a Costa Rica 2014,2.2,11
634,Santos Tour Down Under 2015,2.UWT,6
635,Paris - Nice 2015,2.UWT,8
636,Tirreno-Adriatico 2015,2.UWT,7
637,Milano-Sanremo 2015,1.UWT,1
638,Volta Ciclista a Catalunya 2015,2.UWT,7
639,E3 Harelbeke 2015,1.UWT,1
640,Gent - Wevelgem 2015,1.UWT,1
641,Ronde van Vlaanderen / Tour des Flandres 2015,1.UWT,1
642,Vuelta Ciclista al Pais Vasco 2015,2.UWT,6
643,Paris - Roubaix 2015,1.UWT,1
644,Amstel Gold Race 2015,1.UWT,1
645,La Flèche Wallonne 2015,1.UWT,1
646,Liège - Bastogne - Liège 2015,1.UWT,1
647,Tour de Romandie 2015,2.UWT,6
648,Giro d'Italia 2015,2.UWT,21
649,Critérium du Dauphiné 2015,2.UWT,8
650,Tour de Suisse 2015,2.UWT,9
651,Tour de France 2015,2.UWT,21
652,Clasica Ciclista San Sebastian 2015,1.UWT,1
653,Tour de Pologne 2015,2.UWT,7
654,Eneco Tour 2015,2.UWT,7
655,Vuelta a España 2015,2.UWT,21
656,Vattenfall Cyclassics 2015,1.UWT,1
657,GP Ouest France - Plouay 2015,1.UWT,1
658,Grand Prix Cycliste de Québec 2015,1.UWT,1
659,Grand Prix Cycliste de Montréal 2015,1.UWT,1
660,Il Lombardia 2015,1.UWT,1
661,World Championships - TTT 2015,WC,1
662,World Championships - ITT 2015,WC,1
663,World Championships U23 - Road Race 2015,WC,1
664,World Championships WE - Road Race 2015,WC,1
665,Tour of Egypt 2015,2.2,5
666,National Championships Namibia - ITT 2015,NC,1
667,National Championships Namibia - Road Race 2015,NC,1
668,National Championships South Africa - ITT 2015,NC,1
669,National Championships South Africa U23 - ITT 2015,NC,1
670,National Championships South Africa - Road Race 2015,NC,1
671,African Continental Championships - TTT 2015,CC,1
672,African Continental Championships - ITT 2015,CC,1
673,African Continental Championships - Road Race 2015,CC,1
674,La Tropicale Amissa Bongo 2015,2.1,8
675,Les Challenges de la Marche Verte - GP Sakia El Hamra 2015,1.2,1
676,Les Challenges de la Marche Verte - GP Oued Eddahab 2015,1.2,1
677,Les Challenges de la Marche Verte - GP Al Massira 2015,1.2,1
678,Circuit International d\'Alger 2015,1.2,1
679,Tour Internationale d'Oranie 2015,2.2,3
680,Grand Prix de la Ville d\'Oran 2015,1.2,1
681,Tour International de Blida 2015,2.2,3
682,Tour du Cameroun 2015,2.2,8
683,Criterium International de Setif 2015,1.2,1
684,Tour International de Setif 2015,2.2,4
685,Tour Internationale d'Annaba 2015,2.2,4
686,Tour International de Constantine 2015,2.2,3
687,Circuit International de Constantine 2015,1.2,1
688,Criterium International de Blida 2015,1.2,1
689,Tour du Maroc 2015,2.2,10
690,National Championships Togo - Road Race 2015,NC,1
691,PMB Road Classic 2015,1.2,1
692,Mayday Classic 2015,1.2,1
693,Hibiscus Cycle Classic 2015,1.2,1
694,Challenge du Prince - Trophée Princier 2015,1.2,1
695,Challenge du Prince - Trophée de l'Anniversaire 2015,1.2,1
696,Challenge du Prince - Trophée de la Maison Royale 2015,1.2,1
697,National championships Algeria - ITT 2015,NC,1
698,National Championships Morocco  - ITT 2015,NC,1
699,National Championships Tunisia - ITT 2015,NC,1
700,National Championships Algeria - Road Race 2015,NC,1
701,National Championships Morocco - Road Race 2015,NC,1
702,National Championships Tunisia - Road Race 2015,NC,1
703,National Championships Mauritius  - ITT 2015,NC,1
704,National Championships Eritrea - ITT 2015,NC,1
705,National Championships Ethiopia - ITT 2015,NC,1
706,National Championships Ivory Coast - Road Race 2015,NC,1
707,National Championships Rwanda - ITT 2015,NC,1
708,National Championships Zimbabwe - Road Race 2015,NC,1
709,National Championships Ethiopia U23 - ITT 2015,NC,1
710,National Championships  Rwanda - Road Race 2015,NC,1
711,National Championships Eritrea - Road Race 2015,NC,1
712,National Championships Ethiopia - Road Race 2015,NC,1
713,National Championships Mauritius  - Road Race 2015,NC,1
714,National Championships Sao Tome and Principe - Road Race 2015,NC,1
715,National Championships Zimbabwe - ITT 2015,NC,1
716,National Championships Eritrea MJ - Road Race 2015,NC,1
717,National Championships Uganda - Road Race 2015,NC,1
718,National Championships Angola - ITT 2015,NC,1
719,National Championships Angola - Road Race 2015,NC,1
720,Jeux Africains 2015 de Brazzaville - TTT 2015,JR,1
721,Jeux Africains 2015 de Brazzaville - ITT 2015,JR,1
722,Jeux Africains 2015 de Brazzaville - Road Race 2015,JR,1
723,Tour de Côte d'Ivoire-Tour de la Réconciliation 2015,2.2,6
724,Grand Prix Chantal Biya 2015,2.2,4
725,Tour du Faso 2015,2.2,10
726,Tour of Rwanda 2015,2.2,8
727,Challenge des phosphates-Grand prix de Khouribga 2015,1.2,1
728,Challenge des phosphates-Grand Prix Fkih Ben Saleh 2015,1.2,1
729,Challenge des phosphates-Grand prix de Ben Guerir 2015,1.2,1
730,Tour of Egypt 2015,2.2,5
731,Le Tour de Filipinas 2015,2.2,4
732,Dubai Tour 2015,2.HC,4
733,Tour of Qatar 2015,2.HC,6
734,Asian Cycling Championships U23 - Road Race 2015,CC,1
735,Asian Cycling Championships - Road Race 2015,CC,1
736,Asian Cycling Championships - Road Race 2015 | ,CC,1
737,Asian Cycling Championships - ITT 2015,CC,1
738,Asian Continental Championships U23 - ITT 2015,CC,1
739,Tour of Oman 2015,2.HC,6
740,Le Tour de Langkawi 2015,2.HC,8
741,Tour de Taiwan 2015,2.1,5
742,The Maha Chackri Sirindhorn's Cup 'Tour of Thailand' 2015,2.2,6
743,National Championships Kuwait - ITT 2015,NC,1
744,National Championships Kuwait - Road Race 2015,NC,1
745,National Championships United Arab Emirates - ITT 2015,NC,1
746,National Championships United Arab Emirates - Road Race 2015,NC,1
747,International Tour de Banyuwangi Ijen 2015,2.2,4
748,National Championships Iran - ITT 2015,NC,1
749,National Championships Iran - Road Race 2015,NC,1
750,Tour of Japan 2015,2.1,7
751,National Championships Malaysia - Road Race 2015,NC,1
752,Tour of Iran (Azarbaijan) 2015,Azarbaijan),6
753,Tour de Kumano 2015,2.2,4
754,Tour de Korea 2015,2.1,8
755,South East Asian Games - ITT 2015,JR,1
756,South East Asian Games - Road Race 2015,JR,1
757,National Championships Syria - Road Race 2015,NC,1
758,National Championships Syria U23 - Road Race 2015,NC,1
759,National Championships Syria - ITT 2015,NC,1
760,National Championships Syria U23 - ITT 2015,NC,1
761,National Championships Japan - ITT 2015,NC,1
762,National Championships Japan U23 - ITT 2015,NC,1
763,National Championships Libanon - ITT 2015,NC,1
764,National Championships Uzbekistan - ITT 2015,NC,1
765,National Championships Uzbekistan U23 - ITT 2015,NC,1
766,National Championships Israel - ITT 2015,NC,1
767,National Championships China - ITT 2015,NC,1
768,National Championships Kazakhstan - ITT 2015,NC,1
769,National Championships Mongolia - ITT 2015,NC,1
770,National Championships South Korea - ITT 2015,NC,1
771,National Championships Uzbekistan - Road Race 2015,NC,1
772,National Championships Uzbekistan U23 - Road Race 2015,NC,1
773,National Championships Kyrgyzstan - Road Race 2015,NC,1
774,National Championships South Korea - Road Race 2015,NC,1
775,National Championships China - Road Race 2015,NC,1
776,National Championships Hong Kong - ITT 2015,NC,1
777,National Championships Israel - Road Race 2015,NC,1
778,National Championships Mongolia  - Road Race 2015,NC,1
779,National Championships Philippines - Road Race 2015,NC,1
780,National Championships Thailand - ITT 2015,NC,1
781,National Championships Japan U23 - Road Race 2015,NC,1
782,National Championships Hong Kong - Road Race 2015,NC,1
783,National Championships Japan - Road Race 2015,NC,1
784,National Championships Kazakhstan - Road Race 2015,NC,1
785,National Championships Kyrgyzstan - ITT 2015,NC,1
786,National Championships Libanon - Road Race 2015,NC,1
787,National Championships Philippines - ITT 2015,NC,1
788,National Championships Thailand - Road Race 2015,NC,1
789,Tour of Qinghai Lake 2015,2.HC,13
790,Tour de Hokkaido 2015,2.2,3
791,Tour of China I 2015,2.1,6
792,Tour of Singkarak 2015,2.2,9
793,Tour of Almaty 2015,1.1,1
794,Abu Dhabi Tour 2015,2.1,4
795,Tour of China II 2015,2.1,6
796,Japan Cup Cycle Road Race 2015,1.HC,1
797,Tour of Hainan 2015,2.HC,9
798,Tour of Taihu Lake 2015,2.1,9
799,Tour of Borneo 2015,2.2,5
800,Tour de Okinawa 2015,1.2,1
801,Tour of Yancheng Coastal Wetlands 2015,2.2,2
802,Tour of Fuzhou 2015,2.2,3
803,National Championships Taiwan - Road Race 2015,NC,1
804,Sharjah International Cycling Tour 2015,2.2,4
805,National Championships Taiwan - ITT 2015,NC,1
806,UAE Cup 2015,1.2,1
807,Jelajah Malaysia 2015,2.2,5
808,Tour of Al Zubarah 2015,2.2,4
809,Trofeo Santanyi-Ses Salines-Campos 2015,1.1,1
810,Trofeo Andratx-Mirador d\'Es Colomer 2015,1.1,1
811,Trofeo Serra de Tramuntana 2015,1.1,1
812,Grand Prix Cycliste la Marseillaise 2015,1.1,1
813,Trofeo Playa de Palma-Palma 2015,1.1,1
814,Etoile de Bessèges 2015,2.1,5
815,G.P. Costa degli Etruschi 2015,1.1,1
816,Vuelta Ciclista a Murcia 2015,1.1,1
817,Clasica de Almeria 2015,1.1,1
818,GP Laguna 2015,1.2,1
819,Volta ao Algarve em Bicicleta 2015,2.1,5
820,Vuelta a Andalucia Ruta Ciclista Del Sol 2015,2.1,6
821,Trofeo Laigueglia 2015,1.HC,1
822,Tour Cycliste International du Haut Var Matin 2015,2.1,2
823,Omloop Het Nieuwsblad Elite 2015,1.HC,1
824,Classic Sud Ardèche - Souvenir Francis Delpech 2015,1.1,1
825,Ster van Zwolle 2015,1.2,1
826,SuisseGas Gran Premio Città di Lugano 2015,1.HC,1
827,Kuurne-Bruxelles-Kuurne 2015,1.1,1
828,La Drome Classic 2015,1.1,1
829,Clássica Internacional Loulé Capital Europeia do Desporto 2015,1.2,1
830,GP Izola 2015,1.2,1
831,Le Samyn 2015,1.1,1
832,Trofej Umag - Umag Trophy 2015,1.2,1
833,Driedaagse van West-Vlaanderen 2015,2.1,3
834,Strade Bianche 2015,1.HC,1
835,Porec Trophy - Trofej Porec 2015,1.2,1
836,Troféu Alpendre Internacional do Guadiana 2015,2.2,2
837,Rabobank Dorpenomloop Rucphen 2015,1.2,1
838,Istarsko proljece - Istrian Spring Trophy 2015,2.2,4
839,Albert Achterhes Pet Ronde van Drenthe 2015,1.1,1
840,Energiewacht Dwars door Drenthe 2015,1.1,1
841,Omloop van het Waasland 2015,1.2,1
842,Paris-Troyes 2015,1.2,1
843,Sochi Cup 2015,1.2,1
844,Nokere Koerse - Danilith Classic 2015,1.1,1
845,Grand Prix of Sochi Mayor 2015,1.2,1
846,GP Nobili Rubinetterie-Coppa Papa Carlo-Coppa Cittá  di Stresa 2015,1.HC,1
847,Grand Prix of Sochi 2015,2.2,4
848,Handzame Classic 2015,1.1,1
849,Classic Loire Atlantique 2015,1.1,1
850,Ronde van Zeeland Seaports 2015,1.1,1
851,GP Liberty Seguros-Troféu Sudoeste Alentejano e Costa Vicentina 2015,2.2,2
852,Cholet-Pays de Loire 2015,1.1,1
853,Tour de Normandie 2015,2.2,7
854,Tour of Çanakkale 2015,2.2,4
855,Dwars door Vlaanderen / A travers la Flandre 2015,1.HC,1
856,Volta ao Alentejo / Liberty Seguros 2015,2.2,5
857,Classica Corsica 2015,1.1,1
858,Settimana Internazionale Coppi e Bartali 2015,2.1,5
859,Critérium International 2015,2.HC,3
860,Driedaagse De Panne-Koksijde 2015,2.HC,4
861,Krasnodar - Anapa 2015,1.2,1
862,Tour of Kuban 2015,2.2,4
863,Route Adélie de Vitré 2015,1.1,1
864,Le Triptyque des Monts et Châteaux 2015,2.2,4
865,Gran Premio Miguel Indurain 2015,1.1,1
866,Volta Limburg Classic 2015,1.1,1
867,Paris-Camembert 2015,1.1,1
868,Vuelta Ciclista a La Rioja 2015,1.1,1
869,GP Adria Mobil 2015,1.2,1
870,Trofeo Piva 2015,1.2U,1
871,Giro Belvedere di Villa di Cordignano 2015,1.2U,1
872,Circuit Cycliste Sarthe - Pays de la Loire 2015,2.1,5
873,Scheldeprijs 2015,1.HC,1
874,Tour of Mersin 2015,2.2,4
875,Circuit des Ardennes 2015,2.2,4
876,Ronde van Vlaanderen Beloften 2015,1.Ncup,1
877,Trofeo Edil C 2015,1.2,1
878,Klasika Primavera de Amorebieta 2015,1.1,1
879,De Brabantse Pijl - La Flèche Brabançonne 2015,1.HC,1
880,La Côte Picarde 2015,1.Ncup,1
881,Maykop - Ulyap - Maykop 2015,1.2,1
882,Tour du Loir et Cher E Provost 2015,2.2,5
883,GP de Denain Porte du Hainaut 2015,1.1,1
884,Grand Prix of Adygeya 2015,2.2,4
885,Vuelta a Castilla y Leon 2015,2.1,3
886,ZLM Roompot Tour 2015,2.Ncup,3
887,Tour du Finistère 2015,1.1,1
888,Arno Wallaard Memorial 2015,1.2,1
889,Belgrade Banjaluka I 2015,1.2,1
890,Liège - Bastogne - Liège U23 2015,1.2U,1
891,Tro-Bro Léon 2015,1.1,1
892,Belgrade Banjaluka II 2015,1.2,1
893,Profronde van Noord-Holland 2015,1.2,1
894,Giro del Trentino-Melinda 2015,2.HC,4
895,Tour of Croatia 2015,2.1,5
896,Gran Premio della Liberazione 2015,1.2U,1
897,Le Tour de Bretagne Cycliste trophée harmonie Mutuelle 2015,2.2,7
898,Zuid Oost Drenthe Classic I 2015,1.2,1
899,Presidential Cycling Tour of Turkey 2015,2.HC,8
900,Giro dell'Appennino 2015,1.1,1
901,La Roue Tourangelle Région Centre - Trophée Harmonie Mutuelle 2015,1.1,1
902,Paris - Mantes-en-Yvelines 2015,1.2,1
903,Rutland - Melton International CiCLE Classic 2015,1.2,1
904,Carpathian Couriers Race U-23 2015,2.2U,6
905,Tour de Yorkshire 2015,2.1,3
906,GP Viborg 2015,1.2,1
907,Memorial Andrzeja Trochanowskiego 2015,1.2,1
908,Moscow Cup 2015,1.2,1
909,National Championships Belgium U23 - ITT 2015,NC,1
910,Vuelta Asturias Julio Alvarez Mendo 2015,2.1,2
911,Himmerland Rundt 2015,1.2,1
912,Memorial of Oleg Dyachenko 2015,1.2,1
913,Memoriał Romana Siemińskiego 2015,1.2,1
914,Ronde van Overijssel 2015,1.2,1
915,Grand Prix de la Somme « Conseil Général 80» 2015,1.1,1
916,Circuito del Porto - Trofeo Arvedi 2015,1.2,1
917,Grand Prix of Moscow 2015,1.2,1
918,Skive-Løbet 2015,1.2,1
919,Five rings of Moscow 2015,2.2,5
920,4 Jours de Dunkerque / Tour du Nord-pas-de-Calais 2015,2.HC,5
921,Tour d'Azerbaïdjan 2015,2.1,5
922,Szlakiem Grodòw Piastowskich 2015,2.2,4
923,National Championships Cyprus - ITT 2015,NC,1
924,Vuelta Ciclista Comunidad de Madrid 2015,2.1,2
925,Berner Rundfahrt / Tour de Berne 2015,1.2,1
926,Hadeland GP 2015,1.2,1
927,Scandinavian Race in Uppsala 1909-2015 2015,1.2,1
928,National Championships Cyprus - Road Race 2015,NC,1
929,Flèche Ardennaise 2015,1.2,1
930,Grand Prix de la Ville de Nogent-sur-Oise 2015,1.2,1
931,Ringerike GP 2015,1.2,1
932,Tr. Città di San Vendemiano - 55° GP Industria & Commercio 2015,1.2U,1
933,Olympia's 3M Tour 2015,2.2,8
934,Bayern Rundfahrt 2015,2.HC,5
935,National Championships Azerbaijan - ITT 2015,NC,1
936,Flèche du Sud 2015,2.2,5
937,Rhône-Alpes Isère Tour 2015,2.2,4
938,Tour de Berlin 2015,2.2U,4
939,Tour de Picardie 2015,2.1,3
940,National Championships Azerbaijan - Road Race 2015,NC,1
941,Tour of Black Sea 2015,2.2,4
942,Visegrad 4 Bicycle Race - GP Czech Republic 2015,1.2,1
943,An Post Rás 2015,2.2,8
944,Gran Premio Industrie del Marmo 2015,1.2,1
945,Grand Prix Criquielion 2015,1.2,1
946,Visegrad V4 Race - GP Polski 2015,1.2,1
947,Tour of Norway 2015,2.HC,5
948,Bałtyk - Karkonosze Tour 2015,2.2,6
949,Ronde de l'Isard 2015,2.2U,4
950,Paris-Arras Tour 2015,2.2,3
951,World Ports Classic 2015,2.1,2
952,Visegrad 4 Bicycle Race - GP Hungary - EYOF Test Race 2015,1.2,1
953,Visegrad 4 Bicycle Race - GP Slovakia 2015,1.2,1
954,Baloise Belgium Tour 2015,2.HC,5
955,Tour des Fjords 2015,2.1,5
956,Tour of Estonia 2015,2.1,2
957,Course de la Paix U23 / Závod Míru U23 2015,2.Ncup,3
958,Horizon Park Race for Peace 2015,1.2,1
959,Tour de Gironde 2015,2.2,3
960,Grand Prix de Plumelec-Morbihan 2015,1.1,1
961,Horizon Park Race Maidan 2015,1.2,1
962,Boucles de l'Aulne - Châteaulin 2015,1.1,1
963,Garmin Velothon Berlin 2015,1.1,1
964,Horizon Park Classic 2015,1.2,1
965,Paris-Roubaix Espoirs 2015,1.2U,1
966,Trofeo Alcide Degasperi 2015,1.2,1
967,Skoda-Tour de Luxembourg 2015,2.HC,5
968,Boucles de la Mayenne 2015,2.1,4
969,National Championships Denmark U23 - ITT 2015,NC,1
970,Grand Prix of Vinnytsia 2015,1.2,1
971,National Championships Macedonia - ITT 2015,NC,1
972,Coppa della Pace - Trofeo F.lli Anelli 2015,1.2,1
973,Grand Prix of ISD 2015,1.2,1
974,Memorial Philippe Van Coningsloo 2015,1.2,1
975,National Championships Denmark U23 - Road Race 2015,NC,1
976,Okolo Slovenska 2015,2.2,5
977,Tour of Ankara 2015,2.2,4
978,GP du canton d'Argovie 2015,1.HC,1
979,Ronde de l'Oise 2015,2.2,4
980,National Championships Slovenia - ITT 2015,NC,1
981,Tour of Malopolska 2015,2.2,3
982,GP Horsens 2015,1.2,1
983,Ronde van Limburg 2015,1.1,1
984,Rund um Köln 2015,1.1,1
985,Velothon Wales 2015,1.1,1
986,Fyen Rundt - Tour of Fyen 2015,1.2,1
987,Grand Prix Sarajevo 2015,1.2,1
988,Int. Raiffeisen Grand Prix Judendorf/Straßengel 2015,1.2,1
989,Ster ZLM Toer GP Jan van Heeswijk 2015,2.1,5
990,Route du Sud - la Depeche du Midi 2015,2.1,4
991,Tour de Slovénie 2015,2.1,4
992,European Games - ITT 2015,JR,1
993,Oberösterreichrundfahrt 2015,2.2,4
994,Tour de Serbie 2015,2.2,4
995,Tour des Pays de Savoie 2015,2.2,5
996,Korona Kocich Gor 2015,1.2,1
997,Beaumont Trophy 2015,1.2,1
998,Circuit de Wallonie Ville de Fleurus 2015,1.2,1
999,European Games - Road Race 2015,JR,1
1000,Memorial im. J. Grundmanna and J. Wizowskiego 2015,1.2,1
1001,National Championships Norway U23 - Road Race 2015,NC,1
1002,Halle Ingooigem 2015,1.1,1
1003,National Championships Finland - ITT 2015,NC,1
1004,National Championships Italy - ITT 2015,NC,1
1005,National Championships Netherlands - ITT 2015,NC,1
1006,National Championships Poland - ITT 2015,NC,1
1007,National Championships Switzerland - ITT 2015,NC,1
1008,National Championships Turkey - ITT 2015,NC,1
1009,Internationale Wielertrofee Jong Maar Moedig I.W.T. 2015,1.2,1
1010,National Championships Finland U23 - ITT 2015,NC,1
1011,National Championships Netherlands U23 - ITT 2015,NC,1
1012,National Championships Poland U23 - ITT 2015,NC,1
1013,National Championships Switzerland U23 - ITT 2015,NC,1
1014,National Championships Denmark - ITT 2015,NC,1
1015,National Championships Estonia - ITT 2015,NC,1
1016,National Championships France - ITT 2015,NC,1
1017,National Championships Great Britain - ITT 2015,NC,1
1018,National Championships Hungary - ITT 2015,NC,1
1019,National Championships Ireland - ITT 2015,NC,1
1020,National Championships Luxembourg - ITT 2015,NC,1
1021,National Championships Norway - ITT 2015,NC,1
1022,National Championships Sweden - ITT 2015,NC,1
1023,National Championships Great Britain U23 - ITT 2015,NC,1
1024,National Championships Hungary - ITT 2015,NC,1
1025,National Championships Luxembourg U23 - ITT 2015,NC,1
1026,National Championships  Portugal - ITT 2015,NC,1
1027,National Championships Albania - ITT 2015,NC,1
1028,National Championships Austria - ITT 2015,NC,1
1029,National Championships Belarus - ITT 2015,NC,1
1030,National Championships Belgium - ITT 2015,NC,1
1031,National Championships Czech Republic - ITT 2015,NC,1
1032,National Championships Czech Republic U23 - ITT 2015,NC,1
1033,National Championships Germany - ITT 2015,NC,1
1034,National Championships Greece - ITT 2015,NC,1
1035,National Championships Latvia - ITT 2015,NC,1
1036,National Championships Lithuania - ITT 2015,NC,1
1037,National Championships Russia - ITT 2015,NC,1
1038,National Championships Serbia - ITT 2015,NC,1
1039,National Championships Slovakia - ITT 2015,NC,1
1040,National Championships Spain - ITT 2015,NC,1
1041,National Championships Turkey - Road Race 2015,NC,1
1042,National Championships Ukraine - ITT 2015,NC,1
1043,National Championships Albania U23 - ITT 2015,NC,1
1044,National Championships Belarus U23 - ITT 2015,NC,1
1045,National Championships Germany U23 - ITT 2015,NC,1
1046,National Championships Latvia U23 - ITT 2015,NC,1
1047,National Championships Portugal U23 - ITT 2015,NC,1
1048,National Championships Russia U23 - ITT 2015,NC,1
1049,National Championships Serbia U23 - ITT 2015,NC,1
1050,National Championships Slovakia U23 - ITT 2015,NC,1
1051,National Championships Spain U23 - ITT 2015,NC,1
1052,National Championships Ukraine U23 - ITT 2015,NC,1
1053,National Championships Bulgaria - ITT 2015,NC,1
1054,National Championships Croatia - ITT 2015,NC,1
1055,National Championships Georgia - ITT 2015,NC,1
1056,National Championships Italy - Road Race 2015,NC,1
1057,National Championships Moldova - ITT 2015,NC,1
1058,National Championships Romania - ITT 2015,NC,1
1059,National Championships Romania U23 - ITT 2015,NC,1
1060,National Championships Netherlands U23 - Road Race 2015,NC,1
1061,National Championships Poland U23 - Road Race 2015,NC,1
1062,National Championships Portugal U23 - Road Race 2015,NC,1
1063,National Championships Russia U23 - Road Race 2015,NC,1
1064,National Championships Spain U23 - Road Race 2015,NC,1
1065,National Championships Ukraine U23 - Road Race 2015,NC,1
1066,National Championships  Portugal - Road Race 2015,NC,1
1067,National Championships Albania - Road Race 2015,NC,1
1068,National Championships Austria - Road Race 2015,NC,1
1069,National Championships Belarus - Road Race 2015,NC,1
1070,National Championships Belgium - Road Race 2015,NC,1
1071,National Championships Bosnia and Herzegovina - Road Race 2015,NC,1
1072,National Championships Bulgaria - Road Race 2015,NC,1
1073,National Championships Croatia - Road Race 2015,NC,1
1074,National Championships Czech Republic - Road Race 2015,NC,1
1075,National Championships Denmark - Road Race 2015,NC,1
1076,National Championships Estonia  - Road Race 2015,NC,1
1077,National Championships Finland - Road Race 2015,NC,1
1078,National Championships France - Road Race 2015,NC,1
1079,National Championships Georgia - Road Race 2015,NC,1
1080,National Championships Germany - Road Race 2015,NC,1
1081,National Championships Great Britain - Road Race 2015,NC,1
1082,National Championships Greece - Road Race 2015,NC,1
1083,National Championships Hungary - Road Race 2015,NC,1
1084,National Championships Ireland - Road Race 2015,NC,1
1085,National Championships Latvia - Road Race 2015,NC,1
1086,National Championships Lithuania - Road Race 2015,NC,1
1087,National Championships Luxembourg - Road Race 2015,NC,1
1088,National Championships Macedonia - Road Race 2015,NC,1
1089,National Championships Moldova - Road Race 2015,NC,1
1090,National Championships Montenegro - Road Race 2015,NC,1
1091,National Championships Netherlands - Road Race 2015,NC,1
1092,National Championships Norway - Road Race 2015,NC,1
1093,National Championships Poland - Road Race 2015,NC,1
1094,National Championships Romania - Road Race 2015,NC,1
1095,National Championships Russia - Road Race 2015,NC,1
1096,National Championships Serbia - Road Race 2015,NC,1
