,Date,Finish,Length,Length(km),Race_ID,Stage#,Stage_Name,Stage_Type,Start,url
5387,2017-08-16,Le Maupuy Les Monts de Guéret,185.8,,2461,2,Tour du Limousin 2017 | Stage 2,PRL,Fursac,https://www.procyclingstats.com/race/tour-du-limousin/2017/stage-2
5388,2017-08-17,Chaumeil,184.7,,2461,3,Tour du Limousin 2017 | Stage 3,PRL,Saint-Pantaléon de Larche,https://www.procyclingstats.com/race/tour-du-limousin/2017/stage-3
5389,2017-08-18,Limoges,168.9,,2461,4,Tour du Limousin 2017 | Stage 4,PRL,Saint-Junien,https://www.procyclingstats.com/race/tour-du-limousin/2017/stage-4
5390,2017-08-16,Capodarco,180.0,,2462,0,GP Capodarco - Comunità di Capodarco 2017,PRL,Capodarco,race/gp-capodarco/2017
5391,2017-08-18,Veenendaal,195.8,,2463,0,Veenendaal Veenendaal Classic 2017,PRL,Veenendaal,race/veenendaal-veenendaal/2017
5392,2017-08-18,Loudéac,134.0,,2464,1,Tour de l'Avenir 2017 | Stage 1,PRL,Loudéac,https://www.procyclingstats.com/race/tour-de-l-avenir/2017/stage-1
5393,2017-08-19,Bignan,132.4,,2464,2,Tour de l'Avenir 2017 | Stage 2,PRL,Inzinzac-Lochrist,https://www.procyclingstats.com/race/tour-de-l-avenir/2017/stage-2
5394,2017-08-20,Châteaubriant,125.7,,2464,3,Tour de l'Avenir 2017 | Stage 3,PRL,Missilla,https://www.procyclingstats.com/race/tour-de-l-avenir/2017/stage-3
5395,2017-08-21,Saumur,166.6,,2464,4,Tour de l'Avenir 2017 | Stage 4,PRL,Derval,https://www.procyclingstats.com/race/tour-de-l-avenir/2017/stage-4
5396,2017-08-22,Amboise,157.1,,2464,5,Tour de l'Avenir 2017 | Stage 5,PRL,Montreuil-Bellay,https://www.procyclingstats.com/race/tour-de-l-avenir/2017/stage-5
5397,2017-08-23,Saint-Amand-Montrond,139.1,,2464,6,Tour de l'Avenir 2017 | Stage 6,PRL,Montrichard,https://www.procyclingstats.com/race/tour-de-l-avenir/2017/stage-6
5398,2017-08-25,Hauteluce-Les Saisies,118.4,,2464,7,Tour de l'Avenir 2017 | Stage 7,PRL,Saint-Gervais Mont-Blanc,https://www.procyclingstats.com/race/tour-de-l-avenir/2017/stage-7
5399,2017-08-26,Sainte-Foy-Tarentais,120.5,,2464,8,Tour de l'Avenir 2017 | Stage 8,PRL,Albertville,https://www.procyclingstats.com/race/tour-de-l-avenir/2017/stage-8
5400,2017-08-27,Albiez-Montrond,107.4,,2464,9,Tour de l'Avenir 2017 | Stage 9,PRL,Bourg-Saint-Maurice,https://www.procyclingstats.com/race/tour-de-l-avenir/2017/stage-9
5401,2017-08-19,Wysokie Mazowieckie,174.0,,2465,0,Puchar Mon. 2017,PRL,Wysokie Mazowieckie,race/puchar-mon/2017
5402,2017-08-20,Leuven,185.7,,2466,0,Grote Prijs Jef Scherens - Rondom Leuven 2017,PRL,Leuven,race/gp-jef-scherens/2017
5403,2017-08-20,Czyzew,0.0,,2467,0,Szlakiem Wielkich Jezior 2017,PRL,Czyzew,race/szlakiem-wielkich-jezior/2017
5404,2017-08-22,Zottegem,198.0,,2468,0,GP Stad Zottegem 2017,PRL,Zottegem,race/gp-stad-zottegem/2017
5405,2017-08-22,Saintes,199.5,,2469,1,Tour du Poitou Charentes 2017 | Stage 1,PRL,Bressuire,https://www.procyclingstats.com/race/tour-du-poitou-charentes-et-de-la-vienne/2017/stage-1
5406,2017-08-23,Roumazières-Loubert,185.7,,2469,2,Tour du Poitou Charentes 2017 | Stage 2,PRL,Saint-Savinien-sur-Charente,https://www.procyclingstats.com/race/tour-du-poitou-charentes-et-de-la-vienne/2017/stage-2
5407,2017-08-24,Neuville-de-Poitou,94.7,,2469,3,Tour du Poitou Charentes 2017 | Stage 3,PRL,Vouillé,https://www.procyclingstats.com/race/tour-du-poitou-charentes-et-de-la-vienne/2017/stage-3
5408,2017-08-24,Neuville-de-Poitou,20.6,,2469,4,Tour du Poitou Charentes 2017 | Stage 4 (ITT),ITT,Mirebeau,https://www.procyclingstats.com/race/tour-du-poitou-charentes-et-de-la-vienne/2017/stage-4
5409,2017-08-25,Poitiers,157.8,,2469,5,Tour du Poitou Charentes 2017 | Stage 5,PRL,Roumazières-Loubert,https://www.procyclingstats.com/race/tour-du-poitou-charentes-et-de-la-vienne/2017/stage-5
5410,2017-08-22,Bellignies,160.0,,2470,0,Grand Prix des Marbriers 2017,PRL,Bellignies,race/grand-prix-des-marbriers/2017
5411,2017-08-23,Overijse,196.4,,2471,0,Druivenkoers - Overijse 2017,PRL,Overijse,race/druivenkoers-overijse/2017
5412,2017-08-24,Panevezys,160.9,,2472,1,Baltic Chain Tour 2017 | Stage 1,PRL,Vilnius,https://www.procyclingstats.com/race/baltic-chain-tour/2017/stage-1
5413,2017-08-25,Sigulda,170.0,,2472,2,Baltic Chain Tour 2017 | Stage 2,PRL,Jelgava,https://www.procyclingstats.com/race/baltic-chain-tour/2017/stage-2
5414,2017-08-26,Tallinn,220.0,,2472,3,Baltic Chain Tour 2017 | Stage 3,PRL,Tartu,https://www.procyclingstats.com/race/baltic-chain-tour/2017/stage-3
5415,2017-08-27,Helsinki,154.0,,2472,4,Baltic Chain Tour 2017 | Stage 4,PRL,Helsinki,https://www.procyclingstats.com/race/baltic-chain-tour/2017/stage-4
5416,2017-08-25,Sölden,217.4,,2473,0,PRO Ötztaler 5500 2017,PRL,Sölden,race/pro-otztaler-5500/2017
5417,2017-08-26,Meulebeke,179.2,,2474,0,Omloop Mandel-Leie-Schelde Meulebeke 2017,PRL,Meulebeke,race/omloop-mandel-leie-schelde-meulebeke/2017
5418,2017-08-26,Doorn,26.3,,2475,1,Ronde van Midden Nederland 2017 | Stage 1 (TTT),TTT,Doorn,https://www.procyclingstats.com/race/ronde-van-midden-nederland/2017/stage-1
5419,2017-08-27,Utrecht,187.0,,2475,2,Ronde van Midden Nederland 2017 | Stage 2,PRL,Utrecht,https://www.procyclingstats.com/race/ronde-van-midden-nederland/2017/stage-2
5420,2017-08-27,Merksem,188.2,,2476,0,Schaal Sels 2017,PRL,Merksem,race/schaal-schels/2017
5421,2017-08-27,Novo Mesto,177.8,,2477,0,Croatia-Slovenia 2017,PRL,Zagreb,race/1st-ljubljana-zagreb/2017
5422,2017-08-30,Jindrichuv Hradec,2.5,,2478,1,Okolo Jižních Čech / Tour of South Bohemia 2017 | Stage 1 (TTT),TTT,Jindrichuv Hradec,https://www.procyclingstats.com/race/okolo-jiznich-cech/2017/stage-1
5423,2017-08-31,Tabor,135.0,,2478,2,Okolo Jižních Čech / Tour of South Bohemia 2017 | Stage 2,PRL,Ceske Budejovice,https://www.procyclingstats.com/race/okolo-jiznich-cech/2017/stage-2
5424,2017-09-01,Nova Bystrice,152.0,,2478,3,Okolo Jižních Čech / Tour of South Bohemia 2017 | Stage 3,PRL,Ceske Velenic,https://www.procyclingstats.com/race/okolo-jiznich-cech/2017/stage-3
5425,2017-09-02,Namestí Kaplice,163.0,,2478,4,Okolo Jižních Čech / Tour of South Bohemia 2017 | Stage 4,PRL,Trebon,https://www.procyclingstats.com/race/okolo-jiznich-cech/2017/stage-4
5426,2017-09-03,Jindrichuv Hradec,154.0,,2478,5,Okolo Jižních Čech / Tour of South Bohemia 2017 | Stage 5,PRL,Dacice,https://www.procyclingstats.com/race/okolo-jiznich-cech/2017/stage-5
5427,2017-09-02,Brussels,201.3,,2479,0,Brussels Cycling Classic 2017,PRL,Brussels,race/brussels-cycling-classic/2017
5428,2017-09-03,Fourmies,205.0,,2480,0,GP de Fourmies / La Voix du Nord 2017,PRL,Fourmies,race/gp-de-fourmies/2017
5429,2017-09-03,Kelso,190.1,,2481,1,OVO Energy Tour of Britain 2017 | Stage 1,PRL,Edinburgh,https://www.procyclingstats.com/race/tour-of-britain/2017/stage-1
5430,2017-09-04,Blyth,211.7,,2481,2,OVO Energy Tour of Britain 2017 | Stage 2,PRL,Kielder water and forest park,https://www.procyclingstats.com/race/tour-of-britain/2017/stage-2
5431,2017-09-05,Scunthorpe,176.9,,2481,3,OVO Energy Tour of Britain 2017 | Stage 3,PRL,Normanby Hall country park,https://www.procyclingstats.com/race/tour-of-britain/2017/stage-3
5432,2017-09-06,Newark-on-Trent,164.7,,2481,4,OVO Energy Tour of Britain 2017 | Stage 4,PRL,Mansfield,https://www.procyclingstats.com/race/tour-of-britain/2017/stage-4
5433,2017-09-07,Tendring,16.2,,2481,5,OVO Energy Tour of Britain 2017 | Stage 5 (ITT),ITT,Tendring,https://www.procyclingstats.com/race/tour-of-britain/2017/stage-5
5434,2017-09-08,Aldeburgh,186.9,,2481,6,OVO Energy Tour of Britain 2017 | Stage 6,PRL,Newmarket,https://www.procyclingstats.com/race/tour-of-britain/2017/stage-6
5435,2017-09-09,Cheltenham,185.1,,2481,7,OVO Energy Tour of Britain 2017 | Stage 7,PRL,Hemel Hemstead,https://www.procyclingstats.com/race/tour-of-britain/2017/stage-7
5436,2017-09-10,Cardiff,180.2,,2481,8,OVO Energy Tour of Britain 2017 | Stage 8,PRL,Worcester,https://www.procyclingstats.com/race/tour-of-britain/2017/stage-8
5437,2017-09-03,Troyan,160.8,,2482,1,International Cycling Tour of Bulgaria - North 2017 | Stage 1,PRL,Sofia,https://www.procyclingstats.com/race/int-cycling-tour-of-bulgaria-north/2017/stage-1
5438,2017-09-04,Pleven,66.0,,2482,2,International Cycling Tour of Bulgaria - North 2017 | Stage 2a,PRL,Troyan,https://www.procyclingstats.com/race/int-cycling-tour-of-bulgaria-north/2017/stage-2a
5439,2017-09-04,Svishtov,71.0,,2482,3,International Cycling Tour of Bulgaria - North 2017 | Stage 2b,PRL,Pleven,https://www.procyclingstats.com/race/int-cycling-tour-of-bulgaria-north/2017/stage-2b
5440,2017-09-05,Elena,120.0,,2482,4,International Cycling Tour of Bulgaria - North 2017 | Stage 3,PRL,Svishtov,https://www.procyclingstats.com/race/int-cycling-tour-of-bulgaria-north/2017/stage-3
5441,2017-09-03,Echt,191.0,,2483,0,Kernen Omloop Echt-Susteren 2017,PRL,Echt,race/kernen-omloop-echt-susteren/2017
5442,2017-09-05,Eelde-Paterswolde,4.5,,2484,1,Olympia's Tour 2017 | Prologue,RR,Eelde-Paterswolde,https://www.procyclingstats.com/race/olympias-tour/2017/prologue
5443,2017-09-06,Assen,131.0,,2484,2,Olympia's Tour 2017 | Stage 2,PRL,Assen,https://www.procyclingstats.com/race/olympias-tour/2017/stage-2
5444,2017-09-07,Vledder,126.3,,2484,3,Olympia's Tour 2017 | Stage 3,PRL,Uffelte,https://www.procyclingstats.com/race/olympias-tour/2017/stage-3
5445,2017-09-08,Hardenberg,141.8,,2484,4,Olympia's Tour 2017 | Stage 4,PRL,Hardenberg,https://www.procyclingstats.com/race/olympias-tour/2017/stage-4
5446,2017-09-09,Offenbeek (Reuver),150.4,,2484,5,Olympia's Tour 2017 | Stage 5,PRL,Offenbeek,https://www.procyclingstats.com/race/olympias-tour/2017/stage-5
5447,2017-09-10,Noorbeek,173.3,,2484,6,Olympia's Tour 2017 | Stage 6,PRL,Margraten,https://www.procyclingstats.com/race/olympias-tour/2017/stage-6
5448,2017-09-07,Ivaylovgrad,223.9,,2485,1,International Cycling Tour of Bulgaria - South 2017 | Stage 1,PRL,Elena,https://www.procyclingstats.com/race/tour-of-bulgaria/2017/stage-1
5449,2017-09-08,Stara Zagora,147.5,,2485,2,International Cycling Tour of Bulgaria - South 2017 | Stage 2,PRL,Ivaylovgrad,https://www.procyclingstats.com/race/tour-of-bulgaria/2017/stage-2
5450,2017-09-09,Plovdiv,98.2,,2485,3,International Cycling Tour of Bulgaria - South 2017 | Stage 3,PRL,Zagora,https://www.procyclingstats.com/race/tour-of-bulgaria/2017/stage-3
5451,2017-09-08,Lázně Bělohrad,170.5,,2486,1,East Bohemia Tour 2017 | Stage 1,PRL,Lázně Bělohrad,https://www.procyclingstats.com/race/tour-bohemia/2017/stage-1
5452,2017-09-09,Opočno,171.0,,2486,2,East Bohemia Tour 2017 | Stage 2,PRL,Opočno,https://www.procyclingstats.com/race/tour-bohemia/2017/stage-2
5453,2017-09-09,Knokke-Heist,131.0,,2487,0,De Kustpijl 2017,PRL,Knokke-Heist,race/de-kustpijl/2017
5454,2017-09-09,Delémont,174.1,,2488,0,Tour du Jura 2017,PRL,Moutier,race/tour-du-jura/2017
5455,2017-09-10,Pontarlier,182.0,,2489,0,Tour du Doubs 2017,PRL,Morteau,race/tour-du-doubs/2017
5456,2017-09-10,Nogent-sur-Oise,168.0,,2490,0,Grand Prix de la Ville de Nogent-sur-Oise 2017,PRL,Nogent-sur-Oise,race/gp-de-la-ville-de-nogent-sur-oise/2017
5457,2017-09-10,Judendorf,185.4,,2491,0,Int. Raiffeisen Grand Prix Judendorf/Straßengel 2017,PRL,Judendorf,race/int-raiffeisen-gp-judendorf-strassengel/2017
5458,2017-09-11,Zwevegem,168.0,,2492,0,Grote Prijs Marcel Kint 2017,PRL,Zwevegem,race/grote-prijs-marcel-kint/2017
5459,2017-09-12,Kalundborg,176.6,,2493,1,PostNord Danmark Rundt - Tour of Denmark 2017 | Stage 1,PRL,Frederiksberg,https://www.procyclingstats.com/race/tour-of-denmark/2017/stage-1
5460,2017-09-13,Odense,168.8,,2493,2,PostNord Danmark Rundt - Tour of Denmark 2017 | Stage 2,PRL,Svendborg,https://www.procyclingstats.com/race/tour-of-denmark/2017/stage-2
5461,2017-09-14,Vejle,183.6,,2493,3,PostNord Danmark Rundt - Tour of Denmark 2017 | Stage 3,PRL,Otterup,https://www.procyclingstats.com/race/tour-of-denmark/2017/stage-3
5462,2017-09-15,Randers,17.8,,2493,4,PostNord Danmark Rundt - Tour of Denmark 2017 | Stage 4 (ITT),ITT,Randers,https://www.procyclingstats.com/race/tour-of-denmark/2017/stage-4
5463,2017-09-16,Aarhus,198.0,,2493,5,PostNord Danmark Rundt - Tour of Denmark 2017 | Stage 5,PRL,Ebeltoft,https://www.procyclingstats.com/race/tour-of-denmark/2017/stage-5
5464,2017-09-13,Lissone,199.9,,2494,0,Coppa Agostoni - Giro delle Brianze 2017,PRL,Lissone,race/coppa-agostoni/2017
5465,2017-09-13,Citadelle de Namur,212.1,,2495,0,Grand Prix de Wallonie 2017,PRL,Chaudfontaine,race/gp-de-wallonie/2017
5466,2017-09-14,Legnano,194.0,,2496,0,Coppa Bernocchi 2017,PRL,Legnano,race/coppa-bernocchi/2017
5467,2017-09-15,Koolskamp,192.0,,2497,0,Kampioenschap van Vlaanderen 2017,PRL,Koolskamp,race/kampioenschap-van-vlaanderen/2017
5468,2017-09-16,Boortmeerbeek,199.6,,2498,0,Primus Classic 2017,PRL,Brakel,race/gp-impanis-van-petegem/2017
5469,2017-09-16,Cesenatico,189.8,,2499,0,Memorial Marco Pantani 2017,PRL,Cesenatico,race/memorial-marco-pantani/2017
5470,2017-09-16,Valtice,165.0,,2500,0,Visegrad 4 Bicycle Race - GP Czech Republic 2017,PRL,Valtice,race/gp-czech-republic/2017
5471,2017-09-17,Isbergues,203.6,,2501,0,Grand Prix d'Isbergues - Pas de Calais 2017,PRL,Isbergues,race/gp-d-isbergues/2017
5472,2017-09-17,Finish,180.0,,2502,0,Visegrad 4 Bicycle Race Grand Prix Poland 2017,PRL,Start,race/visegrad-4-bicycle-race-gp-polski-via-odra/2017
5473,2017-09-20,Lichtervelde,195.3,,2503,0,Omloop van het Houtland Lichtervelde 2017,PRL,Lichtervelde,race/omloop-van-het-houtland-lichtervelde/2017
5474,2017-09-23,Col de la Pierre-Plate (Florac),138.5,,2504,1,Tour du Gévaudan Languedoc-Roussillon 2017 | Stage 1,PRL,Mende,https://www.procyclingstats.com/race/tour-du-gevaudan-languedoc-roussillon/2017/stage-1
5475,2017-09-24,Mende,146.0,,2504,2,Tour du Gévaudan Languedoc-Roussillon 2017 | Stage 2,PRL,Mende,https://www.procyclingstats.com/race/tour-du-gevaudan-languedoc-roussillon/2017/stage-2
5476,2017-09-24,Marigny,54.3,,2505,0,Duo Normand 2017,PRL,Marigny,race/duo-normand/2017
5477,2017-09-24,Gooik,198.0,,2506,0,Gooikse Pijl 2017,PRL,Gooik,race/gooikse-pijl/2017
5478,2017-09-24,Chauny,174.9,,2507,0,Paris-Chauny (classique) 2017,PRL,Compiègne,race/paris-chauny-classique/2017
5479,2017-09-26,Pontedera,181.8,,2508,1,Giro della Toscana - Memorial Alfredo Martini 2017 | Stage 1,PRL,Pontedera,https://www.procyclingstats.com/race/giro-di-toscana/2017/stage-1
5480,2017-09-27,Volterra,165.1,,2508,2,Giro della Toscana - Memorial Alfredo Martini 2017 | Stage 2,PRL,Lajatico,https://www.procyclingstats.com/race/giro-di-toscana/2017/stage-2
5481,2017-09-26,Terranuova Bracciolini,167.0,,2509,0,Ruota d'Oro - GP Festa del Perdono 2017,PRL,Terranuova Bracciolini,race/ruota-d-oro-gp-festa-del-perdono/2017
5482,2017-09-28,Peccioli,195.9,,2510,0,Coppa Sabatini - Gran Premio citta di Peccioli 2017,PRL,Peccioli,race/gp-citta-di-peccioli/2017
5483,2017-09-29,Finish,0.0,,2511,0,National Championships Albania U23 - Road Race 2017,PRL,Start,race/nc-albania-u23/2017
5484,2017-09-30,San Luca,223.3,,2512,0,Giro dell'Emilia 2017,PRL,Bologna,race/giro-dell-emilia/2017
5485,2017-09-30,Poperinge,177.0,,2513,0,Omloop Eurometropool 2017,PRL,Nieuwpoort,race/omloop-eurometropool/2017
5486,2017-09-30,Törökbálint,126.0,,2514,0,Törökbálint GP - Memorial Imre Riczu 2017,PRL,Törökbálint,race/torokbalint-gp-memorial-imr/2017
5487,2017-10-01,Monteveglio,196.3,,2515,0,Gran Premio Bruno Beghelli 2017,PRL,Monteveglio,race/gp-bruno-beghelli/2017
5488,2017-10-01,Tournai,188.6,,2516,0,Tour de l'Eurométropole 2017,PRL,La Louviere,race/circuit-franco-belge/2017
5489,2017-10-01,La Roche-sur-Yon,203.8,,2517,0,Tour de Vendée 2017,PRL,La Chaize le Vicomte,race/tour-de-vendee/2017
5490,2017-10-01,Oggiono,163.1,,2518,0,Piccolo Giro di Lombardia 2017,PRL,Oggiono,race/piccolo-giro-di-lombardia/2017
5491,2017-10-03,Münster,198.7,,2519,0,Sparkassen Münsterland Giro 2017,PRL,Wadersloh,race/munsterland-giro/2017
5492,2017-10-03,Varese,192.9,,2520,0,Tre Valli Varesine 2017,PRL,Saronno,race/tre-valli-varesine/2017
5493,2017-10-03,Binche,195.2,,2521,0,Binche - Chimay - Binche 2017,PRL,Binche,race/memorial-frank-vandenbroucke/2017
5494,2017-10-05,Torino,186.0,,2522,0,Milano-Torino 2017,PRL,Milano,race/milano-torino/2017
5495,2017-10-05,Bourges,190.3,,2523,0,Paris-Bourges 2017,PRL,Gien,race/paris-bourges/2017
5496,2017-10-08,Tours,234.5,,2524,0,Paris-Tours Elite 2017,PRL,Brou,race/paris-tours/2017
5497,2017-10-08,Tours,187.5,,2525,0,Paris-Tours Espoirs 2017,PRL,Bonneval,race/paris-tours-u23/2017
5498,2017-10-11,Marche-en-Famenne,195.0,,2526,0,Famenne Ardenne Classic 2017,PRL,Marche-en-Famenne,race/famenne-ardenne-classic/2017
5499,2017-10-14,Neeltje Jans,201.5,,2527,0,Tacx Pro Classic 2017,PRL,Middelburg,race/tacx-pro-classic/2017
5500,2017-10-15,Herbiers,49.7,,2528,0,Chrono des Nations 2017,PRL,Herbiers,race/chrono-des-nations/2017
5501,2017-10-15,Herbiers,33.6,,2529,0,Chrono des Nations U23 2017,PRL,Herbiers,race/chrono-des-nations-u23/2017
5502,2017-10-17,Stabroek,183.6,,2530,0,Sluitingsprijs Putte-Kapellen 2017,PRL,Stabroek,race/nationale-sluitingsprijs-putte-kapellen/2017
5503,2017-01-05,Ballarat,40.9,,2531,0,National Championships Australia - ITT 2017,PRL,Ballarat,race/australian-open-road-championships-itt/2017
5504,2017-01-05,Ballarat,29.3,,2532,0,National Championships Australia U23 - ITT 2017,PRL,Ballarat,race/nc-australia-u23-itt/2017
5505,2017-01-06,Napier,40.0,,2533,0,National Championships New Zealand - ITT 2017,PRL,Napier,race/nc-new-zealand-itt/2017
5506,2017-01-06,Napier,40.0,,2534,0,National Championships New Zealand U23 - ITT 2017,PRL,Napier,race/nc-new-zealand-itt-u23/2017
5507,2017-01-07,Buninyong,132.6,,2535,0,National Championships Australia U23 - Road Race 2017,PRL,Buninyong,race/nc-australia-u23/2017
5508,2017-01-08,Buninyong,183.6,,2536,0,National Championships Australia - Road Race 2017,PRL,Buninyong,race/nc-australia/2017
5509,2017-01-08,Napier,169.0,,2537,0,National Championships New Zealand - Road Race 2017,PRL,Napier,race/nc-new-zealand/2017
5510,2017-01-22,Castlepoint,156.0,,2538,1,New Zealand Cycle Classic 2017 | Stage 1,PRL,Masterton,https://www.procyclingstats.com/race/tour-of-wellington/2017/stage-1
5511,2017-01-23,Admiral Hill,147.0,,2538,2,New Zealand Cycle Classic 2017 | Stage 2,PRL,Masterton,https://www.procyclingstats.com/race/tour-of-wellington/2017/stage-2
5512,2017-01-24,Martinborough,136.0,,2538,3,New Zealand Cycle Classic 2017 | Stage 3,PRL,Masterton,https://www.procyclingstats.com/race/tour-of-wellington/2017/stage-3
5513,2017-01-25,Martinborough,143.0,,2538,4,New Zealand Cycle Classic 2017 | Stage 4,PRL,Masterton,https://www.procyclingstats.com/race/tour-of-wellington/2017/stage-4
5514,2017-01-26,Masterton,120.0,,2538,5,New Zealand Cycle Classic 2017 | Stage 5,PRL,Masterton,https://www.procyclingstats.com/race/tour-of-wellington/2017/stage-5
5515,2017-02-01,Melbourne Southbank,2.1,,2539,1,Herald Sun Tour 2017 | Prologue,RR,Melbourne Southbank,https://www.procyclingstats.com/race/herald-sun-tour/2017/prologue
5516,2017-02-02,Falls Creek,174.2,,2539,2,Herald Sun Tour 2017 | Stage 1,PRL,Wangaratta,https://www.procyclingstats.com/race/herald-sun-tour/2017/stage-1
5517,2017-02-03,Beechworth,165.6,,2539,3,Herald Sun Tour 2017 | Stage 2,PRL,Mt Beauty,https://www.procyclingstats.com/race/herald-sun-tour/2017/stage-2
5518,2017-02-04,Mitchelton Winery,165.6,,2539,4,Herald Sun Tour 2017 | Stage 3,PRL,Benalla,https://www.procyclingstats.com/race/herald-sun-tour/2017/stage-3
5519,2017-02-05,Kinglake,121.0,,2539,5,Herald Sun Tour 2017 | Stage 4,PRL,Kinglake,https://www.procyclingstats.com/race/herald-sun-tour/2017/stage-4
5520,2017-03-09,Canberra,41.0,,2540,0,Oceania Continental Championships - ITT 2017,PRL,Canberra,race/oceania-continental-championships-itt/2017
5521,2017-03-09,Canberra,33.0,,2541,0,Oceania Continental Championships U23 - ITT 2017,PRL,Canberra,race/oceania-continental-championships-u23-itt/2017
5522,2017-03-11,Duffy,154.0,,2542,0,Oceania Continental Championships - Road Race 2017,PRL,Duffy,race/oceania-championships/2017
5523,2017-01-13,San Cristobal Tabira,102.9,,2543,1,Vuelta al Táchira en Bicicleta 2017 | Stage 1,PRL,San Cristobal Tabira,https://www.procyclingstats.com/race/vuelta-al-tachira/2017/stage-1
5524,2017-01-14,Borota,134.1,,2543,2,Vuelta al Táchira en Bicicleta 2017 | Stage 2,PRL,San Rafael de el Pinal,https://www.procyclingstats.com/race/vuelta-al-tachira/2017/stage-2
5525,2017-01-15,San Cristobal,115.2,,2543,3,Vuelta al Táchira en Bicicleta 2017 | Stage 3,PRL,San Cristobal,https://www.procyclingstats.com/race/vuelta-al-tachira/2017/stage-3
5526,2017-01-16,Santa Barbara de Barinas,165.2,,2543,4,Vuelta al Táchira en Bicicleta 2017 | Stage 4,PRL,Santa Ana,https://www.procyclingstats.com/race/vuelta-al-tachira/2017/stage-4
5527,2017-01-17,Santo Domingo de Mérida,141.7,,2543,5,Vuelta al Táchira en Bicicleta 2017 | Stage 5,PRL,Socopó,https://www.procyclingstats.com/race/vuelta-al-tachira/2017/stage-5
5528,2017-01-18,Tovar,134.0,,2543,6,Vuelta al Táchira en Bicicleta 2017 | Stage 6,PRL,Merida,https://www.procyclingstats.com/race/vuelta-al-tachira/2017/stage-6
5529,2017-01-19,La Grita,171.6,,2543,7,Vuelta al Táchira en Bicicleta 2017 | Stage 7,PRL,Santa Cruz de Mora,https://www.procyclingstats.com/race/vuelta-al-tachira/2017/stage-7
5530,2017-01-20,Casa del Padre,129.7,,2543,8,Vuelta al Táchira en Bicicleta 2017 | Stage 8,PRL,La Fria,https://www.procyclingstats.com/race/vuelta-al-tachira/2017/stage-8
5531,2017-01-21,Cerro el Cristo Rey,103.5,,2543,9,Vuelta al Táchira en Bicicleta 2017 | Stage 9,PRL,Urena,https://www.procyclingstats.com/race/vuelta-al-tachira/2017/stage-9
5532,2017-01-22,San Cristobal,94.2,,2543,10,Vuelta al Táchira en Bicicleta 2017 | Stage 10,PRL,San Cristobal,https://www.procyclingstats.com/race/vuelta-al-tachira/2017/stage-10
5533,2017-01-23,San Juan,142.5,,2544,1,Vuelta Ciclista a la Provincia de San Juan 2017 | Stage 1,PRL,San Juan,https://www.procyclingstats.com/race/vuelta-ciclista-a-la-provincia-de-san-juan/2017/stage-1
5534,2017-01-24,San Juan,128.8,,2544,2,Vuelta Ciclista a la Provincia de San Juan 2017 | Stage 2,PRL,San Juan,https://www.procyclingstats.com/race/vuelta-ciclista-a-la-provincia-de-san-juan/2017/stage-2
5535,2017-01-25,San Juan,11.9,,2544,3,Vuelta Ciclista a la Provincia de San Juan 2017 | Stage 3 (ITT),ITT,San Juan,https://www.procyclingstats.com/race/vuelta-ciclista-a-la-provincia-de-san-juan/2017/stage-3
5536,2017-01-26,San Martín,160.5,,2544,4,Vuelta Ciclista a la Provincia de San Juan 2017 | Stage 4,PRL,San Martín,https://www.procyclingstats.com/race/vuelta-ciclista-a-la-provincia-de-san-juan/2017/stage-4
5537,2017-01-27,Alto Colorado,162.4,,2544,5,Vuelta Ciclista a la Provincia de San Juan 2017 | Stage 5,PRL,Chimbas,https://www.procyclingstats.com/race/vuelta-ciclista-a-la-provincia-de-san-juan/2017/stage-5
5538,2017-01-28,Pocito,168.1,,2544,6,Vuelta Ciclista a la Provincia de San Juan 2017 | Stage 6,PRL,Pocito,https://www.procyclingstats.com/race/vuelta-ciclista-a-la-provincia-de-san-juan/2017/stage-6
5539,2017-01-29,San Juan,111.3,,2544,7,Vuelta Ciclista a la Provincia de San Juan 2017 | Stage 7,PRL,San Juan,https://www.procyclingstats.com/race/vuelta-ciclista-a-la-provincia-de-san-juan/2017/stage-7
5540,2017-02-04,San José,36.6,,2545,0,National Championships Uruguay - ITT 2017,PRL,San José,race/nc-uruguay-itt/2017
5541,2017-02-05,San José,204.0,,2546,0,National Championships Uruguay - Road Race 2017,PRL,San José,race/nc-uruguay/2017
5542,2017-02-24,La Calera,34.5,,2547,0,National Championships Colombia - ITT 2017,PRL,Guatavita,race/nc-colombia-itt/2017
5543,2017-02-24,La Calera,34.5,,2548,0,National Championships Colombia U23 - ITT 2017,PRL,Guatavita,race/nc-colombia-u23-itt2/2017
5544,2017-02-25,Bogota,147.0,,2549,0,National Championships Colombia U23 - Road Race 2017,PRL,Bogota,race/nc-colombia-u23/2017
5545,2017-02-26,Bogota,239.0,,2550,0,National Championships Colombia - Road Race 2017,PRL,Bogota,race/nc-colombia/2017
5546,2017-02-26,Mirador del Sur,20.0,,2551,1,Vuelta Independencia Nacional Republica Dominicana 2017 | Stage 1 (TTT),TTT,Mirador del Sur,https://www.procyclingstats.com/race/vuelta-independencia-nacional/2017/stage-1
