,Stage_Name,Date,Stage_Type,Start,Finish,Race_ID,Stage#,url,Length
392,Tour of Britain 2011  Stage 9,2011-09-18,RR,London,London,96,9,race/tour-of-brittain/2011/stage-9,88.8
393,Chrono Champenois Masculin International 2011,2011-09-11,RR,Betheny,Betheny,97,0,race/chrono-champenois-masculin/2011,0.0
394,Duo Normand 2011,2011-09-18,RR,Start,Finish,98,0,race/duo-normand/2011/,0.0
395,GP Impanis - Van Petegem 2011,2011-09-18,RR,Brakel,Haacht,99,0,race/gp-impanis-van-petegem/2011,170.8
396,Tour de Vendée 2011,2011-10-02,RR,La Ferrière,La Roche Sur Yon,100,0,race/tour-de-vendee/2011,205.0
397,Memorial Frank Vandenbroucke 2011,2011-10-04,RR,Binche,Binche,101,0,race/memorial-frank-vandenbroucke/2011,202.1
398,Gran Premio Bruno Beghelli 2011,2011-10-09,RR,Monteveglio,Monteveglio,102,0,race/gp-bruno-beghelli/2011,198.9
399,Paris-tours Espoirs 2011,2011-10-09,RR,Start,Finish,103,0,race/paris-tours-u23/2011,0.0
400,Nationale Sluitingsprijs Putte-kapellen 2011,2011-10-11,RR,Putte-kapellen,Putte-kapellen,104,0,race/nationale-sluitingsprijs-putte-kapellen/2011,183.6
401,Chrono des Nations 2011,2011-10-16,RR,Les Herbiers,Les herbiers,105,0,race/chrono-des-nations/2011,48.5
402,Chrono des Nations U23 2011,2011-10-16,RR,Les Herbiers,Les herbiers,106,0,race/chrono-des-nations-u23/2011,38.61
403,Australian Open Road Cycling Championships - Itt 2011,2011-01-11,RR,Start,Finish,0,0,race/nc-australia-u23-itt/2011,38.5
404, Oceania Continental Championships U23- Road Race 2011,2011-03-20,RR,"Shepparton, Victoria","Shepparton, Victoria",1,0,race/oceania-road-championships/2011,116.0
405,Oceania Road Championships - Road Race 2011,2011-03-20,RR,"Shepparton, Victoria","Shepparton, Victoria",2,0,race/oceania-championships/2011,162.4
406,National Championships Argentina - ITT 2011,2011-04-01,RR,Start,Finish,0,0,race/nc-argentina-itt/2011,0.0
407,National Championships Argentina - Road Race 2011,2011-04-03,RR,Start,Finish,1,0,race/nc-argentina/2011,191.4
408,National Championships Ecuador - ITT 2011,2011-04-16,RR,Start,Finish,2,0,race/nc-ecuador-itt/2011,0.0
409,National Championships Ecuador - Road Race 2011,2011-04-17,RR,Start,Finish,3,0,race/nc-ecuador/2011,0.0
410,Amgen Tour Of California 2011  Stage 1,2011-05-15,RR,South Lake Tahoe,to North Lake Tahoe-Northstar at Tahoe Resort,4,1,race/tour-of-california/2011/stage-1,80.0
411,Amgen Tour Of California 2011  Stage 2,2011-05-16,RR,Nevada City,Sacramento,4,2,race/tour-of-california/2011/stage-2,122.8
412,Amgen Tour Of California 2011  Stage 3,2011-05-17,RR,Auburn,Sacramento,4,3,race/tour-of-california/2011/stage-3,196.2
413,Amgen Tour Of California 2011  Stage 4,2011-05-18,RR,Livermore,San José,4,4,race/tour-of-california/2011/stage-4,131.6
414,Amgen Tour Of California 2011  Stage 5,2011-05-19,RR,Seaside,Paso Robles,4,5,race/tour-of-california/2011/stage-5,217.4
415,Amgen Tour Of California 2011  Stage 6 (ITT),2011-05-20,ITT,Solvang,Solvang,4,6,race/tour-of-california/2011/stage-6,24.1
416,Amgen Tour Of California 2011  Stage 7,2011-05-21,RR,Claremont,Mt. Baldy,4,7,race/tour-of-california/2011/stage-7,121.9
417,Amgen Tour Of California 2011  Stage 8,2011-05-22,RR,Santa Clarita,Thousand Oaks,4,8,race/tour-of-california/2011/stage-8,129.4
418,National Championships United States - ITT 2011,2011-05-28,RR,Greenville,Greenville,5,0,race/nc-usa-itt/2011,0.0
419,TD Bank International Cycling Championship 2011,2011-06-05,RR,Philadelphia,Philadelphia,6,0,race/philadelphia-international-championship/2011,251.0
420,National TT Championships Canada 2011,2011-06-23,RR,Start,Finish,7,0,race/nc-canada-itt/2011,0.0
421,National Championships Brazil - ITT 2011,2011-06-24,RR,Cerquilho,Cerquilho,8,0,race/nc-brazil-itt/2011,27.2
422,National Championships Canada - Road Race 2011,2011-06-25,RR,Milton,Milton,9,0,race/nc-canada/2011,180.0
423,National Championships Cuba - ITT 2011,2011-06-25,RR,Start,Finish,10,0,race/nc-cuba-itt/2011,0.0
424,National Championships Brazil - Road Race 2011,2011-06-26,RR,Start,Finish,11,0,race/nc-brazil/2011,0.0
425,National Championships Cuba - Road Race 2011,2011-06-26,RR,Start,Finish,12,0,race/nc-cuba/2011,0.0
426,National Championships Venezuela - Road Race 2011,2011-06-26,RR,Anzoátegui,Anzoátegui,13,0,race/nc-venezuela/2011,0.0
427,National Championships Costa Rica - Road Race 2011,2011-07-03,RR,Start,Finish,14,0,race/nc-costa-rica/2011,0.0
428,Tour do Brasil Volta Ciclística de São Paulo-Internacional 2011  Stage 1,2011-10-16,RR,Marília,Bauru,15,1,race/tour-do-brasil/2011/stage-1,114.0
429,Tour do Brasil Volta Ciclística de São Paulo-Internacional 2011  Stage 2,2011-10-17,RR,Bauru,Sao Carlos,15,2,race/tour-do-brasil/2011/stage-2,178.0
430,Tour do Brasil Volta Ciclística de São Paulo-Internacional 2011  Stage 3 (ITT),2011-10-18,ITT,Sao Carlos,Contra Rel?gio,15,3,race/tour-do-brasil/2011/stage-3,23.4
431,Tour do Brasil Volta Ciclística de São Paulo-Internacional 2011  Stage 4,2011-10-19,RR,Rio Claro,Sorocaba,15,4,race/tour-do-brasil/2011/stage-4,179.0
432,Tour do Brasil Volta Ciclística de São Paulo-Internacional 2011  Stage 5,2011-10-20,RR,Sorocaba,Atibaia,15,5,race/tour-do-brasil/2011/stage-5,150.2
433,Tour do Brasil Volta Ciclística de São Paulo-Internacional 2011  Stage 6,2011-10-21,RR,Atibaia,Pindamonhangaba,15,6,race/tour-do-brasil/2011/stage-6,183.7
434,Tour do Brasil Volta Ciclística de São Paulo-Internacional 2011  Stage 7,2011-10-22,RR,Pindamohangaba,Campos do Jordao,15,7,race/tour-do-brasil/2011/stage-7,53.2
435,Tour do Brasil Volta Ciclística de São Paulo-Internacional 2011  Stage 8 (ITT),2011-10-23,ITT,Sao Paolo,Sao Paolo,15,8,race/tour-do-brasil/2011/stage-8,48.0
436,Vuelta a Bolivia 2011  Stage 1,2011-11-06,RR,Gutierrez,Santa Cruz de la sierra,16,1,race/vuelta-a-bolivia/2011/stage-1,215.0
437,Vuelta a Bolivia 2011  Stage 2,2011-11-07,RR,Santra Cruz de la sierra,Buena Vista,16,2,race/vuelta-a-bolivia/2011/stage-2,189.0
438,Vuelta a Bolivia 2011  Stage 3,2011-11-08,RR,Buena Vista,Villa Tunari,16,3,race/vuelta-a-bolivia/2011/stage-3,207.0
439,Vuelta a Bolivia 2011  Stage 4,2011-11-09,RR,Corani,Cochabamba,16,4,race/vuelta-a-bolivia/2011/stage-4,118.0
440,Vuelta a Bolivia 2011  Stage 5,2011-11-10,RR,Bombeo,Oruro,16,5,race/vuelta-a-bolivia/2011/stage-5,141.0
441,Vuelta a Bolivia 2011  Stage 6,2011-11-11,RR,Vila Vila,El Alto (Cruz Papal),16,6,race/vuelta-a-bolivia/2011/stage-6,162.0
442,Vuelta a Bolivia 2011  Stage 7,2011-11-12,RR,Obrajes,San Pablo de Tiquina,16,7,race/vuelta-a-bolivia/2011/stage-7a,116.0
443,Vuelta a Bolivia 2011  Stage 7 (ITT),2011-11-12,ITT,San Pedro de Tiquina,Copacabana,16,8,race/vuelta-a-bolivia/2011/stage-7b,40.0
444,Vuelta a Bolivia 2011  Stage 8 (ITT),2011-11-13,ITT,Copacabana,San Pedro de Tiquina,16,9,race/vuelta-a-bolivia/2011/stage-8a,39.0
445,Vuelta a Bolivia 2011  Stage 8,2011-11-13,RR,San Pablo de Tiquina,Irpavi,16,10,race/vuelta-a-bolivia/2011/stage-8b,121.0
446,Vuelta Ciclista Chiapas 2011  Stage 1,2011-11-22,RR,Tapachula,Tapachula,17,1,race/vuelta-ciclista-chiapas/2011/stage-1,0.0
447,Vuelta Ciclista Chiapas 2011  Stage 2,2011-11-23,RR,Huixtla,Tonalá,17,2,race/vuelta-ciclista-chiapas/2011/stage-2,0.0
448,Vuelta Ciclista Chiapas 2011  Stage 3,2011-11-24,RR,Tonalá, Tuxtla Gutiérrez,17,3,race/vuelta-ciclista-chiapas/2011/stage-3,0.0
449,Vuelta Ciclista Chiapas 2011  Stage 4,2011-11-25,RR,Tuxtla Gutiérrez, San Cristóbal de las Casas,17,4,race/vuelta-ciclista-chiapas/2011/stage-4,0.0
450,Vuelta Ciclista Chiapas 2011  Stage 5,2011-11-26,RR,San Cristóbal de las Casas,Comitán,17,5,race/vuelta-ciclista-chiapas/2011/stage-5,0.0
451,Vuelta Ciclista Chiapas 2011  Stage 6 (ITT),2011-11-27,ITT,Chiapa de Corzo, Tuxtla Gutiérrez,17,6,race/vuelta-ciclista-chiapas/2011/stage-6,0.0
452,Vuelta Internacional a Costa Rica 2011  Stage 1,2011-12-16,RR,Circuitos Esparza,Circuitos Esparza,18,1,race/vuelta-internacional-a-costa-rica/2011/stage-1,98.7
453,Vuelta Internacional a Costa Rica 2011  Stage 2,2011-12-17,RR,Esparza,Liberia,18,2,race/vuelta-internacional-a-costa-rica/2011/stage-2,127.1
454,Vuelta Internacional a Costa Rica 2011  Stage 3,2011-12-18,RR,Liberia,Quesada,18,3,race/vuelta-internacional-a-costa-rica/2011/stage-3,216.9
455,Vuelta Internacional a Costa Rica 2011  Stage 4,2011-12-19,RR,Quesada,Guápiles,18,4,race/vuelta-internacional-a-costa-rica/2011/stage-4,116.3
456,Vuelta Internacional a Costa Rica 2011  Stage 5 (ITT),2011-12-20,ITT,Ticaban,Guápiles,18,5,race/vuelta-internacional-a-costa-rica/2011/stage-5,28.8
457,Vuelta Internacional a Costa Rica 2011  Stage 6,2011-12-21,RR,Guápiles, Limón,18,6,race/vuelta-internacional-a-costa-rica/2011/stage-6,154.9
458,Vuelta Internacional a Costa Rica 2011  Stage 7,2011-12-22,RR,Limón, Paraíso,18,7,race/vuelta-internacional-a-costa-rica/2011/stage-7,148.2
459,Vuelta Internacional a Costa Rica 2011  Stage 8 (ITT),2011-12-23,ITT,Pacayas,San Juan de Chicuá,18,8,race/vuelta-internacional-a-costa-rica/2011/stage-8,24.5
460,Vuelta Internacional a Costa Rica 2011  Stage 9,2011-12-25,RR,Sábana,Sábana,18,9,race/vuelta-internacional-a-costa-rica/2011/stage-9,94.0
461,Vuelta Internacional a Costa Rica 2011  Stage 10,2011-12-26,RR,San José, Pérez Zeledón,18,10,race/vuelta-internacional-a-costa-rica/2011/stage-10,126.4
462,Vuelta Internacional a Costa Rica 2011  Stage 11,2011-12-27,RR,Palmar Norte,Buenos Aires,18,11,race/vuelta-internacional-a-costa-rica/2011/stage-11,160.5
463,Vuelta Internacional a Costa Rica 2011  Stage 12,2011-12-28,RR,Pérez Zeledón, San José,18,12,race/vuelta-internacional-a-costa-rica/2011/stage-12,134.8
