,Stage_Name,Date,Stage_Type,Start,Finish,Race_ID,Stage#,url,Length
190,Ster Elektrotoer 2009  Stage 2,2009-06-19,RR,Nuth (Schimmert),Nuth (Schimmert),36,3,race/ster-elektro-tour/2009/stage-2,179.0
191,Ster Elektrotoer 2009  Stage 3,2009-06-20,RR,Verviers,La Gileppe (Jalhay),36,4,race/ster-elektro-tour/2009/stage-3,189.0
192,Ster Elektrotoer 2009  Stage 4,2009-06-21,RR,Beek,Helmond,36,5,race/ster-elektro-tour/2009/stage-4,179.0
193,Route du Sud - la Depêche du Midi 2009  Stage 1,2009-06-18,RR,Pau,Pau,37,1,race/la-route-d-occitanie/2009/stage-1,141.5
194,Route du Sud - la Depêche du Midi 2009  Stage 2,2009-06-19,RR,Pau,Pierrefitte Nestalas,37,2,race/la-route-d-occitanie/2009/stage-2,143.8
195,Route du Sud - la Depêche du Midi 2009  Stage 3,2009-06-20,RR,Izaourt,Bagnères-de-Luchon,37,3,race/la-route-d-occitanie/2009/stage-3,182.5
196,Route du Sud - la Depêche du Midi 2009  Stage 4,2009-06-21,RR,Start,Finish,37,4,race/la-route-d-occitanie/2009/stage-4,0.0
197,Tour Des Pays De Savoie 2009  Stage 1,2009-06-19,RR,Chambéry,Saint-Jean de Maurienne,38,1,race/tour-des-pays-de-savoie/2009/stage-1,95.0
198,Tour Des Pays De Savoie 2009  Stage 2,2009-06-20,RR,Scionzier,Saint-François Longchamp,38,2,race/tour-des-pays-de-savoie/2009/stage-2,129.0
199,Tour Des Pays De Savoie 2009  Stage 3,2009-06-21,RR,Saint-Jean de Maurienne,La Toussuire,38,3,race/tour-des-pays-de-savoie/2009/stage-3,129.0
200,Flèche Ardennaise 2009,2009-06-21,RR,Start,Finish,39,0,race/fleche-ardennaise/2009,0.0
201,National Championships Lithuania - ITT 2009,2009-06-24,RR,Start,Finish,40,0,race/nc-lithuania-itt/2009,0.0
202,National Championships Turkey - ITT 2009,2009-06-24,RR,Start,Finish,41,0,race/nc-turkey-itt/2009,0.0
203,National Championships Czech Republic - ITT 2009,2009-06-25,RR,Start,Finish,42,0,race/nc-czech-republic-itt/2009,0.0
204,National Championships Hungary - ITT 2009,2009-06-25,RR,Start,Finish,43,0,race/nc-hungary-itt/2009,0.0
205,National Championships Latvia - ITT 2009,2009-06-25,RR,Start,Finish,44,0,race/nc-latvia-itt/2009,0.0
206,National Championships Lithuania - Road Race 2009,2009-06-25,RR,Start,Finish,45,0,race/nc-lithuania/2009,0.0
207,National Championships Luxembourg - ITT 2009,2009-06-25,RR,Start,Finish,46,0,race/nc-luxembourg-itt/2009,0.0
208,National Championships Serbia - ITT 2009,2009-06-25,RR,Start,Finish,47,0,race/nc-serbia-itt/2009,0.0
209,National Championships Slovakia - ITT 2009,2009-06-25,RR,Start,Finish,48,0,race/nc-slovakia2/2009,0.0
210,National Championships Slovenia - ITT 2009,2009-06-25,RR,Start,Finish,49,0,race/nc-slovenia-itt/2009,0.0
211,National Championships Sweden Itt 2009,2009-06-25,RR,Start,Finish,50,0,race/nc-sweden-itt/2009,0.0
212,National Championships Ukraine - ITT 2009,2009-06-25,RR,Start,Finish,51,0,race/nc-ukraine-itt/2009,0.0
213,National TT Championships Portugal 2009,2009-06-25,RR,Start,Finish,52,0,race/nc-portugal/2009,0.0
214,National TT Championships Romania 2009,2009-06-25,RR,Start,Finish,53,0,race/nc-romania-itt/2009,0.0
215,National Championships Belarus - ITT 2009,2009-06-26,RR,Start,Finish,54,0,race/nc-belarus-itt/2009,0.0
216,National Championships Estonia - ITT 2009,2009-06-26,RR,Start,Finish,55,0,race/nc-estonia-itt/2009,0.0
217,National Championships Finland - ITT 2009,2009-06-26,RR,Start,Finish,56,0,race/nc-finland-itt/2009,0.0
218,National Championships Greece - ITT 2009,2009-06-26,RR,Start,Finish,57,0,race/nc-greece-itt/2009,0.0
219,National Championships Russia - ITT 2009,2009-06-26,RR,Start,Finish,58,0,race/nc-russia-itt/2009,0.0
220,National Championships Spain - ITT 2009,2009-06-26,RR,Torrelavega,Altamira,59,0,race/nc-spain-itt/2009,47.8
221,National Championships Turkey - Road Race 2009,2009-06-26,RR,Start,Finish,60,0,race/nc-turkey/2009,123.0
222,National Championships Bulgaria - ITT 2009,2009-06-27,RR,Start,Finish,61,0,race/nc-bulgaria-itt/2009,0.0
223,National Championships Greece - Road Race 2009,2009-06-27,RR,Start,Finish,62,0,race/nc-greece/2009,0.0
224,National Championships Moldova - ITT 2009,2009-06-27,RR,Start,Finish,63,0,race/nc-moldova-itt/2009,0.0
225,National Championships Serbia - Road Race 2009,2009-06-27,RR,Start,Finish,64,0,race/nc-serbia/2009,0.0
226,National Championships Netherlands U23 - Road Race 2009,2009-06-27,RR,Heerlen,Landgraaf,65,0,race/nc-netherlands-u23/2009,164.0
227,National Championship Austria - Road Race 2009,2009-06-28,RR,Start,Finish,66,0,race/nc-austria/2009,0.0
228,National Championships Albania - Road Race 2009,2009-06-28,RR,Start,Finish,67,0,race/nc-albania/2009,0.0
229,National Championships Belarus - Road Race 2009,2009-06-28,RR,Start,Finish,68,0,race/nc-belarus/2009,0.0
230,National Championships Bulgaria - Road Race 2009,2009-06-28,RR,Start,Finish,69,0,race/nc-bulgaria/2009,0.0
231,National Championships Czech Republic - Road Race 2009,2009-06-28,RR,Start,Finish,70,0,race/nc-czech-republic/2009,0.0
232,National Championships Finland - Road Race 2009,2009-06-28,RR,Start,Finish,71,0,race/nc-finland/2009,196.0
233,National Championships Hungary - Road Race 2009,2009-06-28,RR,Start,Finish,72,0,race/nc-hungary/2009,0.0
234,National Championships Latvia - Road Race 2009,2009-06-28,RR,Start,Finish,73,0,race/nc-latvia/2009,0.0
235,National Championships Moldavie - Road Race 2009,2009-06-28,RR,Start,Finish,74,0,race/nc-moldova/2009,0.0
236,National Championships Romania - Road Race 2009,2009-06-28,RR,Start,Finish,75,0,race/nc-romania/2009,0.0
237,National Championships Russia - Road Race 2009,2009-06-28,RR,Start,Finish,76,0,race/nc-russia/2009,0.0
238,National Championships Sweden - Road Race 2009,2009-06-28,RR,Start,Finish,77,0,race/nc-sweden/2009,0.0
239,National Championships Ukraine - Road Race 2009,2009-06-28,RR,Start,Finish,78,0,race/nc-ukraine/2009,0.0
240,National Championships Mongolia - Road Race 2009,2009-07-02,RR,Start,Finish,79,0,race/nc-mongolia/2009,0.0
241,GP Int. Torres Vedras - Trofeu Joaquim Agostinho 2009  Prologue,2009-07-08,Prologue,Start,Finish,80,1,race/gp-int-torres-vedras/2009/prologue,9.0
242,GP Int. Torres Vedras - Trofeu Joaquim Agostinho 2009  Stage 2,2009-07-09,RR,Silveira,Benavente,80,2,race/gp-int-torres-vedras/2009/stage-2,176.3
243,GP Int. Torres Vedras - Trofeu Joaquim Agostinho 2009  Stage 3,2009-07-10,RR,SOBRAL DE MONTE AGRAÇO,CARVOEIRA,80,3,race/gp-int-torres-vedras/2009/stage-3,151.6
244,GP Int. Torres Vedras - Trofeu Joaquim Agostinho 2009  Stage 4,2009-07-11,RR,MANIQUE DO INTENDENTE,VIMEIRO,80,4,race/gp-int-torres-vedras/2009/stage-4,181.4
245,GP Int. Torres Vedras - Trofeu Joaquim Agostinho 2009  Stage 5,2009-07-12,RR,Start,Finish,80,5,race/gp-int-torres-vedras/2009/stage-5,102.4
246,Tour de Wallonie 2009  Stage 1,2009-07-25,RR,Waremme,Beaufays,81,1,race/tour-de-wallonie/2009/stage-1,177.0
247,Tour de Wallonie 2009  Stage 2,2009-07-26,RR,Limbourg,Arlon,81,2,race/tour-de-wallonie/2009/stage-2,210.5
248,Tour de Wallonie 2009  Stage 3,2009-07-27,RR,Ciney,Thuin,81,3,race/tour-de-wallonie/2009/stage-3,206.0
249,Tour de Wallonie 2009  Stage 4,2009-07-28,RR,Start,Finish,81,4,race/tour-de-wallonie/2009/stage-4,0.0
250,Tour de Wallonie 2009  Stage 5,2009-07-29,RR,Start,Finish,81,5,race/tour-de-wallonie/2009/stage-5,0.0
251,Sparkassen Giro 2009,2009-08-02,RR,Start,Finish,82,0,race/sparkassen-giro-bochum/2009,0.0
252,Paris - Corrèze 2009  Stage 1,2009-08-05,RR,St Amand-Montrond,Besse,83,1,race/paris-correze/2009/stage-1,194.2
253,Paris - Corrèze 2009  Stage 2,2009-08-06,RR,Start,Finish,83,2,race/paris-correze/2009/stage-2,0.0
254,Mi-août Bretonne 2009  Stage 1,2009-08-12,RR,Plouha,Pontrieux,84,1,race/mi-aout-bretonne/2009/stage-1,167.4
255,Mi-août Bretonne 2009  Stage 2,2009-08-13,RR,Cléden-Poher, Poullaouen,84,2,race/mi-aout-bretonne/2009/stage-2,175.0
256,Mi-août Bretonne 2009  Stage 3,2009-08-14,RR,Pont-Scorff, Cléguer,84,3,race/mi-aout-bretonne/2009/stage-3,172.0
257,Mi-août Bretonne 2009  Stage 4,2009-08-15,RR,Guerlesquin,Guerlesquin,84,4,race/mi-aout-bretonne/2009/stage-4,0.0
258,Gp Di Poggiana 2009,2009-08-14,RR,Start,Finish,85,0,race/gp-di-poggiana/2009,0.0
259,Grand Prix Des Marbriers 2009,2009-08-25,RR,Bellignies,Bellignies,86,0,race/grand-prix-des-marbriers/2009,0.0
260,National Championships Iceland - Road Race 2009,2009-08-30,RR,Start,Finish,87,0,race/national-championships-iceland---road-race/2009,99.0
261,Schaal Sels 2009,2009-08-30,RR,Merksem,Merksem,88,0,race/81st-schaal-schels/2009,203.8
262,Ronde van Midden-Nederland 2009,2009-08-30,RR,Start,Finish,89,0,race/ronde-van-midden-nederland/2009,0.0
263,National Championships Ireland - ITT 2009,2009-09-05,RR,Start,Finish,90,0,race/nc-ireland-itt/2009,0.0
264,Tour de l'Avenir 2009  Stage 1,2009-09-05,RR,Dreux,Dreux,91,1,race/tour-de-l-avenir/2009/stage-1,130.0
265,Tour de l'Avenir 2009  Stage 2,2009-09-06,RR,Dreux, Tourville-la-Campagne,91,2,race/tour-de-l-avenir/2009/stage-2,138.0
266,Tour de l'Avenir 2009  Stage 3,2009-09-07,RR,Le Thuit-Signol,Compiègne,91,3,race/tour-de-l-avenir/2009/stage-3,189.0
267,Tour de l'Avenir 2009  Stage 4,2009-09-08,RR,Margny-lès-Compiègne,Sedan,91,4,race/tour-de-l-avenir/2009/stage-4,197.0
268,Tour de l'Avenir 2009  Stage 5,2009-09-09,RR,Sedan,Guénange,91,5,race/tour-de-l-avenir/2009/stage-5,166.5
269,Tour de l'Avenir 2009  Stage 6,2009-09-10,RR,Château,Salins,91,6,race/tour-de-l-avenir/2009/stage-6,146.0
270,Tour de l'Avenir 2009  Stage 7,2009-09-11,RR,Gérardmer,Ornans,91,7,race/tour-de-l-avenir/2009/stage-7,182.5
271,Tour de l'Avenir 2009  Stage 8 (ITT),2009-09-12,ITT,Ornans,Ornans,91,8,race/tour-de-l-avenir/2009/stage-8,27.0
272,Tour de l'Avenir 2009  Stage 9,2009-09-13,RR,Besancon,Besancon,91,9,race/tour-de-l-avenir/2009/stage-9,116.5
273,Memorial Davide Fardelli - Cronometro Individuale 2009,2009-09-06,RR,Rogno,Rogno,92,0,race/memorial-davide-fardelli-cronometro-individuale/2009,0.0
274,National Championships Austria - ITT 2009,2009-09-19,RR,Start,Finish,93,0,race/nc-austria-itt/2009,0.0
275,Duo Normand 2009,2009-09-20,RR,Start,Finish,94,0,race/duo-normand/2009,55.3
276,Tour de Vendée 2009,2009-10-04,RR,Lucon,LA ROCHE SUR YON,95,0,race/tour-de-vendee/2009,206.0
277,Paris - Tours 2009,2009-10-11,RR,Start,Finish,96,0,race/paris-tours/2009,252.0
278,Paris-tours 2009,2009-10-11,RR,Bonneval,Tours,97,0,race/paris-tours-u23/2009,0.0
279,Nationale Sluitingprijs Putte - Kapellen 2009,2009-10-13,RR,Putte,Kapellen,98,0,race/nationale-sluitingsprijs-putte-kapellen/2009,177.0
280,Chrono Des Nations Les Herbiers Vendée 2009,2009-10-18,RR,Start,Finish,99,0,race/chrono-des-nations/2009,48.5
281,National Championships New Zealand - ITT 2009,2009-01-09,RR,Awamutu,Awamutu,0,0,race/nc-new-zealand-itt/2009,40.0
282,National TT Championships New Zealand 2009,2009-01-09,RR,Awamutu,Awamutu,1,0,race/nc-new-zealand-itt-u23/2009,40.0
283,National Championships New Zealand - Road Race 2009,2009-01-11,RR,Start,Finish,2,0,race/nc-new-zealand/2009,0.0
284,Oceania Cycling Championships - Road Race 2009,2009-11-15,RR,Start,Finish,3,0,race/oceania-cycling-championships-u23/2009,113.0
285,National Championships Argentina - ITT 2009,2009-03-20,RR,Start,Finish,0,0,race/nc-argentina-itt/2009,0.0
286,National Championships Argentina - Road Race 2009,2009-03-22,RR,Start,Finish,1,0,race/nc-argentina/2009,170.0
287,National Championships Venezuela Itt 2009,2009-05-02,RR,Start,Finish,2,0,race/nc-venezuela-itt/2009,27.0
288,National Championships Costa Rica Road Race 2009,2009-06-21,RR,Start,Finish,3,0,race/nc-costa-rica/2009,0.0
289,National Championships Brazil - ITT 2009,2009-06-26,RR,Start,Finish,4,0,race/nc-brazil-itt/2009,0.0
290,National TT Championships Canada 2009,2009-06-26,RR,Start,Finish,5,0,race/nc-canada-itt/2009,0.0
291,National Championships Brazil - Road Race 2009,2009-06-28,RR,Start,Finish,6,0,race/nc-brazil/2009,0.0
292,National Championships Canada - Road Race 2009,2009-06-28,RR,Start,Finish,7,0,race/nc-canada/2009,0.0
293,National Championships Mexico Road Race 2009,2009-07-31,RR,Start,Finish,8,0,race/nc-mexico/2009,0.0
294,National Championships United States - ITT 2009,2009-07-31,RR,Start,Finish,9,0,race/nc-usa-itt/2009,0.0
295,National Championships Mexico - ITT 2009,2009-08-01,RR,Start,Finish,10,0,race/nc-mexico-itt/2009,0.0
296,National Championships United States - Road Race 2009,2009-08-30,RR,Greenville,Greenville,11,0,race/nc-united-states/2009,176.0
297,National Championships Ecuador - ITT 2009,2009-10-03,RR,Start,Finish,12,0,race/nc-ecuador-itt/2009,0.0
