,Stage_Name,Date,Stage_Type,Start,Finish,Race_ID,Stage#,url,Length
1119,Tour de l'Avenir 2017  Stage 1,2017-08-18,RR,Loudéac,Loudéac,339,1,race/tour-de-l-avenir/2017/stage-1,134.0
1120,Tour de l'Avenir 2017  Stage 2,2017-08-19,RR,Inzinzac-Lochrist,Bignan,339,2,race/tour-de-l-avenir/2017/stage-2,132.4
1121,Tour de l'Avenir 2017  Stage 3,2017-08-20,RR,Missilla,Châteaubriant ,339,3,race/tour-de-l-avenir/2017/stage-3,125.7
1122,Tour de l'Avenir 2017  Stage 4,2017-08-21,RR,Derval,Saumur,339,4,race/tour-de-l-avenir/2017/stage-4,166.6
1123,Tour de l'Avenir 2017  Stage 5,2017-08-22,RR,Montreuil-Bellay,,339,5,race/tour-de-l-avenir/2017/stage-5,157.1
1124,Tour de l'Avenir 2017  Stage 6,2017-08-23,RR,Montrichard,Saint-Amand-Montrond ,339,6,race/tour-de-l-avenir/2017/stage-6,139.1
1125,Tour de l'Avenir 2017  Stage 7,2017-08-25,RR,Saint-Gervais Mont-Blanc,Hauteluce-Les Saisies,339,7,race/tour-de-l-avenir/2017/stage-7,118.4
1126,Tour de l'Avenir 2017  Stage 8,2017-08-26,RR,Albertville,Sainte-Foy-Tarentais,339,8,race/tour-de-l-avenir/2017/stage-8,120.5
1127,Tour de l'Avenir 2017  Stage 9,2017-08-27,RR,Bourg-Saint-Maurice,Albiez-Montrond,339,9,race/tour-de-l-avenir/2017/stage-9,107.4
1128,Puchar Mon. 2017,2017-08-19,RR,Wysokie Mazowieckie,Wysokie Mazowieckie,340,0,race/puchar-mon/2017,174.0
1129,Grote Prijs Jef Scherens - Rondom Leuven 2017,2017-08-20,RR,Leuven,Leuven,341,0,race/gp-jef-scherens/2017,185.7
1130,Szlakiem Wielkich Jezior 2017,2017-08-20,RR,Czyzew,Czyzew,342,0,race/szlakiem-wielkich-jezior/2017,0.0
1131,GP Stad Zottegem 2017,2017-08-22,RR,Zottegem,Zottegem,343,0,race/gp-stad-zottegem/2017,198.0
1132,Tour du Poitou Charentes 2017  Stage 1,2017-08-22,RR,Bressuire,Saintes,344,1,race/tour-du-poitou-charentes-et-de-la-vienne/2017/stage-1,199.5
1133,Tour du Poitou Charentes 2017  Stage 2,2017-08-23,RR,Saint-Savinien-sur-Charente,Roumazières-Loubert ,344,2,race/tour-du-poitou-charentes-et-de-la-vienne/2017/stage-2,185.7
1134,Tour du Poitou Charentes 2017  Stage 3,2017-08-24,RR,Vouillé,Neuville-de-Poitou,344,3,race/tour-du-poitou-charentes-et-de-la-vienne/2017/stage-3,94.7
1135,Tour du Poitou Charentes 2017  Stage 4 (ITT),2017-08-24,ITT,Mirebeau,Neuville-de-Poitou,344,4,race/tour-du-poitou-charentes-et-de-la-vienne/2017/stage-4,20.6
1136,Tour du Poitou Charentes 2017  Stage 5,2017-08-25,RR,Roumazières-Loubert,Poitiers,344,5,race/tour-du-poitou-charentes-et-de-la-vienne/2017/stage-5,157.8
1137,Grand Prix des Marbriers 2017,2017-08-22,RR,Bellignies,Bellignies,345,0,race/grand-prix-des-marbriers/2017,160.0
1138,Druivenkoers - Overijse 2017,2017-08-23,RR,Overijse,Overijse,346,0,race/druivenkoers-overijse/2017,196.4
1139,Baltic Chain Tour 2017  Stage 1,2017-08-24,RR,Vilnius,Panevezys,347,1,race/baltic-chain-tour/2017/stage-1,160.9
1140,Baltic Chain Tour 2017  Stage 2,2017-08-25,RR,Jelgava,Sigulda,347,2,race/baltic-chain-tour/2017/stage-2,170.0
1141,Baltic Chain Tour 2017  Stage 3,2017-08-26,RR,Tartu,Tallinn,347,3,race/baltic-chain-tour/2017/stage-3,220.0
1142,Baltic Chain Tour 2017  Stage 4,2017-08-27,RR,Helsinki,Helsinki,347,4,race/baltic-chain-tour/2017/stage-4,154.0
1143,PRO Ötztaler 5500 2017,2017-08-25,RR,Sölden,Sölden,348,0,race/pro-otztaler-5500/2017,217.4
1144,Omloop Mandel-Leie-Schelde Meulebeke 2017,2017-08-26,RR,Meulebeke,Meulebeke,349,0,race/omloop-mandel-leie-schelde-meulebeke/2017,179.2
1145,Ronde van Midden Nederland 2017  Stage 1 (TTT),2017-08-26,TTT,Doorn,Doorn,350,1,race/ronde-van-midden-nederland/2017/stage-1,26.3
1146,Ronde van Midden Nederland 2017  Stage 2,2017-08-27,RR,Utrecht,Utrecht,350,2,race/ronde-van-midden-nederland/2017/stage-2,187.0
1147,Schaal Sels 2017,2017-08-27,RR,Merksem,Merksem,351,0,race/81st-schaal-schels/2017,188.2
1148,Croatia-Slovenia 2017,2017-08-27,RR,Zagreb,Novo Mesto,352,0,race/1st-ljubljana-zagreb/2017,177.8
1149,Okolo Jižních Čech / Tour of South Bohemia 2017  Stage 1 (TTT),2017-08-30,TTT,Jindrichuv Hradec,Jindrichuv Hradec,353,1,race/okolo-jiznich-cech/2017/stage-1,2.5
1150,Okolo Jižních Čech / Tour of South Bohemia 2017  Stage 2,2017-08-31,RR,Ceske Budejovice,Tabor,353,2,race/okolo-jiznich-cech/2017/stage-2,135.0
1151,Okolo Jižních Čech / Tour of South Bohemia 2017  Stage 3,2017-09-01,RR,Ceske Velenic,Nova Bystrice,353,3,race/okolo-jiznich-cech/2017/stage-3,152.0
1152,Okolo Jižních Čech / Tour of South Bohemia 2017  Stage 4,2017-09-02,RR,Trebon,Namestí Kaplice,353,4,race/okolo-jiznich-cech/2017/stage-4,163.0
1153,Okolo Jižních Čech / Tour of South Bohemia 2017  Stage 5,2017-09-03,RR,Dacice,Jindrichuv Hradec,353,5,race/okolo-jiznich-cech/2017/stage-5,154.0
1154,Brussels Cycling Classic 2017,2017-09-02,RR,Brussels,Brussels,354,0,race/brussels-cycling-classic/2017,201.3
1155,GP de Fourmies / La Voix du Nord 2017,2017-09-03,RR,Fourmies,Fourmies,355,0,race/gp-de-fourmies/2017,205.0
1156,OVO Energy Tour of Britain 2017  Stage 1,2017-09-03,RR,Edinburgh,Kelso,356,1,race/tour-of-brittain/2017/stage-1,190.1
1157,OVO Energy Tour of Britain 2017  Stage 2,2017-09-04,RR,Kielder water and forest park,Blyth,356,2,race/tour-of-brittain/2017/stage-2,211.7
1158,OVO Energy Tour of Britain 2017  Stage 3,2017-09-05,RR,Normanby Hall country park,Scunthorpe,356,3,race/tour-of-brittain/2017/stage-3,176.9
1159,OVO Energy Tour of Britain 2017  Stage 4,2017-09-06,RR,Mansfield,Newark-on-Trent,356,4,race/tour-of-brittain/2017/stage-4,164.7
1160,OVO Energy Tour of Britain 2017  Stage 5 (ITT),2017-09-07,ITT,Tendring,Tendring,356,5,race/tour-of-brittain/2017/stage-5,16.2
1161,OVO Energy Tour of Britain 2017  Stage 6,2017-09-08,RR,Newmarket,Aldeburgh,356,6,race/tour-of-brittain/2017/stage-6,186.9
1162,OVO Energy Tour of Britain 2017  Stage 7,2017-09-09,RR,Hemel Hemstead,Cheltenham,356,7,race/tour-of-brittain/2017/stage-7,185.1
1163,OVO Energy Tour of Britain 2017  Stage 8,2017-09-10,RR,Worcester,Cardiff,356,8,race/tour-of-brittain/2017/stage-8,180.2
1164, International Cycling Tour of Bulgaria - North 2017  Stage 1,2017-09-03,RR,Sofia,Troyan ,357,1,race/int-cycling-tour-of-bulgaria-north/2017/stage-1,160.8
1165, International Cycling Tour of Bulgaria - North 2017  Stage 2,2017-09-04,RR,Troyan,Pleven,357,2,race/int-cycling-tour-of-bulgaria-north/2017/stage-2a,66.0
1166, International Cycling Tour of Bulgaria - North 2017  Stage 2,2017-09-04,RR,Pleven,Svishtov,357,3,race/int-cycling-tour-of-bulgaria-north/2017/stage-2b,71.0
1167, International Cycling Tour of Bulgaria - North 2017  Stage 3,2017-09-05,RR,Svishtov,Elena,357,4,race/int-cycling-tour-of-bulgaria-north/2017/stage-3,120.0
1168,Kernen Omloop Echt-Susteren 2017,2017-09-03,RR,Echt,Echt,358,0,race/kernen-omloop-echt-susteren/2017,191.0
1169,Olympia's Tour 2017  Prologue,2017-09-05,Prologue,Eelde-Paterswolde,Eelde-Paterswolde,359,1,race/olympias-tour/2017/prologue,4.5
1170,Olympia's Tour 2017  Stage 2,2017-09-06,RR,Assen,Assen,359,2,race/olympias-tour/2017/stage-2,131.0
1171,Olympia's Tour 2017  Stage 3,2017-09-07,RR,Uffelte,Vledder,359,3,race/olympias-tour/2017/stage-3,126.3
1172,Olympia's Tour 2017  Stage 4,2017-09-08,RR,Hardenberg,Hardenberg,359,4,race/olympias-tour/2017/stage-4,141.8
1173,Olympia's Tour 2017  Stage 5,2017-09-09,RR,Offenbeek, Offenbeek (Reuver),359,5,race/olympias-tour/2017/stage-5,150.4
1174,Olympia's Tour 2017  Stage 6,2017-09-10,RR,Margraten,Noorbeek,359,6,race/olympias-tour/2017/stage-6,173.3
1175, International Cycling Tour of Bulgaria - South 2017  Stage 1,2017-09-07,RR,Elena,Ivaylovgrad,360,1,race/tour-of-bulgaria/2017/stage-1,223.9
1176, International Cycling Tour of Bulgaria - South 2017  Stage 2,2017-09-08,RR,Ivaylovgrad,Stara Zagora,360,2,race/tour-of-bulgaria/2017/stage-2,147.5
1177, International Cycling Tour of Bulgaria - South 2017  Stage 3,2017-09-09,RR,Zagora,Plovdiv,360,3,race/tour-of-bulgaria/2017/stage-3,98.2
1178,East Bohemia Tour 2017  Stage 1,2017-09-08,RR,Lázn Blohrad,Lázn Blohrad,361,1,race/tour-bohemia/2017/stage-1,170.5
1179,East Bohemia Tour 2017  Stage 2,2017-09-09,RR,Opono,Opono,361,2,race/tour-bohemia/2017/stage-2,171.0
1180,De Kustpijl 2017,2017-09-09,RR,Knokke-Heist,Knokke-Heist,362,0,race/de-kustpijl/2017,131.0
1181,Tour du Jura 2017,2017-09-09,RR,Moutier,Delémont,363,0,race/tour-du-jura/2017,174.1
1182,Tour du Doubs 2017,2017-09-10,RR,Morteau,Pontarlier,364,0,race/tour-du-doubs/2017,182.0
1183,Grand Prix de la Ville de Nogent-sur-Oise 2017,2017-09-10,RR,Nogent-sur-Oise,Nogent-sur-Oise,365,0,race/gp-de-la-ville-de-nogent-sur-oise/2017,168.0
1184,Int. Raiffeisen Grand Prix Judendorf/Straßengel 2017,2017-09-10,RR,Judendorf,Judendorf,366,0,race/int-raiffeisen-gp-judendorf-strassengel/2017,185.4
1185,Grote Prijs Marcel Kint 2017,2017-09-11,RR,Zwevegem,Zwevegem,367,0,race/grote-prijs-marcel-kint/2017,168.0
1186,PostNord Danmark Rundt - Tour of Denmark 2017  Stage 1,2017-09-12,RR,Frederiksberg,Kalundborg,368,1,race/tour-of-denmark/2017/stage-1,176.6
1187,PostNord Danmark Rundt - Tour of Denmark 2017  Stage 2,2017-09-13,RR,Svendborg,Odense,368,2,race/tour-of-denmark/2017/stage-2,168.8
1188,PostNord Danmark Rundt - Tour of Denmark 2017  Stage 3,2017-09-14,RR,Otterup,Vejle,368,3,race/tour-of-denmark/2017/stage-3,183.6
1189,PostNord Danmark Rundt - Tour of Denmark 2017  Stage 4 (ITT),2017-09-15,ITT,Randers,Randers,368,4,race/tour-of-denmark/2017/stage-4,17.8
1190,PostNord Danmark Rundt - Tour of Denmark 2017  Stage 5,2017-09-16,RR,Ebeltoft,Aarhus,368,5,race/tour-of-denmark/2017/stage-5,198.0
1191,Coppa Agostoni - Giro delle Brianze 2017,2017-09-13,RR,Lissone,Lissone,369,0,race/coppa-agostoni/2017,199.9
1192,Grand Prix de Wallonie 2017,2017-09-13,RR,Chaudfontaine,Citadelle de Namur,370,0,race/gp-de-wallonie/2017,212.1
1193,Coppa Bernocchi 2017,2017-09-14,RR,Legnano,Legnano,371,0,race/coppa-bernocchi/2017,194.0
1194,Kampioenschap van Vlaanderen 2017,2017-09-15,RR,Koolskamp,Koolskamp,372,0,race/kampioenschap-van-vlaanderen/2017,192.0
1195,Primus Classic 2017,2017-09-16,RR,Brakel,Boortmeerbeek,373,0,race/gp-impanis-van-petegem/2017,199.6
1196,Memorial Marco Pantani 2017,2017-09-16,RR,Cesenatico,Cesenatico,374,0,race/memorial-marco-pantani/2017,189.8
1197,Visegrad 4 Bicycle Race - GP Czech Republic 2017,2017-09-16,RR,Valtice,Valtice,375,0,race/gp-czech-republic/2017,165.0
1198,Grand Prix d'Isbergues - Pas de Calais 2017,2017-09-17,RR,Isbergues,Isbergues,376,0,race/gp-d-isbergues/2017,203.6
1199,Visegrad 4 Bicycle Race Grand Prix Poland 2017,2017-09-17,RR,Start,Finish,377,0,race/visegrad-4-bicycle-race-gp-polski-via-odra/2017,180.0
1200,Omloop van het Houtland Lichtervelde 2017,2017-09-20,RR,Lichtervelde,Lichtervelde,378,0,race/omloop-van-het-houtland-lichtervelde/2017,195.3
1201,Tour du Gévaudan Languedoc-Roussillon 2017  Stage 1,2017-09-23,RR,Mende,Col de la Pierre-Plate (Florac) ,379,1,race/tour-du-gevaudan-languedoc-roussillon/2017/stage-1,138.5
1202,Tour du Gévaudan Languedoc-Roussillon 2017  Stage 2,2017-09-24,RR,Mende,Mende,379,2,race/tour-du-gevaudan-languedoc-roussillon/2017/stage-2,146.0
1203,Duo Normand 2017,2017-09-24,RR,Marigny,Marigny,380,0,race/duo-normand/2017,54.3
1204,Gooikse Pijl 2017,2017-09-24,RR,Gooik,Gooik,381,0,race/gooikse-pijl/2017,198.0
1205,Paris-Chauny (classique) 2017,2017-09-24,RR,Compiègne,Chauny,382,0,race/paris-chauny-classique/2017,174.9
1206,Giro della Toscana - Memorial Alfredo Martini 2017  Stage 1,2017-09-26,RR,Pontedera,Pontedera,383,1,race/giro-di-toscana/2017/stage-1,181.8
1207,Giro della Toscana - Memorial Alfredo Martini 2017  Stage 2,2017-09-27,RR,Lajatico,Volterra,383,2,race/giro-di-toscana/2017/stage-2,165.1
1208,Ruota d'Oro - GP Festa del Perdono 2017,2017-09-26,RR,Terranuova Bracciolini,Terranuova Bracciolini,384,0,race/ruota-d-oro-gp-festa-del-perdono/2017,167.0
1209,Coppa Sabatini - Gran Premio citta di Peccioli 2017,2017-09-28,RR,Peccioli,Peccioli,385,0,race/gp-citta-di-peccioli/2017,195.9
1210,National Championships Albania U23 - Road Race 2017,2017-09-29,RR,Start,Finish,386,0,race/nc-albania-u23/2017,0.0
1211,Giro dell'Emilia 2017,2017-09-30,RR,Bologna,San Luca,387,0,race/giro-dell-emilia/2017,223.3
1212,Omloop Eurometropool 2017,2017-09-30,RR,Nieuwpoort,Poperinge,388,0,race/omloop-eurometropool/2017,177.0
1213,Törökbálint GP - Memorial Imre Riczu 2017,2017-09-30,RR,Törökbálint,Törökbálint,389,0,race/torokbalint-gp-memorial-imr/2017,126.0
1214,Gran Premio Bruno Beghelli 2017,2017-10-01,RR,Monteveglio,Monteveglio,390,0,race/gp-bruno-beghelli/2017,196.3
1215,Tour de l'Eurométropole 2017,2017-10-01,RR,La Louviere,Tournai,391,0,race/circuit-franco-belge/2017,188.6
1216,Tour de Vendée 2017,2017-10-01,RR,La Chaize le Vicomte,La Roche-sur-Yon,392,0,race/tour-de-vendee/2017,203.8
1217,Piccolo Giro di Lombardia 2017,2017-10-01,RR,Oggiono,Oggiono,393,0,race/piccolo-giro-di-lombardia/2017,163.1
1218,Sparkassen Münsterland Giro 2017,2017-10-03,RR,Wadersloh,Münster,394,0,race/munsterland-giro/2017,198.7
1219,Tre Valli Varesine 2017,2017-10-03,RR,Saronno,Varese,395,0,race/tre-valli-varesine/2017,192.9
1220,Binche - Chimay - Binche 2017,2017-10-03,RR,Binche,Binche,396,0,race/memorial-frank-vandenbroucke/2017,195.2
1221,Milano-Torino 2017,2017-10-05,RR,Milano,Torino,397,0,race/milano-torino/2017,186.0
1222,Paris-Bourges 2017,2017-10-05,RR,Gien,Bourges,398,0,race/paris-bourges/2017,190.3
1223,Paris-Tours Elite 2017,2017-10-08,RR,Brou,Tours,399,0,race/paris-tours/2017,234.5
1224,Paris-Tours Espoirs 2017,2017-10-08,RR,Bonneval,Tours,400,0,race/paris-tours-u23/2017,187.5
1225,Famenne Ardenne Classic 2017,2017-10-11,RR,Marche-en-Famenne,Marche-en-Famenne,401,0,race/famenne-ardenne-classic/2017,195.0
1226,Tacx Pro Classic 2017,2017-10-14,RR,Middelburg,Neeltje Jans,402,0,race/1e-delta-tour-zeeland/2017,201.5
1227,Chrono des Nations 2017,2017-10-15,RR,Herbiers,Herbiers,403,0,race/chrono-des-nations/2017,49.7
1228,Chrono des Nations U23 2017,2017-10-15,RR,Herbiers,Herbiers,404,0,race/chrono-des-nations-u23/2017,33.6
1229,Sluitingsprijs Putte-Kapellen 2017,2017-10-17,RR,Stabroek,Stabroek,405,0,race/nationale-sluitingsprijs-putte-kapellen/2017,183.6
1230,National Championships Australia - ITT 2017,2017-01-05,RR,Ballarat,Ballarat,0,0,race/australian-open-road-championships-itt/2017,40.9
1231,National Championships Australia U23 - ITT 2017,2017-01-05,RR,Ballarat,Ballarat,1,0,race/nc-australia-u23-itt/2017,29.3
1232,National Championships New Zealand - ITT 2017,2017-01-06,RR,Napier,Napier,2,0,race/nc-new-zealand-itt/2017,40.0
1233,National Championships New Zealand U23 - ITT 2017,2017-01-06,RR,Napier,Napier,3,0,race/nc-new-zealand-itt-u23/2017,40.0
1234,National Championships Australia U23 - Road Race 2017,2017-01-07,RR,Buninyong,Buninyong,4,0,race/nc-australia-u23/2017,132.6
1235,National Championships Australia - Road Race 2017,2017-01-08,RR,Buninyong,Buninyong,5,0,race/nc-australia/2017,183.6
1236,National Championships New Zealand - Road Race 2017,2017-01-08,RR,Napier,Napier,6,0,race/nc-new-zealand/2017,169.0
1237,New Zealand Cycle Classic 2017  Stage 1,2017-01-22,RR,Masterton,Castlepoint,7,1,race/tour-of-wellington/2017/stage-1,156.0
1238,New Zealand Cycle Classic 2017  Stage 2,2017-01-23,RR,Masterton,Admiral Hill,7,2,race/tour-of-wellington/2017/stage-2,147.0
1239,New Zealand Cycle Classic 2017  Stage 3,2017-01-24,RR,Masterton,Martinborough,7,3,race/tour-of-wellington/2017/stage-3,136.0
1240,New Zealand Cycle Classic 2017  Stage 4,2017-01-25,RR,Masterton,Martinborough,7,4,race/tour-of-wellington/2017/stage-4,143.0
1241,New Zealand Cycle Classic 2017  Stage 5,2017-01-26,RR,Masterton,Masterton,7,5,race/tour-of-wellington/2017/stage-5,120.0
1242,Herald Sun Tour 2017  Prologue,2017-02-01,Prologue,Melbourne Southbank,Melbourne Southbank,8,1,race/herald-sun-tour/2017/prologue,2.1
1243,Herald Sun Tour 2017  Stage 1,2017-02-02,RR,Wangaratta,Falls Creek,8,2,race/herald-sun-tour/2017/stage-1,174.2
1244,Herald Sun Tour 2017  Stage 2,2017-02-03,RR,Mt Beauty, Beechworth,8,3,race/herald-sun-tour/2017/stage-2,165.6
1245,Herald Sun Tour 2017  Stage 3,2017-02-04,RR,Benalla,Mitchelton Winery,8,4,race/herald-sun-tour/2017/stage-3,165.6
1246,Herald Sun Tour 2017  Stage 4,2017-02-05,RR,Kinglake,Kinglake,8,5,race/herald-sun-tour/2017/stage-4,121.0
1247,Oceania Continental Championships - ITT 2017,2017-03-09,RR,Canberra,Canberra,9,0,race/oceania-continental-championships-itt/2017,41.0
1248,Oceania Continental Championships U23 - ITT 2017,2017-03-09,RR,Canberra,Canberra,10,0,race/oceania-continental-championships-u23-itt/2017,33.0
1249,Oceania Continental Championships - Road Race 2017,2017-03-11,RR,Duffy,Duffy,11,0,race/oceania-championships/2017,154.0
1250,Vuelta al Táchira en Bicicleta 2017  Stage 1,2017-01-13,RR,San Cristobal Tabira,San Cristobal Tabira,0,1,race/vuelta-al-tachira/2017/stage-1,102.9
1251,Vuelta al Táchira en Bicicleta 2017  Stage 2,2017-01-14,RR,San Rafael de el Pinal,Borota,0,2,race/vuelta-al-tachira/2017/stage-2,134.1
1252,Vuelta al Táchira en Bicicleta 2017  Stage 3,2017-01-15,RR,San Cristobal,San Cristobal,0,3,race/vuelta-al-tachira/2017/stage-3,115.2
1253,Vuelta al Táchira en Bicicleta 2017  Stage 4,2017-01-16,RR,Santa Ana,Santa Barbara de Barinas,0,4,race/vuelta-al-tachira/2017/stage-4,165.2
1254,Vuelta al Táchira en Bicicleta 2017  Stage 5,2017-01-17,RR,Socopó,Santo Domingo de Mérida,0,5,race/vuelta-al-tachira/2017/stage-5,141.7
1255,Vuelta al Táchira en Bicicleta 2017  Stage 6,2017-01-18,RR,Merida,Tovar,0,6,race/vuelta-al-tachira/2017/stage-6,134.0
1256,Vuelta al Táchira en Bicicleta 2017  Stage 7,2017-01-19,RR,Santa Cruz de Mora,La Grita,0,7,race/vuelta-al-tachira/2017/stage-7,171.6
1257,Vuelta al Táchira en Bicicleta 2017  Stage 8,2017-01-20,RR,La Fria,Casa del Padre,0,8,race/vuelta-al-tachira/2017/stage-8,129.7
1258,Vuelta al Táchira en Bicicleta 2017  Stage 9,2017-01-21,RR,Urena,Cerro el Cristo Rey,0,9,race/vuelta-al-tachira/2017/stage-9,103.5
1259,Vuelta al Táchira en Bicicleta 2017  Stage 10,2017-01-22,RR,San Cristobal,San Cristobal,0,10,race/vuelta-al-tachira/2017/stage-10,94.2
1260,Vuelta Ciclista a la Provincia de San Juan 2017  Stage 1,2017-01-23,RR,San Juan,San Juan,1,1,race/vuelta-ciclista-a-la-provincia-de-san-juan/2017/stage-1,142.5
1261,Vuelta Ciclista a la Provincia de San Juan 2017  Stage 2,2017-01-24,RR,San Juan,San Juan,1,2,race/vuelta-ciclista-a-la-provincia-de-san-juan/2017/stage-2,128.8
1262,Vuelta Ciclista a la Provincia de San Juan 2017  Stage 3 (ITT),2017-01-25,ITT,San Juan,San Juan,1,3,race/vuelta-ciclista-a-la-provincia-de-san-juan/2017/stage-3,11.9
1263,Vuelta Ciclista a la Provincia de San Juan 2017  Stage 4,2017-01-26,RR,San Martín,San Martín,1,4,race/vuelta-ciclista-a-la-provincia-de-san-juan/2017/stage-4,160.5
1264,Vuelta Ciclista a la Provincia de San Juan 2017  Stage 5,2017-01-27,RR,Chimbas,Alto Colorado,1,5,race/vuelta-ciclista-a-la-provincia-de-san-juan/2017/stage-5,162.4
1265,Vuelta Ciclista a la Provincia de San Juan 2017  Stage 6,2017-01-28,RR,Pocito,Pocito,1,6,race/vuelta-ciclista-a-la-provincia-de-san-juan/2017/stage-6,168.1
1266,Vuelta Ciclista a la Provincia de San Juan 2017  Stage 7,2017-01-29,RR,San Juan,San Juan,1,7,race/vuelta-ciclista-a-la-provincia-de-san-juan/2017/stage-7,111.3
1267,National Championships Uruguay - ITT 2017,2017-02-04,RR,San José,San José,2,0,race/nc-uruguay-itt/2017,36.6
1268,National Championships Uruguay - Road Race 2017,2017-02-05,RR,San José,San José,3,0,race/nc-uruguay/2017,204.0
1269,National Championships Colombia - ITT 2017,2017-02-24,RR,Guatavita,La Calera,4,0,race/nc-colombia-itt/2017,34.5
1270,National Championships Colombia U23 - ITT 2017,2017-02-24,RR,Guatavita,La Calera,5,0,race/nc-colombia-u23-itt2/2017,34.5
1271,National Championships Colombia U23 - Road Race 2017,2017-02-25,RR,Bogota,Bogota,6,0,race/nc-colombia-u23/2017,147.0
1272,National Championships Colombia - Road Race 2017,2017-02-26,RR,Bogota,Bogota,7,0,race/nc-colombia/2017,239.0
1273,Vuelta Independencia Nacional Republica Dominicana 2017  Stage 1 (TTT),2017-02-26,TTT,Mirador del Sur,Mirador del Sur,8,1,race/vuelta-independencia-nacional/2017/stage-1,20.0
1274,Vuelta Independencia Nacional Republica Dominicana 2017  Stage 2,2017-02-27,RR,Villa Altagracia,Villa Altagracia,8,2,race/vuelta-independencia-nacional/2017/stage-2,138.0
1275,Vuelta Independencia Nacional Republica Dominicana 2017  Stage 3,2017-02-28,RR,San Cristobal,San Juan de la Maguana,8,3,race/vuelta-independencia-nacional/2017/stage-3,163.0
1276,Vuelta Independencia Nacional Republica Dominicana 2017  Stage 4,2017-03-01,RR,Santo Domingo,El Seibo,8,4,race/vuelta-independencia-nacional/2017/stage-4,173.0
1277,Vuelta Independencia Nacional Republica Dominicana 2017  Stage 5,2017-03-02,RR,Santo Domingo,Samana,8,5,race/vuelta-independencia-nacional/2017/stage-5,191.0
1278,Vuelta Independencia Nacional Republica Dominicana 2017  Stage 6,2017-03-03,RR,Samana,San Francisco de Macoris,8,6,race/vuelta-independencia-nacional/2017/stage-6,135.8
1279,Vuelta Independencia Nacional Republica Dominicana 2017  Stage 7,2017-03-04,RR,Moca,Constanza,8,7,race/vuelta-independencia-nacional/2017/stage-7,121.0
1280,Vuelta Independencia Nacional Republica Dominicana 2017  Stage 8,2017-03-05,RR,Santo Domingo,Santo Domingo,8,8,race/vuelta-independencia-nacional/2017/stage-8,0.0
1281,Joe Martin Stage Race 2017  Stage 1 (ITT),2017-03-30,ITT,Devil's Den State Park,Devil's Den State Park,9,1,race/joe-martin-stage-race/2017/stage-1,4.83
1282,Joe Martin Stage Race 2017  Stage 2,2017-03-31,RR,Fayetteville,Fayetteville,9,2,race/joe-martin-stage-race/2017/stage-2,176.0
1283,Joe Martin Stage Race 2017  Stage 3,2017-04-01,RR,Fayetteville,Fayetteville,9,3,race/joe-martin-stage-race/2017/stage-3,181.4
1284,Joe Martin Stage Race 2017  Stage 4,2017-04-02,RR,Fayetteville,Fayetteville,9,4,race/joe-martin-stage-race/2017/stage-4,0.0
1285,Joe Martin Stage Race 2017,2017-04-02,RR,Start,Finish,9,5,race/joe-martin-stage-race/2017/gc,0.0
1286,Joe Martin Stage Race 2017  Points classification,2017-04-02,RR,Start,Finish,9,6,race/joe-martin-stage-race/2017/points,0.0
1287,Joe Martin Stage Race 2017  Youth classification,2017-04-02,RR,Start,Finish,9,7,race/joe-martin-stage-race/2017/youth,0.0
1288,Joe Martin Stage Race 2017  Team classification,2017-04-02,TTT,Start,Finish,9,8,race/joe-martin-stage-race/2017/teams,0.0
1289,Vuelta Ciclista del Uruguay 2017  Stage 1,2017-04-07,RR,LasPiedras,Minas,10,1,race/vuelta-ciclista-al-uruguay/2017/stage-1,129.4
1290,Vuelta Ciclista del Uruguay 2017  Stage 2,2017-04-08,RR,Santa Rosa,Colonia,10,2,race/vuelta-ciclista-al-uruguay/2017/stage-2,192.0
1291,Vuelta Ciclista del Uruguay 2017  Stage 3,2017-04-09,RR,Carmelo,Fray Bentos,10,3,race/vuelta-ciclista-al-uruguay/2017/stage-3a,141.2
1292,Vuelta Ciclista del Uruguay 2017  Stage 3 (TTT),2017-04-09,TTT,Paraje Las Víboras,Mercedes,10,4,race/vuelta-ciclista-al-uruguay/2017/stage-3b,20.4
1293,Vuelta Ciclista del Uruguay 2017  Stage 4,2017-04-10,RR,Young,Durazno,10,5,race/vuelta-ciclista-al-uruguay/2017/stage-4,164.1
1294,Vuelta Ciclista del Uruguay 2017  Stage 5,2017-04-11,RR,Paso de los Toros,Pueblo Ansina,10,6,race/vuelta-ciclista-al-uruguay/2017/stage-5,199.7
1295,Vuelta Ciclista del Uruguay 2017  Stage 6 (ITT),2017-04-12,ITT,Melo,Melo,10,7,race/vuelta-ciclista-al-uruguay/2017/stage-6,34.2
1296,Vuelta Ciclista del Uruguay 2017  Stage 7,2017-04-13,RR,Melo,Treinta Y Tres,10,8,race/vuelta-ciclista-al-uruguay/2017/stage-7,107.1
1297,Vuelta Ciclista del Uruguay 2017  Stage 8,2017-04-14,RR,Velázquez,Rocha,10,9,race/vuelta-ciclista-al-uruguay/2017/stage-8,169.1
1298,Vuelta Ciclista del Uruguay 2017  Stage 9,2017-04-15,RR,Rocha,Maldonado,10,10,race/vuelta-ciclista-al-uruguay/2017/stage-9,159.1
