,Stage_Name,Date,Stage_Type,Start,Finish,Race_ID,Stage#,url,Length
733,Ronde van Overijssel 2018,2018-05-12,RR,Rijssen,Rijssen,112,0,race/ronde-van-overijssel/2018,199.0
734,Scandinavian Race in Uppsala 1909-2018 2018,2018-05-12,RR,Uppsala,Uppsala,113,0,race/scandinavian-race-uppsala/2018,194.4
735,Visegrad 4 Kerekparverseny 2018,2018-05-12,RR,Budapest,Pannonhalma,114,0,race/visegrad-4-bicycle-race-gp-hungary/2018,173.7
736,Gran Premio Industrie del Marmo 2018,2018-05-13,RR,Carrara,Carrara,115,0,race/gp-industrie-del-marmo/2018,174.7
737,Grand Prix Criquielion 2018,2018-05-13,RR,Start,Finish,116,0,race/grand-prix-criquielion/2018,194.8
738,Profronde van Noord-Holland 2018,2018-05-13,RR,Alkmaar,Alkmaar,117,0,race/ronde-van-noord-holland/2018,193.4
739,National Championships Cyprus - Road Race 2018,2018-05-13,RR,Start,Finish,118,0,race/nc-cyprus/2018,0.0
740,Tour of Norway 2018  Stage 1,2018-05-16,RR,Svelvik,Horten,119,1,race/tour-of-norway/2018/stage-1,186.0
741,Tour of Norway 2018  Stage 2,2018-05-17,RR,Hønefoss,Asker,119,2,race/tour-of-norway/2018/stage-2,146.0
742,Tour of Norway 2018  Stage 3,2018-05-18,RR,Moss,Sarpsborg,119,3,race/tour-of-norway/2018/stage-3,175.0
743,Tour of Norway 2018  Stage 4,2018-05-19,RR,Kongsvinger,Brumunddal,119,4,race/tour-of-norway/2018/stage-4,218.0
744,Tour of Norway 2018  Stage 5,2018-05-20,RR,Moelv,Lillehammer,119,5,race/tour-of-norway/2018/stage-5,154.0
745,Baltyk - Karkonosze Tour 2018  Stage 1,2018-05-16,RR,Kołobrzeg,Trzcianka,120,1,race/baltyk-karkonosze-tour/2018/stage-1,173.8
746,Baltyk - Karkonosze Tour 2018  Stage 2,2018-05-17,RR,Zbąszynek,Zbąszynek,120,2,race/baltyk-karkonosze-tour/2018/stage-2,121.2
747,Baltyk - Karkonosze Tour 2018  Stage 3,2018-05-18,RR,Kożuchów,Kowary,120,3,race/baltyk-karkonosze-tour/2018/stage-3,164.5
748,Baltyk - Karkonosze Tour 2018  Stage 4 (ITT),2018-05-19,ITT,Kowary,Przełęcz Okraj,120,4,race/baltyk-karkonosze-tour/2018/stage-4,11.6
749,Baltyk - Karkonosze Tour 2018  Stage 5,2018-05-20,RR,Piechowice,Piechowice,120,5,race/baltyk-karkonosze-tour/2018/stage-5,120.7
750,Ronde de l'Isard 2018  Stage 1,2018-05-17,RR,Lorp-Sentaraille,Eycheil (Ouerdes),121,1,race/ronde-de-l-isard/2018/stage-1,125.9
751,Ronde de l'Isard 2018  Stage 2,2018-05-18,RR,Fonsorbes,Goulier-Neige,121,2,race/ronde-de-l-isard/2018/stage-2,154.3
752,Ronde de l'Isard 2018  Stage 3,2018-05-19,RR,Lévignac,Boulogne-sur-Gesse,121,3,race/ronde-de-l-isard/2018/stage-3,153.4
753,Ronde de l'Isard 2018  Stage 4,2018-05-20,RR,Salies-du-Salat,Saint-Girons,121,4,race/ronde-de-l-isard/2018/stage-4,152.4
754,Tour de l'Ain 2018  Stage 1,2018-05-18,RR,Saint-Vulbas,Montrevel-en-Bresse,122,1,race/tour-de-l-ain/2018/stage-1,166.5
755,Tour de l'Ain 2018  Stage 2,2018-05-19,RR,Saint-Trivier-de Courtes, Arbent,122,2,race/tour-de-l-ain/2018/stage-2,150.9
756,Tour de l'Ain 2018  Stage 3,2018-05-20,RR,Lélex Monts-Jura,Col de la Faucille,122,3,race/tour-de-l-ain/2018/stage-3,133.3
757,A Travers Les Hauts De France - Trophee Paris-Arras Tour 2018  Stage 1,2018-05-18,RR,Le Cateau-Cambrésis,Villers-lès-Cagnicourt,123,1,race/paris-arras-tour/2018/stage-1,121.7
758,A Travers Les Hauts De France - Trophee Paris-Arras Tour 2018  Stage 2,2018-05-19,RR,Lens,Liévin,123,2,race/paris-arras-tour/2018/stage-2,189.6
759,A Travers Les Hauts De France - Trophee Paris-Arras Tour 2018  Stage 3,2018-05-20,RR,Hermies,Arras,123,3,race/paris-arras-tour/2018/stage-3,192.6
760,Tour of Albania 2018  Stage 1,2018-05-19,RR,Tirana,Korçë,124,1,race/tour-of-albania/2018/stage-1,165.3
761,Tour of Albania 2018  Stage 2,2018-05-20,RR,Korçë,Elbasan,124,2,race/tour-of-albania/2018/stage-2,189.9
762,Tour of Albania 2018  Stage 3,2018-05-21,RR,Elbasan,Vlorë,124,3,race/tour-of-albania/2018/stage-3,171.9
763,Tour of Albania 2018  Stage 4,2018-05-22,RR,Vlorë,Sarandë,124,4,race/tour-of-albania/2018/stage-4,122.8
764,Tour of Albania 2018  Stage 5,2018-05-23,RR,Sarandë,Fier,124,5,race/tour-of-albania/2018/stage-5,159.9
765,Grote Prijs Marcel Kint 2018,2018-05-20,RR,Kortrijk,Zwevegem,125,0,race/grote-prijs-marcel-kint/2018,174.8
766,Rás Tailteann 2018  Stage 1,2018-05-20,RR,Drogheda,Athlone,126,1,race/fbd-insurance-ras/2018/stage-1,136.0
767,Rás Tailteann 2018  Stage 2,2018-05-21,RR,Athlone,Tipperary,126,2,race/fbd-insurance-ras/2018/stage-2,148.7
768,Rás Tailteann 2018  Stage 3,2018-05-22,RR,Tipperary,Listowel,126,3,race/fbd-insurance-ras/2018/stage-3,140.4
769,Rás Tailteann 2018  Stage 4,2018-05-23,RR,Listowel,Glengarriff,126,4,race/fbd-insurance-ras/2018/stage-4,153.0
770,Rás Tailteann 2018  Stage 5,2018-05-24,RR,Glengarriff,Mitchelstown,126,5,race/fbd-insurance-ras/2018/stage-5,150.2
771,Rás Tailteann 2018  Stage 6,2018-05-25,RR,Mitchelstown,Carlow,126,6,race/fbd-insurance-ras/2018/stage-6,154.6
772,Rás Tailteann 2018  Stage 7,2018-05-26,RR,Carlow,Naas,126,7,race/fbd-insurance-ras/2018/stage-7,141.2
773,Rás Tailteann 2018  Stage 8,2018-05-27,RR,Naas,Skerries,126,8,race/fbd-insurance-ras/2018/stage-8,144.6
774,Tour des Fjords 2018  Stage 1,2018-05-22,RR,Lindesnes,Grimstad,127,1,race/tour-des-fjords/2018/stage-1,191.0
775,Tour des Fjords 2018  Stage 2,2018-05-23,RR,Risør,Kristiansand,127,2,race/tour-des-fjords/2018/stage-2,188.0
776,Tour des Fjords 2018  Stage 3,2018-05-24,RR,Farsund,Egersund,127,3,race/tour-des-fjords/2018/stage-3,183.0
777,Baloise Belgium Tour 2018  Stage 1,2018-05-23,RR,Buggenhout,Buggenhout,128,1,race/tour-of-belgium/2018/stage-1,178.8
778,Baloise Belgium Tour 2018  Stage 2,2018-05-24,RR,Lochristi, Knokke-Heist,128,2,race/tour-of-belgium/2018/stage-2,162.1
779,Baloise Belgium Tour 2018  Stage 3 (ITT),2018-05-25,ITT,Bornem,Bornem,128,3,race/tour-of-belgium/2018/stage-3,10.6
780,Baloise Belgium Tour 2018  Stage 4,2018-05-26,RR,Wanze,Wanze,128,4,race/tour-of-belgium/2018/stage-4,151.4
781,Baloise Belgium Tour 2018  Stage 5,2018-05-27,RR,Landen,Tongeren,128,5,race/tour-of-belgium/2018/stage-5,157.7
782,Gemenc Grand Prix 2018  Prologue,2018-05-24,Prologue,Szekszard,Szekszard,129,1,race/gp-cycliste-de-gemenc/2018/prologue,2.0
783,Gemenc Grand Prix 2018  Stage 1,2018-05-25,RR,Szekszard,Szekszard,129,2,race/gp-cycliste-de-gemenc/2018/stage-1,162.0
784,Gemenc Grand Prix 2018  Stage 2,2018-05-26,RR,Szekszard,Szekszard,129,3,race/gp-cycliste-de-gemenc/2018/stage-2,131.0
785,Hammer Stavanger 2018  Stage 1,2018-05-25,RR,Sandness,Sandness,130,1,race/hammer-stavanger/2018/stage-1,80.6
786,Hammer Stavanger 2018  Stage 2,2018-05-26,RR, Stavanger, Stavanger,130,2,race/hammer-stavanger/2018/stage-2,92.0
787,Hammer Stavanger 2018  Stage 3,2018-05-27,RR, Stavanger, Stavanger,130,3,race/hammer-stavanger/2018/stage-3,48.7
788,Tour of Estonia 2018  Stage 1,2018-05-25,RR,Talin,Tartu,131,1,race/tour-of-estonia/2018/stage-1,194.0
789,Tour of Estonia 2018  Stage 2,2018-05-26,RR,Tartu,Tartu,131,2,race/tour-of-estonia/2018/stage-2,173.0
790,Grand Prix de Plumelec-Morbihan 2018,2018-05-26,RR,Plumelec,Plumelec,132,0,race/gp-de-plumelec/2018,182.0
791,Boucles de l'Aulne - Chateaulin 2018,2018-05-27,RR,Châteaulin,Châteaulin,133,0,race/boucles-de-l-aulne/2018,179.5
792,Circuit de Wallonie 2018,2018-05-27,RR,Mont-sur-Marchienne,Mont-sur-Marchienne,134,0,race/circuit-de-wallonie/2018,176.9
793,Paris-Roubaix Espoirs 2018,2018-05-27,RR,Péronne,Roubaix,135,0,race/paris-roubaix-espoirs/2018,188.3
794,Skoda-Tour de Luxembourg 2018  Prologue,2018-05-30,RR,Luxembourg,Luxembourg,136,1,race/tour-de-luxembourg/2018/stage-1,2.3
795,Skoda-Tour de Luxembourg 2018  Stage 1,2018-05-31,RR,Luxembourg,Hesperange,136,2,race/tour-de-luxembourg/2018/stage-2,186.7
796,Skoda-Tour de Luxembourg 2018  Stage 2,2018-06-01,RR,Junglinster,Schifflange,136,3,race/tour-de-luxembourg/2018/stage-3,89.2
797,Skoda-Tour de Luxembourg 2018  Stage 3,2018-06-02,RR,Eschweiler,Differdange,136,4,race/tour-de-luxembourg/2018/stage-4,163.8
798,Skoda-Tour de Luxembourg 2018  Stage 4,2018-06-03,RR,Mersch,Luxembourg,136,5,race/tour-de-luxembourg/2018/stage-5,176.0
799,Boucles de la Mayenne 2018  Prologue,2018-05-31,Prologue,Laval, Laval ,137,1,race/boucles-de-la-mayenne/2018/prologue,4.5
800,Boucles de la Mayenne 2018  Stage 1,2018-06-01,RR,Renault St Berthevin,Gorron,137,2,race/boucles-de-la-mayenne/2018/stage-1,176.0
801,Boucles de la Mayenne 2018  Stage 2,2018-06-02,RR,St Aignan De Couptrain,ré En Pail St Samson,137,3,race/boucles-de-la-mayenne/2018/stage-2,172.0
802,Boucles de la Mayenne 2018  Stage 3,2018-06-03,RR,Congrier,Laval ,137,4,race/boucles-de-la-mayenne/2018/stage-3,182.0
803,Szlakiem Walk Majora Hubala 2018  Stage 1,2018-06-01,RR,Poswiêtne,Ostrowiec Swiêtokrzyski,138,1,race/szlakiem-walk-majora-hubala/2018/stage-1,194.6
804,Szlakiem Walk Majora Hubala 2018  Stage 2,2018-06-02,RR,Skarzysko Kamienna,Kazimierza Wielka,138,2,race/szlakiem-walk-majora-hubala/2018/stage-2,127.7
805,Szlakiem Walk Majora Hubala 2018  Stage 3 (ITT),2018-06-02,ITT, Busko Zdrój, Busko Zdrój,138,3,race/szlakiem-walk-majora-hubala/2018/stage-3,21.3
806,Szlakiem Walk Majora Hubala 2018  Stage 4,2018-06-03,RR,Radoszyce,Koñskie,138,4,race/szlakiem-walk-majora-hubala/2018/stage-4,176.4
807,Grand Prix Priessnitz spa 2018  Prologue,2018-05-31,Prologue,Krnov,Krnov,139,1,race/course-de-la-paix-u23/2018/prologue,2.0
808,Grand Prix Priessnitz spa 2018  Stage 1,2018-06-01,RR,Jeseník,Rýmařov,139,2,race/course-de-la-paix-u23/2018/stage-1,133.0
809,Grand Prix Priessnitz spa 2018  Stage 2,2018-06-02,RR,Krnov,Dlouhé stráně,139,3,race/course-de-la-paix-u23/2018/stage-2,148.9
810,Grand Prix Priessnitz spa 2018  Stage 3,2018-06-03,RR,Jeseník,Jeseník,139,4,race/course-de-la-paix-u23/2018/stage-3,158.0
811,Hammer Sportzone Limburg 2018  Stage 1,2018-06-01,RR,Vaals,Drielandenpunt,140,1,race/hammer-sportzone-limburg/2018/stage-1,76.3
812,Hammer Sportzone Limburg 2018  Stage 2,2018-06-02,RR,Sittard-Geleen,Sittard-Geleen,140,2,race/hammer-sportzone-limburg/2018/stage-2,99.3
813,Hammer Sportzone Limburg 2018  Stage 3,2018-06-03,RR,Sittard-Geleen,Sittard-Geleen,140,3,race/hammer-sportzone-limburg/2018/stage-3,37.0
814,Cycling Tour of Bihor - Bellotto 2018  Stage 1,2018-06-01,RR,Oradea,Oradea,141,1,race/tour-of-bihor-bellotto/2018/stage-1,180.0
815,Cycling Tour of Bihor - Bellotto 2018  Stage 2,2018-06-02,RR,Oradea,Stana de Vale,141,2,race/tour-of-bihor-bellotto/2018/stage-2a,86.0
816,Cycling Tour of Bihor - Bellotto 2018  Stage 2 (ITT),2018-06-02,ITT,Oradea,Oradea,141,3,race/tour-of-bihor-bellotto/2018/stage-2b,1.9
817,Cycling Tour of Bihor - Bellotto 2018  Stage 3,2018-06-03,RR,Oradea,Oradea,141,4,race/tour-of-bihor-bellotto/2018/stage-3,171.0
818,Horizon Park Race for Peace 2018,2018-06-01,RR,Kiev,Kiev,142,0,race/race-horizon-park/2018,160.0
819,Market Heistse Pijl 2018,2018-06-02,RR,Turnhout,Heist-op-den-Berg,143,0,race/heistse-pijl/2018,194.1
820,Horizon Park Race Maidan 2018,2018-06-02,RR,Maidan,Maidan,144,0,race/race-horizon-park-2/2018,133.0
821,Trofeo Alcide Degasperi 2018,2018-06-02,RR,Bassano del Grappa,Borgo Valsugana,145,0,race/trofeo-alcide-degasperi/2018,166.6
822,Gran Premio Citta di Lugano 2018,2018-06-03,RR,Lugano,Lugano,146,0,race/gp-lugano/2018,185.6
823,Coppa della Pace - 44th Trofeo F.lli Anelli 2018,2018-06-03,RR,Sant'Ermete,Sant'Ermete,147,0,race/coppa-della-pace-trofeo-flli-anelli/2018,172.0
824,Horizon Park Race Classic 2018,2018-06-03,RR,Kiev,Kiev,148,0,race/horizon-park-classic/2018,112.0
825,Memorial Philippe Van Coningsloo 2018,2018-06-03,RR,Wavre,Bonheiden,149,0,race/memorial-philippe-van-coningsloo/2018,179.9
826,GP du canton d'Argovie 2018,2018-06-07,RR,Leuggern,,150,0,race/gp-du-canton-d-argovie/2018,185.9
827,Giro Ciclistico d'Italia 2018  Prologue,2018-06-07,Prologue,Forlì,Forlì,151,1,race/giro-ciclistico-d-italia/2018/prologue,4.4
828,Giro Ciclistico d'Italia 2018  Stage 1,2018-06-08,RR,Riccione,Forlì,151,2,race/giro-ciclistico-d-italia/2018/stage-1,137.7
829,Giro Ciclistico d'Italia 2018  Stage 2,2018-06-09,RR,Nonantola,Sestola,151,3,race/giro-ciclistico-d-italia/2018/stage-2,138.2
830,Giro Ciclistico d'Italia 2018  Stage 3,2018-06-10,RR,Rio Saliceto,Mornico Al Serio,151,4,race/giro-ciclistico-d-italia/2018/stage-3,164.3
831,Giro Ciclistico d'Italia 2018  Stage 4,2018-06-11,RR,Mornico Al Serio,Passo Manivia,151,5,race/giro-ciclistico-d-italia/2018/stage-4,127.9
832,Giro Ciclistico d'Italia 2018  Stage 5,2018-06-12,RR,Darfo Boario Terme,Dimaro Folgarida (Malga di Dimaro),151,6,race/giro-ciclistico-d-italia/2018/stage-5,127.8
833,Giro Ciclistico d'Italia 2018  Stage 6,2018-06-13,RR,Dimaro Folgarida,Pergine Valsugana,151,7,race/giro-ciclistico-d-italia/2018/stage-6,120.7
834,Giro Ciclistico d'Italia 2018  Stage 7,2018-06-14,RR,Schio,Pian Delle Fugazze,151,8,race/giro-ciclistico-d-italia/2018/stage-7,136.9
835,Giro Ciclistico d'Italia 2018  Stage 8,2018-06-15,RR,Levico Terme,Asiago,151,9,race/giro-ciclistico-d-italia/2018/stage-8,157.4
836,Giro Ciclistico d'Italia 2018  Stage 9,2018-06-16,RR,Conegliano,Valdobbiadene,151,10,race/giro-ciclistico-d-italia/2018/stage-9a,72.8
837,Giro Ciclistico d'Italia 2018  Stage 9 (ITT),2018-06-16,ITT,Il Muro di cà del Poggio,Cà del Poggio,151,11,race/giro-ciclistico-d-italia/2018/stage-9b,22.4
838,Ronde de l'Oise 2018  Stage 1,2018-06-07,RR,Breteuil, Liancourt,152,1,race/ronde-de-l-oise/2018/stage-1,131.1
839,Ronde de l'Oise 2018  Stage 2,2018-06-08,RR,Andeville,Ribécourt-Dreslincourt ,152,2,race/ronde-de-l-oise/2018/stage-2,208.2
840,Ronde de l'Oise 2018  Stage 3,2018-06-09,RR,Morienval,Nanteuil-le-Haudouin ,152,3,race/ronde-de-l-oise/2018/stage-3,174.7
841,Ronde de l'Oise 2018  Stage 4,2018-06-10,RR,Lacroix-Saint-Ouen,Beauvais ,152,4,race/ronde-de-l-oise/2018/stage-4,181.7
842,National Championships Slovenia - ITT 2018,2018-06-08,RR,Ljubljana,Ljubljana,153,0,race/nc-slovenia-itt/2018,44.0
843,Tour de Serbia 2018  Stage 1,2018-06-08,RR,Mionica,Mionica,154,1,race/tour-de-serbie/2018/stage-1,159.0
844,Tour de Serbia 2018  Stage 2,2018-06-09,RR,Banja Vrujci,Požarevac,154,2,race/tour-de-serbie/2018/stage-2,157.0
845,Tour de Serbia 2018  Stage 3,2018-06-10,RR,Kostolac (Viminacijum),Beograd (Avala),154,3,race/tour-de-serbie/2018/stage-3,113.0
846,Tour of Malopolska 2018  Stage 1,2018-06-08,RR,Trzebinia,Alwernia,155,1,race/tour-of-malopolska/2018/stage-1,133.0
847,Tour of Malopolska 2018  Stage 2,2018-06-09,RR,Szaflary,Nowy Targ,155,2,race/tour-of-malopolska/2018/stage-2,101.0
848,Tour of Malopolska 2018  Stage 3,2018-06-10,RR,Chochołowskie Termy,Stary Sącz (Przechyba),155,3,race/tour-of-malopolska/2018/stage-3,157.0
849,Dwars door de Vlaamse Ardennen 2018,2018-06-09,RR,Erpe-Mere,Erpe-Mere,156,0,race/dwars-door-de-vlaamse-ardennen/2018,200.0
850,National Championships Denmark U23 - ITT 2018,2018-06-09,RR,Esbjerg,Esbjerg,157,0,race/nc-denmark-u23-itt/2018,25.0
851,Ronde van Limburg 2018,2018-06-10,RR,Tongeren,Tongeren,158,0,race/ronde-van-limburg/2018,200.0
852,Rund um Köln 2018,2018-06-10,RR,Köln,Köln,159,0,race/rund-um-koln/2018,207.7
853,Midden-Brabant Poort Omloop 2018,2018-06-10,RR,Gilze,Gilze,160,0,race/midden-brabant-poort-omloop/2018,197.2
854,National Championships Denmark U23 - Road Race 2018,2018-06-10,RR,Esbjerg,Esbjerg,161,0,race/nc-denmark-u23/2018,172.5
855,Tour of Slovenia 2018  Stage 1,2018-06-13,RR,Lendava,Murska Sobota,162,1,race/tour-of-slovenia/2018/stage-1,159.0
856,Tour of Slovenia 2018  Stage 2,2018-06-14,RR,Maribor,Rogaska Slatina,162,2,race/tour-of-slovenia/2018/stage-2,152.7
857,Tour of Slovenia 2018  Stage 3,2018-06-15,RR,Slovenske Konjice,Celje,162,3,race/tour-of-slovenia/2018/stage-3,175.7
858,Tour of Slovenia 2018  Stage 4,2018-06-16,RR,Ljubljana,Kamnik,162,4,race/tour-of-slovenia/2018/stage-4,155.2
859,Tour of Slovenia 2018  Stage 5 (ITT),2018-06-17,ITT,Trebnje,Novo Mesto,162,5,race/tour-of-slovenia/2018/stage-5,21.5
860,La Route d'Occitanie 2018  Stage 1,2018-06-14,RR,Cap-Découverte,Ségala Carmaux,163,1,race/la-route-d-occitanie/2018/stage-1,168.0
861,La Route d'Occitanie 2018  Stage 2,2018-06-15,RR,St Gaudens,Masseube Val-de-Gers,163,2,race/la-route-d-occitanie/2018/stage-2,173.0
862,La Route d'Occitanie 2018  Stage 3,2018-06-16,RR,Prat-Bonrepaux,Les Monts d'Olmes,163,3,race/la-route-d-occitanie/2018/stage-3,198.4
863,La Route d'Occitanie 2018  Stage 4,2018-06-17,RR,Mirepoix,Cazouls-lès-Béziers,163,4,race/la-route-d-occitanie/2018/stage-4,192.7
864,Oberösterreichrundfahrt 2018  Stage 1,2018-06-14,RR,Linz,Pelmberg,164,1,race/oberosterreichrundfahrt/2018/stage-1,12.3
865,Oberösterreichrundfahrt 2018  Stage 2,2018-06-15,RR,Pelmberg,Ried in Innkries,164,2,race/oberosterreichrundfahrt/2018/stage-2,154.1
866,Oberösterreichrundfahrt 2018  Stage 3,2018-06-16,RR,Eferding,Ulrichsberg,164,3,race/oberosterreichrundfahrt/2018/stage-3,142.1
867,Oberösterreichrundfahrt 2018  Stage 4,2018-06-17,RR,Traun,Ternberg,164,4,race/oberosterreichrundfahrt/2018/stage-4,136.9
868,Dwars door het Hageland - Aarschot 2018,2018-06-15,RR,Aarschot,Diest,165,0,race/dwars-door-het-hageland/2018,197.8
869,Fyen Rundt - Tour of Fyen 2018,2018-06-16,RR,Odense,Odense,166,0,race/albani-classic-fyen-rundt/2018,201.7
870,Grand Prix Doliny Baryczy Zmigrod - The XXVIII th Mem. Józefa Grundmana i Jerzego Wizowskiego 2018,2018-06-16,RR,Zmigród,Zmigród,167,0,race/memorial-im-j.-grundmanna-j-wizowskiego/2018,162.0
871,Elfstedenronde 2018,2018-06-17,RR,Brugge,Brugge,168,0,race/bruges-cycling-classic/2018,196.3
872,GP Horsens Posten 2018,2018-06-17,RR,Horsens,Horsens,169,0,race/gp-horsens/2018,186.2
873,International Race Grand Prix Doliny Baryczy Milicz 2018,2018-06-17,RR,Milicz,Milicz,170,0,race/international-race-grand-prix-doliny-baryczy-milic/2018,160.0
874,National Championships Germany U23 - Road Race 2018,2018-06-17,RR,Unna,Unna,171,0,race/nc-germany-u23/2018,169.6
875,National Championships Luxembourg U23 - Road Race 2018,2018-06-17,RR,Unna,Unna,172,0,race/nc-luxembourg-u23/2018,169.6
876,National Championships Norway U23 - Road Race 2018,2018-06-17,RR,Sandefjord,Sandefjord,173,0,race/nc-norway-u23/2018,144.0
877,National Championships Switzerland U23 - Road Race 2018,2018-06-17,RR,Unna,Unna,174,0,race/nc-suisse-u23/2018,169.6
878,Tour of Mevlana 2018  Prologue,2018-06-18,RR,Konya,Konya,175,1,race/international-tour-of-mevlana/2018/stage-1,8.0
879,Tour of Mevlana 2018  Stage 2,2018-06-19,RR,Konya,Konya,175,2,race/international-tour-of-mevlana/2018/stage-2,140.4
880,Tour of Mevlana 2018  Stage 3,2018-06-20,RR,Konya,Beyşehir,175,3,race/international-tour-of-mevlana/2018/stage-3,193.5
881,Tour of Mevlana 2018  Stage 4,2018-06-21,RR,Konya,Konya,175,4,race/international-tour-of-mevlana/2018/stage-4,110.3
882,Halle Ingooigem 2018,2018-06-19,RR,Halle,Ingooigem,176,0,race/halle-ingooigem/2018,197.7
883,Adriatica Ionica Race/Following the Serenissima Routes 2018  Stage 1 (TTT),2018-06-20,TTT,Musile di Piave,Lido di Jesolo,177,1,race/adriatica-ionica-race/2018/stage-1,23.3
884,Adriatica Ionica Race/Following the Serenissima Routes 2018  Stage 2,2018-06-21,RR,Lido di Jesolo,Maser ,177,2,race/adriatica-ionica-race/2018/stage-2,152.5
885,Adriatica Ionica Race/Following the Serenissima Routes 2018  Stage 3,2018-06-22,RR,Mussolente,Passo Giau,177,3,race/adriatica-ionica-race/2018/stage-3,158.3
886,Adriatica Ionica Race/Following the Serenissima Routes 2018  Stage 4,2018-06-23,RR, San Vito di Cadore,Grado,177,4,race/adriatica-ionica-race/2018/stage-4,229.2
887,Adriatica Ionica Race/Following the Serenissima Routes 2018  Stage 5,2018-06-24,RR,Grado,Trieste,177,5,race/adriatica-ionica-race/2018/stage-5,124.6
888,National Championships Sweden - ITT 2018,2018-06-20,RR,Torekov,Torekov,178,0,race/nc-sweden-itt/2018,47.0
889,National Championships Ukraine - ITT 2018,2018-06-20,RR,Bohuslav,Bohuslav,179,0,race/nc-ukraine-itt/2018,40.0
890,National Championships Ukraine U23 - ITT 2018,2018-06-20,RR,Start,Finish,180,0,race/nc-ukraine-u23-itt/2018,0.0
891, National Championships Belgium - ITT 2018,2018-06-21,RR,Anzegem,Anzegem,181,0,race/nc-belgium-itt/2018,43.2
892,National Championships Czech Republic - ITT 2018,2018-06-21,RR,Karlovy Vary,Karlovy Vary,182,0,race/nc-czech-republic-itt/2018,40.0
893,National Championships Czech Republic U23 - ITT 2018,2018-06-21,RR,Start,Finish,183,0,race/nc-czech-republic-u23-itt/2018,40.0
894,National Championships Norway - ITT 2018,2018-06-21,RR,Sandefjord,Sandefjord,184,0,race/nc-norway-itt/2018,42.0
895,National Championships Slovakia - ITT 2018,2018-06-21,RR,Karlovy Vary,Karlovy Vary,185,0,race/nc-slovakia2/2018,40.0
896,Le Tour de Savoie Mont Blanc 2018  Stage 1,2018-06-21,RR,Saint-Michel-de-Maurienne,Bonneval-sur-Arc,186,1,race/tour-des-pays-de-savoie/2018/stage-1,153.0
897,Le Tour de Savoie Mont Blanc 2018  Stage 2,2018-06-22,RR,Modane,Valloire,186,2,race/tour-des-pays-de-savoie/2018/stage-2,82.5
898,Le Tour de Savoie Mont Blanc 2018  Stage 3 (ITT),2018-06-22,ITT,Orelle,Orelle,186,3,race/tour-des-pays-de-savoie/2018/stage-3,7.4
899,Le Tour de Savoie Mont Blanc 2018  Stage 4,2018-06-23,RR,Chambéry, Les Beleville ,186,4,race/tour-des-pays-de-savoie/2018/stage-4,189.1
900,Le Tour de Savoie Mont Blanc 2018  Stage 5,2018-06-24,RR,Bonneville, Cluses ,186,5,race/tour-des-pays-de-savoie/2018/stage-5,137.9
901,National Championships Greece - ITT 2018,2018-06-22,RR,Mytilene,Mytilene,187,0,race/nc-greece-itt/2018,36.0
902,National Championships Kosovo - ITT 2018,2018-06-22,RR,Start,Finish,188,0,race/nc-kosovo-itt/2018,0.0
903,National Championships Lithuania - ITT 2018,2018-06-22,RR,Gargždai,Gargždai,189,0,race/nc-lithuania-itt/2018,32.0
904,National Championships Lithuania U23 - ITT 2018,2018-06-22,RR,Gargždai,Gargždai,190,0,race/nc-lithuania-u23-itt/2018,32.0
905,National Championships Poland - ITT 2018,2018-06-22,RR,Grunwald,Grunwald-Ostróda,191,0,race/nc-poland-itt/2018,33.0
906,National Championships Portugal - ITT 2018,2018-06-22,RR,Belmonte,Belmonte,192,0,race/nc-portugal/2018,33.7
907,National Championships Romania - ITT 2018,2018-06-22,RR,Sadu,Sadu,193,0,race/nc-romania-itt/2018,30.0
908,National Championships Romania U23 - ITT 2018,2018-06-22,RR,Sadu,Sadu,194,0,race/nc-romania-u23-itt/2018,20.0
909,National Championships Serbia - ITT 2018,2018-06-22,RR,Erdevik,Erdevik,195,0,race/nc-serbia-itt/2018,30.0
910,National Championships Spain - ITT 2018,2018-06-22,RR,Vall d'Alba,Vall d'Alba,196,0,race/nc-spain-itt/2018,37.5
911,National Championships Portugal U23 - ITT 2018,2018-06-22,RR,Belmonte,Belmonte,197,0,race/nc-portugal-u23-itt/2018,24.1
912,National Championships Spain U23 - ITT 2018,2018-06-22,RR,Vall d'Alba,Vall d'Alba,198,0,race/nc-spain-itt-u23/2018,19.5
913,National Championships Croatia - ITT 2018,2018-06-23,RR,Mirkovci,Mirkovci,199,0,race/nc-croatia-itt/2018,27.6
914,National Championships Israel - ITT 2018,2018-06-23,RR,Atlit,Atlit,200,0,race/nc-israel-itt/2018,28.0
915,National Championships Kosovo - Road Race 2018,2018-06-23,RR,Start,Finish,201,0,race/nc-kosovo/2018,160.0
916,National Championships Macedonia - ITT 2018,2018-06-23,RR,Stobi,Stobi,202,0,race/nc-macedonia-itt/2018,24.0
917,National Championships Montenegro - Road Race 2018,2018-06-23,RR,Start,Finish,203,0,race/nc-montenegro/2018,0.0
918,National Championships Croatia U23 - ITT 2018,2018-06-23,RR,Mirkovci,Mirkovci,204,0,race/nc-croatia-u23-itt/2018,27.6
919,National Championships Israel U23 - ITT 2018,2018-06-23,RR,Atlit,Atlit,205,0,race/national-championships-u23-itt/2018,28.0
