,Stage_Name,Date,Stage_Type,Start,Finish,Race_ID,Stage#,url,Length
394,Riga GP 2008,2008-06-01,RR,Start,Finish,71,0,race/jurmala-gp/2008,169.2
395,Trofeo Alcide Degasperi 2008,2008-06-02,RR,Start,Finish,72,0,race/trofeo-alcide-degasperi/2008,168.0
396,Volta Ciclista Internacional a Lleida 2008  Stage 1,2008-06-02,RR,Start,Finish,73,1,race/volta-ciclista-internacional-a-lleida/2008/stage-1,116.0
397,Volta Ciclista Internacional a Lleida 2008  Stage 2,2008-06-03,RR,Start,Finish,73,2,race/volta-ciclista-internacional-a-lleida/2008/stage-2,114.0
398,Volta Ciclista Internacional a Lleida 2008  Stage 3,2008-06-04,RR,Start,Finish,73,3,race/volta-ciclista-internacional-a-lleida/2008/stage-3,125.0
399,Volta Ciclista Internacional a Lleida 2008  Stage 4,2008-06-05,RR,Start,Finish,73,4,race/volta-ciclista-internacional-a-lleida/2008/stage-4,147.0
400,Volta Ciclista Internacional a Lleida 2008  Stage 5 (ITT),2008-06-06,ITT,Start,Finish,73,5,race/volta-ciclista-internacional-a-lleida/2008/stage-5,20.0
401,Volta Ciclista Internacional a Lleida 2008  Stage 6,2008-06-06,RR,Start,Finish,73,6,race/volta-ciclista-internacional-a-lleida/2008/stage-6,60.0
402,Volta Ciclista Internacional a Lleida 2008  Stage 7,2008-06-07,RR,Start,Finish,73,7,race/volta-ciclista-internacional-a-lleida/2008/stage-7,141.0
403,Baltyk - Karkonosze Tour 2008  Stage 1,2008-06-03,RR,Trzebiatów,Choszczno,74,1,race/baltyk-karkonosze-tour/2008/stage-1,217.4
404,Baltyk - Karkonosze Tour 2008  Stage 2,2008-06-04,RR,Choszczno,Walcz,74,2,race/baltyk-karkonosze-tour/2008/stage-2,168.4
405,Baltyk - Karkonosze Tour 2008  Stage 3,2008-06-05,RR,Walcz,Wolsztyn,74,3,race/baltyk-karkonosze-tour/2008/stage-3,174.4
406,Baltyk - Karkonosze Tour 2008  Stage 4,2008-06-06,RR,Siedlec,Bolków,74,4,race/baltyk-karkonosze-tour/2008/stage-4,198.8
407,Baltyk - Karkonosze Tour 2008  Stage 5 (ITT),2008-06-07,ITT,Kowary,Przełęcz Okraj,74,5,race/baltyk-karkonosze-tour/2008/stage-5,11.6
408,Baltyk - Karkonosze Tour 2008  Stage 6,2008-06-07,RR,Bolków,Sulików,74,6,race/baltyk-karkonosze-tour/2008/stage-6,162.0
409,Baltyk - Karkonosze Tour 2008  Stage 7,2008-06-08,RR,Lwówek Śląski,Lwówek Śląski,74,7,race/baltyk-karkonosze-tour/2008/stage-7,146.4
410,Skoda-Tour de Luxembourg 2008  Prologue,2008-06-04,Prologue,Start,Finish,75,1,race/tour-de-luxembourg/2008/prologue,0.0
411,Skoda-Tour de Luxembourg 2008  Stage 2,2008-06-05,RR,Start,Finish,75,2,race/tour-de-luxembourg/2008/stage-2,177.0
412,Skoda-Tour de Luxembourg 2008  Stage 3,2008-06-06,RR,Start,Finish,75,3,race/tour-de-luxembourg/2008/stage-3,0.0
413,Skoda-Tour de Luxembourg 2008  Stage 4,2008-06-07,RR,Start,Finish,75,4,race/tour-de-luxembourg/2008/stage-4,0.0
414,Skoda-Tour de Luxembourg 2008  Stage 5,2008-06-08,RR,Start,Finish,75,5,race/tour-de-luxembourg/2008/stage-5,0.0
415, Memorial Philippe Van Coningsloo 2008,2008-06-08,RR,Start,Finish,76,0,race/memorial-philippe-van-coningsloo/2008,0.0
416,Coppa Colli Briantei Internazionale 2008,2008-06-08,RR,Start,Finish,77,0,race/coppa-colli-briantei-internazionale/2008,0.0
417,GP Industria e Commercio - Tr. Città di San Vendemiano 2008,2008-06-08,RR,San Vendemiano,San Vendemiano,78,0,race/gp-industria-e-commercio2/2008,168.9
418,Tour de Slovénie 2008  Stage 1,2008-06-11,RR,Ljubljana,Postojna,79,1,race/tour-of-slovenia/2008/stage-1,161.0
419,Tour de Slovénie 2008  Stage 2,2008-06-12,RR,Piran,Koper,79,2,race/tour-of-slovenia/2008/stage-2,179.0
420,Tour de Slovénie 2008  Stage 3,2008-06-13,RR,Škofja Loka,Krvavec,79,3,race/tour-of-slovenia/2008/stage-3,153.0
421,Tour de Slovénie 2008  Stage 4,2008-06-14,RR,Celje,Novo mesto,79,4,race/tour-of-slovenia/2008/stage-4,157.0
422,Ronde de l'Oise 2008  Stage 1,2008-06-12,RR,Maiglenay,Le Plessis Belleville,80,1,race/ronde-de-l-oise/2008/stage-1,128.0
423,Ronde de l'Oise 2008  Stage 2,2008-06-13,RR,Robécourt,Thourcotte,80,2,race/ronde-de-l-oise/2008/stage-2,175.0
424,Ronde de l'Oise 2008  Stage 3,2008-06-14,RR,Saint-Just-en-Chaussée,Clermon,80,3,race/ronde-de-l-oise/2008/stage-3,98.0
425,Ronde de l'Oise 2008  Stage 4,2008-06-14,RR,Montataire,Verneuil-en-Halatte,80,4,race/ronde-de-l-oise/2008/stage-4,106.0
426,Ronde de l'Oise 2008  Stage 5,2008-06-15,RR,Creil,Liancourt,80,5,race/ronde-de-l-oise/2008/stage-5,182.0
427,Tour de Serbie 2008  Stage 1,2008-06-16,RR,Beograd,Loznica,81,1,race/tour-de-serbie/2008/stage-1,133.5
428,Tour de Serbie 2008  Stage 2,2008-06-17,RR,Banja Koviljaca,Pale,81,2,race/tour-de-serbie/2008/stage-2,165.0
429,Tour de Serbie 2008  Stage 3,2008-06-18,RR,Pale,Zlatibor,81,3,race/tour-de-serbie/2008/stage-3,175.0
430,Tour de Serbie 2008  Stage 4,2008-06-19,RR,Zlatibor,Kopaonik,81,4,race/tour-de-serbie/2008/stage-4,183.0
431,Tour de Serbie 2008  Stage 5,2008-06-20,RR,Kuršumlija,Vranje,81,5,race/tour-de-serbie/2008/stage-5,153.0
432,Tour de Serbie 2008  Stage 6,2008-06-21,RR,Vranje,Soko banja,81,6,race/tour-de-serbie/2008/stage-6,173.5
433,Tour de Serbie 2008  Stage 7,2008-06-22,RR,Soko banja,Kragujevac,81,7,race/tour-de-serbie/2008/stage-7,141.0
434,Ster Elektrotoer 2008  Prologue,2008-06-17,Prologue,Start,Finish,82,1,race/ster-elektro-tour/2008/prologue,6.0
435,Ster Elektrotoer 2008  Stage 2,2008-06-18,RR,Start,Finish,82,2,race/ster-elektro-tour/2008/stage-2,177.0
436,Ster Elektrotoer 2008  Stage 3,2008-06-19,RR,Start,Finish,82,3,race/ster-elektro-tour/2008/stage-3,192.0
437,Ster Elektrotoer 2008  Stage 4,2008-06-20,RR,Start,Finish,82,4,race/ster-elektro-tour/2008/stage-4,170.0
438,Ster Elektrotoer 2008  Stage 5,2008-06-21,RR,Start,Finish,82,5,race/ster-elektro-tour/2008/stage-5,150.0
439,Route du Sud - la Depêche du Midi 2008  Stage 1,2008-06-19,RR,Start,Finish,83,1,race/la-route-d-occitanie/2008/stage-1,0.0
440,Route du Sud - la Depêche du Midi 2008  Stage 2 (ITT),2008-06-20,ITT,Start,Finish,83,2,race/la-route-d-occitanie/2008/stage-2,17.0
441,Route du Sud - la Depêche du Midi 2008  Stage 3,2008-06-21,RR,Start,Finish,83,3,race/la-route-d-occitanie/2008/stage-3,180.0
442,Route du Sud - la Depêche du Midi 2008  Stage 4,2008-06-22,RR,Start,Finish,83,4,race/la-route-d-occitanie/2008/stage-4,207.0
443,National TT Championships Romania 2008,2008-06-20,RR,Start,Finish,84,0,race/nc-romania-itt/2008,0.0
444,National Championships Mongolia - Road Race 2008,2008-06-22,RR,Start,Finish,85,0,race/nc-mongolia/2008,0.0
445,National Championships Romania - Road Race 2008,2008-06-22,RR,Start,Finish,86,0,race/nc-romania/2008,0.0
446,Grand Prix of Wales 2008,2008-06-22,RR,Start,Finish,87,0,race/grand-prix-of-wales/2008,0.0
447,Flèche Ardennaise 2008,2008-06-22,RR,Start,Finish,88,0,race/fleche-ardennaise/2008,0.0
448,National Championships Slovenia - ITT 2008,2008-06-25,RR,Start,Finish,89,0,race/nc-slovenia-itt/2008,0.0
449,National Championships Sweden Itt 2008,2008-06-25,RR,Start,Finish,90,0,race/nc-sweden-itt/2008,0.0
450,National Championships Albania - Road Race 2008,2008-06-26,RR,Start,Finish,91,0,race/nc-albania/2008,0.0
451,National Championships Belarus - ITT 2008,2008-06-26,RR,Start,Finish,92,0,race/nc-belarus-itt/2008,0.0
452,National Championships Czech Republic - ITT 2008,2008-06-26,RR,Start,Finish,93,0,race/nc-czech-republic-itt/2008,0.0
453,National Championships Hungary - ITT 2008,2008-06-26,RR,Start,Finish,94,0,race/nc-hungary-itt/2008,0.0
454,National Championships Luxembourg - ITT 2008,2008-06-26,RR,Start,Finish,95,0,race/nc-luxembourg-itt/2008,0.0
455,National Championships Poland I.t.t. 2008,2008-06-26,RR,Start,Finish,96,0,race/nc-poland-itt/2008,0.0
456,National Championships Slovakia - ITT 2008,2008-06-26,RR,Start,Finish,97,0,race/nc-slovakia2/2008,0.0
457,National Championships Turkey - Road Race 2008,2008-06-26,RR,Start,Finish,98,0,race/nc-turkey/2008,137.0
458,National Championships Ukraine - ITT 2008,2008-06-26,RR,Start,Finish,99,0,race/nc-ukraine-itt/2008,0.0
459,National Championships Bulgaria - ITT 2008,2008-06-27,RR,Start,Finish,100,0,race/nc-bulgaria-itt/2008,0.0
460,National Championships Croatia - ITT 2008,2008-06-27,RR,Start,Finish,101,0,race/nc-croatia-itt/2008,20.14
461,National Championships Croatia U23 - ITT 2008,2008-06-27,RR,Start,Finish,102,0,race/nc-croatia-u23-itt/2008,20.14
462,National Championships Estonia - ITT 2008,2008-06-27,RR,Start,Finish,103,0,race/nc-estonia-itt/2008,0.0
463,National Championships Finland - ITT 2008,2008-06-27,RR,Start,Finish,104,0,race/nc-finland-itt/2008,0.0
464,National Championships Greece - ITT 2008,2008-06-27,RR,Start,Finish,105,0,race/nc-greece-itt/2008,0.0
465,National Championships Ireland - ITT 2008,2008-06-27,RR,Start,Finish,106,0,race/nc-ireland-itt/2008,0.0
466,National Championships Latvia - ITT 2008,2008-06-27,RR,Start,Finish,107,0,race/nc-latvia-itt/2008,0.0
467,National Championships Lithuania - ITT 2008,2008-06-27,RR,Start,Finish,108,0,race/nc-lithuania-itt/2008,0.0
468,National Championships Moldova - ITT 2008,2008-06-27,RR,Start,Finish,109,0,race/nc-moldova-itt/2008,0.0
469,National Championships Russia - ITT 2008,2008-06-27,RR,Start,Finish,110,0,race/nc-russia-itt/2008,0.0
470,National Championships Serbia - ITT 2008,2008-06-27,RR,Start,Finish,111,0,race/nc-serbia-itt/2008,0.0
471,National Championships Lithuania - Road Race 2008,2008-06-28,RR,Start,Finish,112,0,race/nc-lithuania/2008,0.0
472,National Championships Moldavie - Road Race 2008,2008-06-28,RR,Start,Finish,113,0,race/nc-moldova/2008,0.0
473,National TT Championships Portugal 2008,2008-06-28,RR,Start,Finish,114,0,race/nc-portugal/2008,0.0
474,National Championship Austria - Road Race 2008,2008-06-29,RR,Start,Finish,115,0,race/nc-austria/2008,0.0
475,National Championships Belarus - Road Race 2008,2008-06-29,RR,Start,Finish,116,0,race/nc-belarus/2008,0.0
476,National Championships Bulgaria - Road Race 2008,2008-06-29,RR,Start,Finish,117,0,race/nc-bulgaria/2008,0.0
477,National Championships Croatia - Road Race 2008,2008-06-29,RR,Start,Finish,118,0,race/nc-croatia/2008,132.0
478,National Championships Czech Republic - Road Race 2008,2008-06-29,RR,Start,Finish,119,0,race/nc-czech-republic/2008,0.0
479,National Championships Finland - Road Race 2008,2008-06-29,RR,Start,Finish,120,0,race/nc-finland/2008,183.0
480,National Championships Greece - Road Race 2008,2008-06-29,RR,Start,Finish,121,0,race/nc-greece/2008,0.0
481,National Championships Hungary - Road Race 2008,2008-06-29,RR,Start,Finish,122,0,race/nc-hungary/2008,0.0
482,National Championships Latvia - Road Race 2008,2008-06-29,RR,Start,Finish,123,0,race/nc-latvia/2008,0.0
483,National Championships Russia - Road Race 2008,2008-06-29,RR,Start,Finish,124,0,race/nc-russia/2008,0.0
484,National Championships Serbia - Road Race 2008,2008-06-29,RR,Start,Finish,125,0,race/nc-serbia/2008,0.0
485,National Championships Sweden - Road Race 2008,2008-06-29,RR,Start,Finish,126,0,race/nc-sweden/2008,0.0
486,National Championships Ukraine - Road Race 2008,2008-06-29,RR,Start,Finish,127,0,race/nc-ukraine/2008,0.0
487,European Championships U23 - ITT 2008,2008-07-01,RR,Start,Finish,128,0,race/european-championships-itt-u23/2008,23.5
488,Trofeo Citta' di Brescia Mem. Fiori e Volpi 2008,2008-07-01,RR,Start,Finish,129,0,race/trofeo-citta-di-brescia/2008,139.5
489,Course de Solidarnosc et des Champions Olympiques 2008  Stage 1,2008-07-02,RR,Lódz,Pabianice,130,1,race/course-cycliste-de-solidarnosc/2008/stage-1,121.1
490,Course de Solidarnosc et des Champions Olympiques 2008  Stage 2,2008-07-02,RR,Radomsko,Belchatów,130,2,race/course-cycliste-de-solidarnosc/2008/stage-2,100.1
491,Course de Solidarnosc et des Champions Olympiques 2008  Stage 3,2008-07-03,RR,Bialobrzegi,Radom,130,3,race/course-cycliste-de-solidarnosc/2008/stage-3,162.9
492,Course de Solidarnosc et des Champions Olympiques 2008  Stage 4 (ITT),2008-07-04,ITT,Ozarów,Ozarów,130,4,race/course-cycliste-de-solidarnosc/2008/stage-4,22.1
493,Course de Solidarnosc et des Champions Olympiques 2008  Stage 5,2008-07-04,RR,Tarnobrzeg,Kielce,130,5,race/course-cycliste-de-solidarnosc/2008/stage-5,140.8
494,Course de Solidarnosc et des Champions Olympiques 2008  Stage 6,2008-07-05,RR,Krosno,Nowy Sacz,130,6,race/course-cycliste-de-solidarnosc/2008/stage-6,224.0
495,Course de Solidarnosc et des Champions Olympiques 2008  Stage 7,2008-07-06,RR,Wadowice,Jastrzębie Zdrój,130,7,race/course-cycliste-de-solidarnosc/2008/stage-7,164.0
496,National Championships Morocco - Road Race 2008,2008-07-05,RR,Start,Finish,131,0,race/nc-morocco/2008,0.0
497,Tour du Jura 2008,2008-07-05,RR,Start,Finish,132,0,race/tour-du-jura/2008,0.0
498,Tour du Doubs - Conseil General 2008,2008-07-06,RR,Start,Finish,133,0,race/tour-du-doubs/2008,0.0
499, Giro Valli Aretine - GP Città di Arezzo 2008,2008-07-06,RR,Start,Finish,134,0,race/giro-valli-aretine/2008,154.7
500,De Drie Zustersteden - Willebroek 2008,2008-07-06,RR,Start,Finish,135,0,race/de-drie-zustersteden-willebroek/2008,183.8
501,GP Int. Torres Vedras - Trofeu Joaquim Agostinho 2008  Stage 1,2008-07-09,RR,Start,Finish,136,1,race/gp-int-torres-vedras/2008/stage-1,155.0
502,GP Int. Torres Vedras - Trofeu Joaquim Agostinho 2008  Stage 2,2008-07-10,RR,Start,Finish,136,2,race/gp-int-torres-vedras/2008/stage-2,172.0
503,GP Int. Torres Vedras - Trofeu Joaquim Agostinho 2008  Stage 3,2008-07-11,RR,Start,Finish,136,3,race/gp-int-torres-vedras/2008/stage-3,158.0
504,GP Int. Torres Vedras - Trofeu Joaquim Agostinho 2008  Stage 4,2008-07-12,RR,Start,Finish,136,4,race/gp-int-torres-vedras/2008/stage-4,153.0
505,GP Int. Torres Vedras - Trofeu Joaquim Agostinho 2008  Stage 5,2008-07-13,RR,Start,Finish,136,5,race/gp-int-torres-vedras/2008/stage-5,0.0
506,GP Cycliste de Gemenc 2008  Prologue,2008-07-10,Prologue,Szekszárd,Szekszárd,137,1,race/gp-cycliste-de-gemenc/2008/prologue,2.0
507,GP Cycliste de Gemenc 2008  Stage 1,2008-07-11,RR,Kaposvár,Szekszárd,137,2,race/gp-cycliste-de-gemenc/2008/stage-1,171.0
508,GP Cycliste de Gemenc 2008  Stage 2,2008-07-12,RR,Szekszárd,Szekszárd,137,3,race/gp-cycliste-de-gemenc/2008/stage-2,163.0
509,Cronoscalata Gardone V.T. - Prati di Caregno 2008,2008-07-12,RR,Start,Finish,138,0,race/cronoscalata-gardone-vt-prati-di-caregno/2008,9.4
510,Giro del Medio Brenta 2008,2008-07-13,RR,Start,Finish,139,0,race/giro-del-medio-brenta/2008,0.0
511,Pomorski Klasyk 2008,2008-07-13,RR,Start,Finish,140,0,race/pomorski-klasyk/2008,298.0
512,Way to Pekin 2008  Prologue,2008-07-14,Prologue,Chita,Chita,141,1,race/way-to-pekin/2008/prologue,3.0
513,Way to Pekin 2008  Stage 1,2008-07-15,RR,Chita,Chita,141,2,race/way-to-pekin/2008/stage-1,117.0
514,Way to Pekin 2008  Stage 2,2008-07-16,RR,Chita,Chita,141,3,race/way-to-pekin/2008/stage-2,158.0
515,Way to Pekin 2008  Stage 3 (ITT),2008-07-17,ITT,Chita,Kharabovsk,141,4,race/way-to-pekin/2008/stage-3,26.0
516,Way to Pekin 2008  Stage 4,2008-07-18,RR,Chita,Aginskoe,141,5,race/way-to-pekin/2008/stage-4,158.0
517,Way to Pekin 2008  Stage 5,2008-07-20,RR,Aginskoe,Aginskoe,141,6,race/way-to-pekin/2008/stage-5,150.0
518,Way to Pekin 2008  Stage 6,2008-07-21,RR,Aginskoe,Aginskoe,141,7,race/way-to-pekin/2008/stage-6,145.0
519,Way to Pekin 2008  Stage 7,2008-07-22,RR,Aginskoe,Chita,141,8,race/way-to-pekin/2008/stage-7,150.0
520,Plovdiv Cup 2008,2008-07-19,RR,Start,Finish,142,0,race/plovdiv-cup/2008,166.0
521,Giro del Casentino 2008,2008-07-20,RR,Start,Finish,143,0,race/giro-del-casentino/2008,155.5
522,Tour de Wallonie 2008  Stage 1,2008-07-26,RR,Start,Finish,144,1,race/tour-de-wallonie/2008/stage-1,145.0
523,Tour de Wallonie 2008  Stage 2,2008-07-27,RR,Start,Finish,144,2,race/tour-de-wallonie/2008/stage-2,183.0
524,Tour de Wallonie 2008  Stage 3,2008-07-28,RR,Start,Finish,144,3,race/tour-de-wallonie/2008/stage-3,203.0
525,Tour de Wallonie 2008  Stage 4,2008-07-29,RR,Start,Finish,144,4,race/tour-de-wallonie/2008/stage-4,202.0
526,Tour de Wallonie 2008  Stage 5,2008-07-30,RR,Start,Finish,144,5,race/tour-de-wallonie/2008/stage-5,175.0
527,Grand Prix Bradlo 2008,2008-07-26,RR,Start,Finish,145,0,race/grand-prix-bradlo/2008,0.0
528,Kreiz Breizh Elites 2008  Stage 1,2008-07-26,RR,Callac,Plouray,146,1,race/kreiz-breizh-elites/2008/stage-1,161.9
529,Kreiz Breizh Elites 2008  Stage 2,2008-07-27,RR,Cleden-Poher,Carhaix,146,2,race/kreiz-breizh-elites/2008/stage-2,96.3
530,Kreiz Breizh Elites 2008  Stage 3,2008-07-27,RR,Rostrenen,Ploërdut,146,3,race/kreiz-breizh-elites/2008/stage-3,94.7
531,Kreiz Breizh Elites 2008  Stage 4,2008-07-28,RR,Chateauneu-du-Faou,Rostrenen,146,4,race/kreiz-breizh-elites/2008/stage-4,159.6
532,Gran Premio Inda - Trofeo Aras Frattini 2008,2008-07-27,RR,Start,Finish,147,0,race/gran-premio-inda-trofeo-aras-frattini/2008,168.0
533,Grand Prix de la ville de Pérenchies 2008,2008-07-27,RR,Start,Finish,148,0,race/grand-prix-de-la-ville-de-perenchies/2008,160.0
534,Dookola Mazowsza 2008  Stage 1,2008-07-29,RR,Biala Podlaska,Siedlce,149,1,race/dookola-mazowsza/2008/stage-1,179.1
535,Dookola Mazowsza 2008  Stage 2,2008-07-30,RR,Sokołów Podlaski,Rembertów,149,2,race/dookola-mazowsza/2008/stage-2,168.3
536,Dookola Mazowsza 2008  Stage 3,2008-07-31,RR,Maków Mazowiecki,Płock,149,3,race/dookola-mazowsza/2008/stage-3,186.3
537,Dookola Mazowsza 2008  Stage 4,2008-08-01,RR,Piaseczno,Grodzisk Mazowiecki,149,4,race/dookola-mazowsza/2008/stage-4,132.6
538,Dookola Mazowsza 2008  Stage 5 (TTT),2008-08-02,TTT,Szydłowiec,Szydłowiec,149,5,race/dookola-mazowsza/2008/stage-5,19.2
539,Dookola Mazowsza 2008  Stage 6,2008-08-03,RR,Zwolen,Kozienice,149,6,race/dookola-mazowsza/2008/stage-6,118.2
540,GP P-Nivo 2008,2008-08-02,RR,Start,Finish,150,0,race/gp-p-nivo/2008,176.1
541,Sparkassen Giro 2008,2008-08-03,RR,Bochum,Bochum,151,0,race/sparkassen-giro-bochum/2008,175.0
542,Gp Folignano - Trofeo Avis 2008,2008-08-05,RR,Start,Finish,152,0,race/gp-folignano---trofeo-avis/2008,160.0
543,Paris - Corrèze 2008  Stage 1,2008-08-06,RR,Start,Finish,153,1,race/paris-correze/2008/stage-1,196.0
544,Paris - Corrèze 2008  Stage 2,2008-08-07,RR,Start,Finish,153,2,race/paris-correze/2008/stage-2,162.0
545,Tour of Malopolska 2008  Stage 1,2008-08-07,RR,Gdow,Kalwaria Zebrzydowska,154,1,race/tour-of-malopolska/2008/stage-1,149.0
546,Tour of Malopolska 2008  Stage 2,2008-08-08,RR,Spytkowice,Jordanow,154,2,race/tour-of-malopolska/2008/stage-2,179.0
547,Tour of Malopolska 2008  Stage 3,2008-08-09,RR,Swiatniki Gorne,Gorlice,154,3,race/tour-of-malopolska/2008/stage-3,141.0
548,Tour of Malopolska 2008  Stage 4 (ITT),2008-08-09,ITT,Stroze,Stroze,154,4,race/tour-of-malopolska/2008/stage-4,18.8
549,Tour of Szeklerland  2008  Prologue,2008-08-07,Prologue,Miercurea-Ciuc,Miercurea-Ciuc,155,1,race/tour-of-szeklerland/2008/prologue,5.7
550,Tour of Szeklerland  2008  Stage 1,2008-08-08,RR,Miercurea-Ciuc,Miercurea-Ciuc,155,2,race/tour-of-szeklerland/2008/stage-1,164.0
551,Tour of Szeklerland  2008  Stage 2,2008-08-09,RR,Miercurea-Ciuc,Miercurea-Ciuc,155,3,race/tour-of-szeklerland/2008/stage-2,198.0
552,Tour of Szeklerland  2008  Stage 3,2008-08-10,RR,Miercurea-Ciuc,Miercurea-Ciuc,155,4,race/tour-of-szeklerland/2008/stage-3,96.9
553,Trofeo Internazionale Bastianelli 2008,2008-08-10,RR,Start,Finish,156,0,race/trofeo-internazionale-bastianelli/2008,148.0
554,GP Citta' di Felino 2008,2008-08-11,RR,Start,Finish,157,0,race/48e-gp-citta-di-felino/2008,160.0
555,Gp Di Poggiana 2008,2008-08-14,RR,Start,Finish,158,0,race/gp-di-poggiana/2008,0.0
556,Puchar Ministra Obrony Narodowej 2008,2008-08-14,RR,Start,Finish,159,0,race/puchar-ministra-obrony-narodowej/2008,160.0
557,GP Capodarco 2008,2008-08-16,RR,Start,Finish,160,0,race/gp-capodarco/2008,180.0
558,Memorial Henryka Lasaka 2008,2008-08-16,RR,Start,Finish,161,0,race/memorial-henryka-lasaka/2008,164.9
559,Gara Ciclistica Montappone - Tr. Marini Silvano Cappelli Sp. 2008,2008-08-17,RR,Start,Finish,162,0,race/gara-ciclistica-montappone-tr-marini-silvano-ca/2008,156.0
560,Puchar Uzdrowisk Karpackich 2008,2008-08-17,RR,Start,Finish,163,0,race/puchar-uzdrowisk-karpackich/2008,0.0
561,2 Giorni Marchigiana - GP Ind.Com.Art di Castelfidardo 2008,2008-08-18,RR,Start,Finish,164,0,race/2-giorni-marchigiana-gp-ind.com.art-di-castelfidar/2008,167.0
562,2 Giorni Marchigiana - Trofeo Citta de Castelfidardo 2008,2008-08-19,RR,Start,Finish,165,0,race/2-giorni-marchigiana-trofeo-citta-de-castelfidardo/2008,166.9
563,Grand Prix des Marbriers 2008,2008-08-19,RR,Start,Finish,166,0,race/grand-prix-des-marbriers/2008,153.0
564,GP Tell 2008  Prologue,2008-08-20,Prologue,Luzern,Luzern,167,1,race/gp-tell/2008/prologue,0.0
565,GP Tell 2008  Stage 2,2008-08-21,RR,Brunnen,Brunnen,167,2,race/gp-tell/2008/stage-2,154.0
566,GP Tell 2008  Stage 3,2008-08-22,RR,Start,Finish,167,3,race/gp-tell/2008/stage-3,0.0
567,GP Tell 2008  Stage 4,2008-08-23,RR,Safenwil,Safenwil,167,4,race/gp-tell/2008/stage-4,0.0
568,GP Tell 2008  Stage 5,2008-08-24,RR,Start,Finish,167,5,race/gp-tell/2008/stage-5,0.0
569,Szlakiem Walk Majora Hubala 2008  Stage 1,2008-08-22,RR,Szydlowiec,Szydlowiec,168,1,race/szlakiem-walk-majora-hubala/2008/stage-1,147.6
570,Szlakiem Walk Majora Hubala 2008  Stage 2,2008-08-23,RR,Pinczow,Kazimierza Wielka,168,2,race/szlakiem-walk-majora-hubala/2008/stage-2,132.0
571,Szlakiem Walk Majora Hubala 2008  Stage 3,2008-08-23,RR,Jedrzejow,Jedrzejow,168,3,race/szlakiem-walk-majora-hubala/2008/stage-3,66.0
572,Szlakiem Walk Majora Hubala 2008  Stage 4,2008-08-24,RR,Konskie,Konskie,168,4,race/szlakiem-walk-majora-hubala/2008/stage-4,180.0
573,Tour of Ireland 2008  Stage 1,2008-08-27,RR,Dublin,Waterford,169,1,race/tour-of-ireland/2008/stage-1,192.0
574,Tour of Ireland 2008  Stage 2,2008-08-28,RR,Thurles, Loughrea,169,2,race/tour-of-ireland/2008/stage-2,158.0
575,Tour of Ireland 2008  Stage 3,2008-08-29,RR,Ballinrobe,Galway,169,3,race/tour-of-ireland/2008/stage-3,201.0
576,Tour of Ireland 2008  Stage 4,2008-08-30,RR,Limerick,Dingle,169,4,race/tour-of-ireland/2008/stage-4,186.0
577,Tour of Ireland 2008  Stage 5,2008-08-31,RR,Killarney,Cork,169,5,race/tour-of-ireland/2008/stage-5,144.0
578,National Championships Iceland - Road Race 2008,2008-08-30,RR,Start,Finish,170,0,race/national-championships-iceland---road-race/2008,96.0
579,Ronde van Midden-Nederland 2008,2008-08-31,RR,Start,Finish,171,0,race/ronde-van-midden-nederland/2008,0.0
580,Okolo Slovenska 2008  Stage 1,2008-09-03,RR,Zvolen,Zvolen,172,1,race/okolo-slovenska/2008/stage-1,140.5
581,Okolo Slovenska 2008  Stage 2,2008-09-04,RR,Zvolen,Dohnany,172,2,race/okolo-slovenska/2008/stage-2,148.8
582,Okolo Slovenska 2008  Stage 3,2008-09-05,RR,Dohnany,Bánovce nad Bebravou,172,3,race/okolo-slovenska/2008/stage-3,195.5
583,Okolo Slovenska 2008  Stage 4 (ITT),2008-09-06,ITT,Bánovce nad Bebravou,Jankov vŕšok,172,4,race/okolo-slovenska/2008/stage-4a,15.8
584,Okolo Slovenska 2008  Stage 4,2008-09-06,RR,Bánovce nad Bebravou,Žilina,172,5,race/okolo-slovenska/2008/stage-4b,109.2
585,Okolo Slovenska 2008  Stage 5,2008-09-07,RR,Žilina,Žilina,172,6,race/okolo-slovenska/2008/stage-5,102.2
586,Tour de l'Avenir 2008  Prologue,2008-09-05,Prologue,Chalette-sur-Loing,Chalette-sur-Loing,173,1,race/tour-de-l-avenir/2008/prologue,7.5
587,Tour de l'Avenir 2008  Stage 2,2008-09-06,RR,Start,Finish,173,2,race/tour-de-l-avenir/2008/stage-2,0.0
588,Tour de l'Avenir 2008  Stage 3,2008-09-07,RR,Vézelay, Commentry,173,3,race/tour-de-l-avenir/2008/stage-3,195.5
589,Tour de l'Avenir 2008  Stage 4,2008-09-08,RR,Néris-les-Bains,Saint-Symphorien-sur-Coise,173,4,race/tour-de-l-avenir/2008/stage-4,207.0
590,Tour de l'Avenir 2008  Stage 5,2008-09-09,RR,Saint-Symphorien-sur-Coise,Saint-Flour,173,5,race/tour-de-l-avenir/2008/stage-5,181.5
591,Tour de l'Avenir 2008  Stage 6,2008-09-10,RR,Saint-Flour,Carmaux,173,6,race/tour-de-l-avenir/2008/stage-6,212.5
592,Tour de l'Avenir 2008  Stage 7 (ITT),2008-09-11,ITT,Blaye-les-Mines,Blaye-les-Mines,173,7,race/tour-de-l-avenir/2008/stage-7,21.0
